HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
4293,42931,429311,42931101,2,7,2,2,1,13,99,1000,3,2,2,3,3,5,1,0,4,1,4,3,9,9,1,24,0,1,0,9,1,1,1,f31046d0,1399,19847,3_Constraints,17428,2_Core
4330,43301,433011,43301101,2,7,1,1,1,13,99,0,3,1,1,2,3,5,2,1,2,1,5,3,9,9,1000,48,0,2,0,9,1,1,1,9a2d5cb2,1408,26453,3_Constraints,13818,3_Constraints
4331,43311,433111,43311102,1,5,1,1,1,4,99,0,4,2,2,2,2,1,3,1,1,3,4,2,9,9,1,48,1310000,1,0,9,1,1,1,929444d3,1409,20940,3_Constraints,21510,3_Constraints
4411,44111,441111,44111102,1,5,1,1,1,5,99,0,1,2,2,1,1,1,3,0,1,3,5,2,9,9,0,35,540000,2,0,9,1,1,1,10d02211,1430,26029,3_Constraints,10898,3_Constraints
4431,44311,443111,44311101,1,4,1,3,1,4,2,160000,7,2,2,2,1,5,4,1,1,2,1,3,1,4,42000,35,390000,1,5,2,1,1,1,34b956db,1439,17603,3_Constraints,17214,3_Constraints
4531,45311,453111,45311101,2,4,1,1,1,10,4,49000,4,2,3,3,3,5,4,0,4,1,1,3,1,5,7000,35,210000,1,5,2,1,1,1,d107fff5,1470,23756,3_Constraints,22176,2_Core
4544,45441,454411,45441101,2,4,2,1,1,4,7,91000,6,2,3,3,1,5,3,0,4,1,1,3,1,2,18000,35,300000,1,5,2,1,1,1,bae9487b,1473,25293,3_Constraints,13694,2_Core
4611,46111,461111,46111101,2,5,1,3,1,3,1,130000,7,2,4,1,1,5,1,0,2,1,1,3,1,7,38000,35,560000,2,5,2,1,1,1,29965e6c,1488,17156,3_Constraints,21327,2_Core
4679,46791,467911,46791101,2,1,1,1,1,13,5,2000,2,2,2,1,1,5,4,0,4,1,1,3,1,4,0,46,0,1,4,2,1,1,1,e704745a,1505,23756,4_FailSafe,19240,3_Constraints
4719,47191,471911,47191101,1,6,1,3,1,10,99,0,6,2,2,2,3,5,3,1,4,1,4,3,9,9,18000,48,3256750,1,0,9,1,1,1,07be344f,1517,13957,3_Constraints,13875,3_Constraints
4744,47441,474411,47441101,2,6,1,1,1,13,99,0,2,1,1,2,3,5,2,0,4,1,4,3,9,9,0,35,0,1,0,9,1,1,1,bcaa7982,1527,21573,3_Constraints,18749,3_Constraints
4780,47801,478011,47801101,1,3,1,2,1,4,99,0,2,1,1,2,1,5,1,0,4,1,4,3,9,9,0,24,0,3,0,9,1,1,1,b30ee02b,1537,10466,3_Constraints,20088,3_Constraints
4796,47961,479611,47961101,1,4,2,2,1,13,99,0,2,1,2,2,1,5,1,0,4,1,3,3,9,9,0,24,0,1,0,9,1,1,1,d9136f0f,1541,18366,3_Constraints,23741,3_Constraints
4806,48061,480611,48061101,1,2,1,1,1,10,4,46000,4,1,1,2,1,5,4,1,1,2,1,3,1,4,2000,35,390000,1,3,6,1,1,1,72a8d856,1544,11759,3_Constraints,10927,3_Constraints
4857,48571,485711,48571101,2,4,2,3,1,11,7,59000,7,2,2,3,3,5,3,0,4,1,1,3,1,7,15000,24,240000,2,5,2,1,1,1,bdd73ee7,1562,25293,3_Constraints,22177,2_Core
4875,48751,487511,48751101,2,1,2,1,2,13,10,6000,2,2,2,2,1,5,1,0,4,1,2,3,1,2,0,35,0,2,0,5,1,1,1,3dd164f1,1570,22818,3_Constraints,11779,3_Constraints
4890,48901,489011,48901101,1,1,1,1,1,13,7,54000,4,1,1,2,1,5,3,0,4,1,1,3,1,2,8000,35,0,2,5,3,1,1,1,6bff4d0b,1576,24434,4_FailSafe,19240,3_Constraints
4909,49091,490911,49091101,1,2,1,1,1,6,3,17000,2,1,1,2,1,5,2,1,2,1,1,3,1,5,1000,48,0,3,4,2,1,1,1,73ed4504,1581,11399,3_Constraints,11331,3_Constraints
4944,49441,494411,49441101,1,4,2,1,1,7,3,9000,2,1,2,2,1,5,2,0,1,2,1,3,2,2,0,35,0,2,5,2,1,1,1,c65e18b3,1587,17976,3_Constraints,13694,2_Core
4976,49761,497611,49761101,2,5,1,2,1,13,99,0,2,1,1,2,1,5,1,0,4,1,5,3,9,9,0,24,0,1,0,9,1,1,1,0ed2409a,1601,14305,3_Constraints,12947,3_Constraints
5001,50011,500111,50011101,2,7,2,2,2,13,99,0,2,2,2,1,3,5,2,0,4,1,4,3,9,9,0,24,40000,1,0,9,1,1,1,8a0f0d3c,1605,18910,3_Constraints,17428,2_Core
5016,50161,501611,50161101,1,6,1,1,1,5,99,0,7,3,4,3,3,5,2,0,4,1,4,3,9,9,23000,35,580000,1,0,9,1,1,1,0c5fe59b,1608,24343,3_Constraints,18240,3_Constraints
5033,50331,503311,50331101,2,7,1,1,1,13,99,0,3,2,3,3,1,5,3,1,3,1,4,3,9,9,1,35,260000,1,0,9,1,1,1,fe11f2ec,1612,27228,3_Constraints,23485,3_Constraints
5065,50651,506511,50651101,2,6,1,1,1,10,99,1,3,1,1,2,3,5,2,0,3,1,4,3,9,9,4000,48,0,1,0,9,1,1,1,40479fbd,1617,17105,3_Constraints,26632,3_Constraints
5101,51011,510111,51011101,2,6,1,3,1,13,4,44000,4,1,1,3,3,5,1,0,4,1,1,3,1,5,5000,35,0,1,9,2,1,1,1,9ad1738f,1632,17105,2_Core,15887,3_Constraints
5122,51221,512211,51221101,1,2,2,3,1,5,2,60000,4,1,1,2,1,5,2,0,1,3,1,3,1,4,14000,24,0,2,4,6,1,1,1,665cf401,1638,14489,3_Constraints,26449,3_Constraints
5169,51691,516911,51691101,2,1,2,2,1,13,8,24000,3,2,2,2,1,5,2,1,4,1,1,3,1,5,3000,24,310000,1,5,2,1,1,1,0061eff9,1653,27317,3_Constraints,22360,3_Constraints
5194,51941,519411,51941101,2,7,1,1,1,13,99,0,3,3,3,1,3,5,1,0,2,1,5,3,9,9,0,35,500000,1,0,9,1,1,1,77d97757,1662,24823,2_Core,21395,2_Core
5214,52141,521411,52141101,2,6,1,1,1,3,99,0,4,2,2,1,3,5,1,0,4,1,4,3,9,9,11000,35,0,1,0,9,1,1,1,9ad49083,1668,23814,3_Constraints,10323,3_Constraints
5252,52521,525211,52521101,2,2,2,3,1,8,5,54000,4,3,4,1,1,5,1,0,4,1,1,3,1,6,10000,24,150000,1,4,5,1,1,1,e69c6ce4,1678,19462,3_Constraints,18403,3_Constraints
5268,52681,526811,52681101,2,2,1,3,1,8,7,84000,6,1,2,2,1,5,1,0,2,1,1,3,1,5,17000,35,0,1,6,2,1,1,1,a3093d8a,1683,11759,3_Constraints,22492,3_Constraints
5343,53431,534311,53431101,2,6,1,2,1,13,99,0,3,2,2,2,3,5,2,0,4,1,4,3,9,9,1000,24,0,1,0,9,1,1,1,e8ecbab1,1701,21573,3_Constraints,18749,3_Constraints
5353,53531,535311,53531101,2,4,2,1,1,8,10,150000,7,1,1,2,1,5,2,1,3,1,1,3,1,5,27000,46,0,2,10,2,1,1,1,0f2d70ba,1704,17036,3_Constraints,26470,3_Constraints
5453,54531,545311,54531101,1,6,1,1,1,3,99,0,2,1,1,2,3,5,2,0,1,2,4,3,9,9,0,35,0,2,0,9,1,1,1,2384d9b1,1734,13957,3_Constraints,22707,3_Constraints
5460,54601,546011,54601101,1,2,2,3,1,1,5,52000,4,1,2,2,1,5,1,0,4,1,1,3,1,5,9000,24,120000,1,5,2,1,1,1,c42b4db7,1738,19462,3_Constraints,26684,3_Constraints
5469,54691,546911,54691101,2,6,2,2,2,13,99,0,3,2,2,2,3,5,4,0,4,1,4,3,9,9,1000,24,0,1,0,9,1,1,1,ffd009c3,1740,20586,3_Constraints,17930,3_Constraints
5513,55131,551311,55131101,1,6,2,3,1,13,7,58000,5,1,1,2,1,5,1,0,1,2,1,3,1,4,13000,48,0,2,5,6,1,1,1,54cf6ec8,1750,14063,3_Constraints,24338,3_Constraints
5538,55381,553811,55381101,1,4,2,1,1,11,8,47000,4,1,2,3,3,5,4,1,1,2,1,3,1,4,8000,35,220000,2,6,2,1,1,1,52333b45,1757,20330,3_Constraints,14038,2_Core
5555,55551,555511,55551101,2,4,2,3,1,13,99,0,3,1,2,2,1,5,1,0,2,1,4,3,9,9,0,35,0,2,0,9,1,1,1,c830a324,1763,20330,3_Constraints,22420,3_Constraints
5557,55571,555711,55571101,2,7,2,1,1,13,99,0,5,3,4,1,3,5,3,0,4,1,4,3,9,9,12000,35,320000,1,0,9,1,1,1,66eb01e0,1764,23454,3_Constraints,14720,2_Core
5635,56351,563511,56351101,2,5,1,1,1,10,4,5000,4,2,2,1,3,5,1,0,4,1,1,3,1,4,5000,10,170000,1,3,2,1,1,1,86f81a2a,1783,24237,3_Constraints,13152,1_Perfect
5672,56721,567211,56721101,2,5,2,2,1,11,99,0,2,1,1,2,1,5,2,0,4,1,4,3,9,9,0,24,0,1,0,9,1,1,1,45289ecb,1791,13220,3_Constraints,19947,3_Constraints
5722,57221,572211,57221101,1,6,1,1,1,4,99,0,5,2,2,1,3,5,2,0,4,1,4,3,9,9,15000,46,480000,1,0,9,1,1,1,85bfcde7,1802,13957,3_Constraints,26764,3_Constraints
5730,57301,573011,57301101,2,4,1,1,1,13,7,4000,2,1,1,2,1,5,2,1,4,1,2,3,1,4,0,46,0,1,0,7,1,1,1,ef1dd14a,1804,17603,3_Constraints,23229,3_Constraints
5745,57451,574511,57451101,2,4,1,1,1,4,2,69000,5,2,3,2,3,5,2,1,4,1,1,3,1,4,14000,46,0,1,4,5,1,1,1,75e0edbb,1808,17603,3_Constraints,25138,2_Core
5755,57551,575511,57551101,2,3,1,1,2,5,4,44000,4,3,3,1,3,5,4,0,3,1,1,3,1,6,13000,35,360000,1,5,2,1,1,1,a9cdac2f,1811,25119,3_Constraints,16975,3_Constraints
5766,57661,576611,57661101,1,2,2,1,2,8,3,59000,4,1,1,2,1,5,3,0,4,1,1,3,1,4,9000,35,0,1,5,6,1,1,1,4d2136a9,1814,23259,2_Core,13757,3_Constraints
5891,58911,589111,58911101,2,2,2,3,1,5,7,29000,3,2,2,2,1,5,4,1,4,1,1,3,1,4,2000,24,0,1,5,2,1,1,1,94dc0b32,1853,14489,3_Constraints,26449,3_Constraints
5927,59271,592711,59271101,1,5,1,1,1,10,7,27000,3,1,1,2,3,5,1,1,1,2,1,3,1,4,2000,35,20000,3,4,6,1,1,1,8717e50b,1861,24237,2_Core,25159,3_Constraints
5975,59751,597511,59751101,2,6,1,1,1,13,99,1,3,2,2,3,3,5,4,0,4,1,4,3,9,9,3000,48,110000,1,0,9,1,1,1,d3a2d62e,1873,17864,3_Constraints,14626,3_Constraints
6026,60261,602611,60261101,2,5,2,1,1,5,7,27000,4,2,4,1,3,5,1,0,4,1,1,3,1,6,2000,35,200000,2,5,2,1,1,1,802f0aba,1887,15583,2_Core,10040,2_Core
6049,60491,604911,60491101,2,7,1,1,1,13,99,0,3,2,4,1,3,5,2,0,1,2,4,3,9,9,0,35,410000,1,0,9,1,1,1,cf59dcd1,1898,26453,3_Constraints,14684,3_Constraints
6086,60861,608611,60861101,2,3,2,3,1,4,5,94000,6,2,3,3,1,5,4,0,3,1,1,3,1,4,17000,35,260000,2,5,2,1,1,1,45b314a2,1908,16724,3_Constraints,15929,2_Core
6133,61331,613311,61331101,2,2,2,1,1,8,1,110000,7,2,1,1,1,5,1,0,4,1,1,3,1,4,31000,46,230000,1,6,2,1,1,1,c64c5f36,1919,23259,3_Constraints,26351,3_Constraints
6182,61821,618211,61821101,2,7,2,1,1,13,99,0,4,2,2,2,2,5,1,0,4,1,4,3,9,9,7000,35,500000,2,0,9,1,1,1,e65660f9,1932,23454,3_Constraints,21824,3_Constraints
6187,61871,618711,61871101,1,7,1,1,1,13,99,0,3,3,4,3,3,5,1,0,1,2,5,3,9,9,0,35,810000,2,0,9,1,1,1,ff99c7f0,1934,24823,2_Core,23485,1_Perfect
6196,61961,619611,61961101,2,4,1,2,1,13,99,0,2,1,1,2,1,5,2,0,4,1,4,3,9,9,0,24,0,1,0,9,1,1,1,af137baa,1936,23939,3_Constraints,15241,3_Constraints
6209,62091,620911,62091101,1,7,1,2,1,13,99,0,2,1,1,2,3,5,1,0,4,1,4,3,9,9,0,24,0,1,0,9,1,1,1,b9bbbabc,1939,22487,3_Constraints,20796,3_Constraints
6219,62191,621911,62191101,2,7,1,1,1,10,99,0,2,1,1,1,3,5,1,0,4,1,4,3,9,9,0,46,0,3,0,9,1,1,1,24fde29a,1941,26453,3_Constraints,12501,3_Constraints
6285,62851,628511,62851101,1,4,2,3,1,4,5,160000,7,1,2,2,3,5,1,0,1,2,1,3,1,4,43000,24,0,1,7,1,1,1,1,cb3cd037,1963,17036,3_Constraints,24962,2_Core
6332,63321,633211,63321101,2,7,2,1,1,2,99,0,3,3,4,1,2,5,1,0,4,1,4,3,9,9,0,48,200000,3,0,9,1,1,1,c111fa3b,1973,14595,3_Constraints,23142,3_Constraints
6357,63571,635711,63571101,1,2,2,3,2,6,5,4000,4,1,1,2,1,5,2,1,4,1,3,3,1,4,7000,24,0,1,0,6,1,1,1,43203821,1979,19462,3_Constraints,12425,3_Constraints
6375,63751,637511,63751101,1,6,1,1,2,13,99,0,3,3,4,2,3,5,3,0,1,2,5,3,9,9,1000,48,800000,3,0,9,1,1,1,ec61428b,1985,21573,2_Core,22707,3_Constraints
6381,63811,638111,63811101,2,2,1,3,1,11,7,48000,4,1,2,2,1,5,4,1,4,1,1,3,1,7,9000,24,0,1,5,2,1,1,1,44ca0c27,1988,15883,3_Constraints,16998,3_Constraints
6401,64011,640111,64011101,2,6,1,1,1,13,99,0,4,2,4,1,3,5,1,0,4,1,4,3,9,9,10000,35,913588,1,0,9,1,1,1,9e324937,1993,13957,3_Constraints,23642,3_Constraints
6408,64081,640811,64081101,2,5,1,2,1,3,99,0,3,1,2,2,1,5,1,0,4,1,4,3,9,9,6000,24,0,1,0,9,1,1,1,293cea1e,1997,16434,3_Constraints,13688,3_Constraints
6460,64601,646011,64601101,2,5,1,3,1,5,99,2000,6,3,4,1,2,5,1,0,4,1,4,3,9,9,23000,35,913588,1,0,9,1,1,1,532873a8,2014,13150,3_Constraints,13688,3_Constraints
6476,64761,647611,64761101,1,5,2,2,1,13,7,0,2,1,1,2,1,5,3,0,4,1,4,3,1,2,0,24,0,1,0,6,1,1,1,7c849ea1,2020,25801,3_Constraints,26063,3_Constraints
6493,64931,649311,64931101,1,3,2,1,1,13,99,0,2,1,1,2,1,5,3,0,4,1,4,3,9,9,0,35,0,3,0,9,1,1,1,e73946ba,2026,22362,3_Constraints,22553,3_Constraints
6498,64981,649811,64981101,2,2,2,3,2,3,10,6000,2,1,1,2,1,5,3,0,1,1,4,3,1,5,0,24,0,1,0,2,1,1,1,d0460c19,2027,14489,3_Constraints,12425,3_Constraints
6525,65251,652511,65251101,2,4,1,1,1,13,99,1,2,3,4,1,3,5,3,0,4,1,4,3,9,9,0,48,510000,2,0,9,1,1,1,4455bbc4,2035,25163,3_Constraints,25570,3_Constraints
6542,65421,654211,65421101,1,7,1,3,1,13,99,0,3,2,3,2,3,5,1,0,4,1,4,3,9,9,1,24,550000,3,0,9,1,1,1,bc784e91,2038,27228,3_Constraints,14684,3_Constraints
6549,65491,654911,65491101,1,4,1,1,1,5,2,86000,6,1,1,2,1,5,3,1,4,1,1,3,1,4,15000,48,250000,1,4,5,1,1,1,bf1a54e9,2041,10601,3_Constraints,17866,3_Constraints
6592,65921,659211,65921101,1,2,1,1,2,10,4,30000,3,1,1,2,1,5,4,0,2,1,2,3,1,4,1000,35,0,1,0,6,1,1,1,e12f971e,2051,23770,3_Constraints,15920,3_Constraints
6602,66021,660211,66021101,2,2,1,1,1,10,10,65000,5,2,3,1,1,5,2,0,4,1,1,3,1,6,12000,35,120000,1,5,2,1,1,1,1ab91cd5,2055,15883,3_Constraints,22492,3_Constraints
6607,66071,660711,66071101,2,1,1,1,1,13,7,9000,2,1,2,2,1,5,1,0,4,1,1,3,1,4,0,35,0,1,8,6,1,1,1,a58c80b4,2057,21240,4_FailSafe,11084,3_Constraints
6685,66851,668511,66851101,2,6,1,2,1,13,99,0,2,2,2,1,3,5,4,0,4,1,4,3,9,9,0,24,0,1,0,9,1,1,1,5f43df12,2078,19016,3_Constraints,18749,3_Constraints
6767,67671,676711,67671101,2,7,2,1,1,13,99,0,2,1,2,1,1,5,1,0,2,1,4,3,9,9,0,46,60000,1,0,9,1,1,1,57362dc7,2107,21040,3_Constraints,25144,3_Constraints
6797,67971,679711,67971101,2,6,2,1,1,13,8,0,4,3,3,1,3,5,3,0,4,1,2,3,3,2,3000,46,160000,1,0,2,1,1,1,f17e73f6,2119,26841,3_Constraints,16513,3_Constraints
6812,68121,681211,68121101,2,5,1,1,1,5,4,15000,3,2,2,1,3,5,1,0,4,1,1,3,1,4,3000,10,70000,2,4,2,1,1,1,12a80840,2126,18743,3_Constraints,13152,2_Core
6839,68391,683911,68391101,2,5,1,2,1,13,7,20000,3,1,1,2,1,5,2,0,4,1,1,3,1,4,4000,24,0,1,3,7,1,1,1,ae784328,2135,26029,3_Constraints,12947,3_Constraints
6880,68801,688011,68801101,2,6,1,1,1,13,2,51000,5,2,2,3,3,5,2,0,4,1,2,3,1,4,14000,46,0,1,0,2,1,1,1,b2e39f8d,2146,13957,3_Constraints,15370,3_Constraints
6882,68821,688211,68821101,2,6,1,2,1,5,99,0,3,1,2,1,1,5,3,0,4,1,4,3,9,9,1,24,270000,2,0,9,1,1,1,f49e328e,2148,23814,3_Constraints,10521,3_Constraints
6941,69411,694111,69411101,2,4,1,1,1,13,2,60000,5,2,2,1,3,5,2,0,4,1,1,3,1,6,11000,35,0,1,4,6,1,1,1,06562325,2166,23756,3_Constraints,21653,2_Core
7093,70931,709311,70931101,1,6,1,1,1,5,99,0,3,1,2,2,3,5,4,1,3,1,4,3,9,9,1000,46,240000,1,0,9,1,1,1,50d7f8a5,2212,19016,3_Constraints,14626,3_Constraints
7112,71121,711211,71121101,2,6,1,1,1,13,99,5000,3,2,2,2,3,5,3,1,3,1,4,3,9,9,0,46,250000,1,0,9,1,1,1,6bccbc92,2222,23814,3_Constraints,22431,3_Constraints
7119,71191,711911,71191101,1,3,2,1,1,6,1,82000,6,2,3,2,1,5,2,1,3,1,1,3,1,4,13000,46,0,1,5,7,1,1,1,2685b70c,2225,22362,3_Constraints,24304,3_Constraints
7141,71411,714111,71411101,2,2,2,1,1,13,7,41000,4,1,1,2,1,5,3,0,4,1,1,3,1,4,6000,10,0,1,5,2,1,1,1,27410c08,2233,19462,3_Constraints,11845,3_Constraints
7168,71681,716811,71681101,1,7,2,3,1,8,99,0,4,2,3,1,3,5,1,0,4,1,4,3,9,9,9000,35,500000,1,0,9,1,1,1,a5505f6d,2240,18910,3_Constraints,16769,2_Core
7184,71841,718411,71841101,1,7,1,1,1,3,99,0,2,2,3,3,3,5,2,0,3,1,4,3,9,9,0,46,90000,1,0,9,1,1,1,12c44c75,2248,27228,3_Constraints,14684,3_Constraints
7210,72101,721011,72101101,2,5,1,1,1,3,1,33000,4,2,4,1,1,5,1,0,4,1,1,3,1,5,6000,46,510000,3,1,2,1,1,1,efdf5f51,2257,13150,3_Constraints,18195,3_Constraints
7217,72171,721711,72171101,2,2,2,1,1,11,99,51000,4,2,2,3,3,5,4,0,1,3,5,3,9,9,9000,10,0,1,0,9,1,1,1,de850ef6,2258,14489,3_Constraints,12425,3_Constraints
7293,72931,729311,72931101,1,6,2,2,1,13,99,0,3,1,1,2,1,5,2,0,4,1,4,3,9,9,4000,24,0,1,0,9,1,1,1,15405298,2272,17849,3_Constraints,21592,3_Constraints
7309,73091,730911,73091101,2,6,1,1,2,13,99,0,3,2,3,3,3,5,1,0,4,1,4,3,9,9,3000,35,260000,1,0,9,1,1,1,16e91f8d,2277,17864,3_Constraints,22431,3_Constraints
7340,73401,734011,73401101,2,4,2,1,1,3,6,-6000,2,2,3,1,1,5,3,0,4,1,1,3,2,1,0,35,260000,1,7,9,1,1,1,24039239,2291,11253,3_Constraints,13694,2_Core
7357,73571,735711,73571101,2,4,2,1,1,5,8,74000,5,2,3,1,1,5,4,0,1,2,1,3,1,6,15000,35,510000,1,8,2,1,1,1,535b4c2c,2297,24434,3_Constraints,13694,2_Core
7360,73601,736011,73601102,2,4,1,1,1,13,99,0,2,2,3,1,2,1,1,0,2,1,4,2,9,9,0,35,260000,2,0,9,1,1,1,9ebbec61,2298,10601,3_Constraints,19876,3_Constraints
7364,73641,736411,73641101,1,4,2,1,1,8,8,77000,6,2,4,3,3,5,2,0,2,1,1,3,1,2,17000,35,390000,1,5,2,1,1,1,96e827a4,2300,20330,3_Constraints,14038,2_Core
7371,73711,737111,73711101,2,7,1,1,1,13,99,0,4,2,3,1,3,5,2,0,4,1,5,3,9,9,1000,35,913588,1,0,9,1,1,1,819d12e3,2302,24823,2_Core,21395,2_Core
7433,74331,743311,74331101,2,5,1,1,1,7,10,32000,3,2,3,1,3,5,2,0,4,1,1,3,1,5,2000,35,170000,2,4,2,1,1,1,7675e60b,2320,24237,2_Core,26292,3_Constraints
7445,74451,744511,74451101,1,5,2,3,1,8,99,0,2,3,4,1,1,1,3,0,1,2,4,1,9,9,0,24,951579,2,0,9,1,1,1,f49854e6,2325,13291,3_Constraints,19103,3_Constraints
7474,74741,747411,74741101,2,2,2,1,1,13,8,100000,7,2,3,3,1,5,4,0,4,1,1,3,1,5,24000,46,210000,1,7,2,1,1,1,78a0ab2d,2331,12140,3_Constraints,26351,3_Constraints
7505,75051,750511,75051101,2,5,1,2,1,13,1,31000,3,1,1,2,3,5,4,0,4,1,1,3,1,4,3000,24,0,1,2,2,1,1,1,1398ebb9,2340,19290,3_Constraints,13976,2_Core
7534,75341,753411,75341101,1,5,2,1,1,8,8,68000,5,3,4,1,1,5,3,0,4,1,2,3,1,5,12000,48,760000,1,0,2,1,1,1,9fc1f7b5,2346,15489,3_Constraints,25736,3_Constraints
7552,75521,755211,75521101,2,2,1,3,1,6,4,57000,4,2,2,2,1,5,2,0,4,1,1,3,1,4,11000,24,0,1,4,6,1,1,1,6ef48068,2353,23770,3_Constraints,17367,3_Constraints
7554,75541,755411,75541101,1,7,2,3,1,13,99,0,4,2,2,1,3,5,1,0,4,1,4,3,9,9,6000,24,200000,2,0,9,1,1,1,ec9615f6,2355,17258,3_Constraints,17428,2_Core
7563,75631,756311,75631101,2,1,2,1,1,13,99,0,2,2,3,1,1,5,1,0,4,1,5,3,9,9,0,46,110000,1,0,9,1,1,1,a17aee28,2356,22818,3_Constraints,11779,3_Constraints
7583,75831,758311,75831101,1,5,1,1,1,3,2,46000,4,2,2,2,3,5,3,1,4,1,1,3,1,5,7000,48,310000,1,5,2,1,1,1,fc9394ee,2362,10848,2_Core,17098,2_Core
7615,76151,761511,76151101,2,6,2,2,1,13,99,0,3,1,2,1,1,5,1,0,4,1,4,3,9,9,1000,24,70000,2,0,9,1,1,1,899bfae4,2370,22494,3_Constraints,27029,3_Constraints
7621,76211,762111,76211101,2,5,2,2,1,9,99,0,4,2,3,2,1,5,2,0,4,1,4,3,9,9,13000,24,160000,2,0,9,1,1,1,b730e9f9,2372,13291,3_Constraints,12011,3_Constraints
7645,76451,764511,76451101,2,7,1,1,1,13,99,0,2,3,3,1,3,5,1,0,3,1,4,3,9,9,0,46,90000,1,0,9,1,1,1,fc975f74,2378,22916,3_Constraints,12749,3_Constraints
7664,76641,766411,76641101,2,3,1,1,1,13,99,0,3,1,1,2,3,5,2,0,4,1,4,3,9,9,0,46,0,2,0,9,1,1,1,c289963b,2383,10466,3_Constraints,12672,3_Constraints
7728,77281,772811,77281101,1,7,1,2,1,13,99,0,2,1,1,2,3,5,2,0,4,1,4,3,9,9,0,24,0,1,0,9,1,1,1,82072466,2400,25787,3_Constraints,21731,3_Constraints
7800,78001,780011,78001101,2,7,1,2,1,13,99,0,3,2,2,2,3,5,2,0,4,1,4,3,9,9,1000,24,0,1,0,9,1,1,1,08b1639c,2420,26453,3_Constraints,13260,3_Constraints
7938,79381,793811,79381101,1,2,2,2,1,2,6,31000,3,2,2,2,1,5,3,0,1,3,1,3,1,4,3000,24,0,1,4,6,1,1,1,30b8ab84,2449,14489,3_Constraints,26449,3_Constraints
7953,79531,795311,79531101,2,6,1,1,2,13,99,0,3,2,4,1,3,5,4,1,4,1,5,3,9,9,2000,35,300000,1,0,9,1,1,1,5cc4a99a,2454,24343,2_Core,11763,2_Core
7974,79741,797411,79741101,1,3,2,1,1,5,8,39000,3,2,1,2,3,5,4,0,1,2,1,3,1,2,4000,46,0,1,7,2,1,1,1,67aaaabb,2462,16149,3_Constraints,21494,3_Constraints
8010,80101,801011,80101101,2,4,2,1,1,13,8,-2000,2,1,2,1,1,5,1,0,4,1,1,3,3,2,0,46,130000,3,7,2,1,1,1,6ad291b5,2473,17976,3_Constraints,20168,3_Constraints
8027,80271,802711,80271101,2,7,1,1,1,13,99,0,3,1,1,3,3,5,3,0,4,1,4,3,9,9,0,46,0,1,0,9,1,1,1,cea415a5,2478,14104,3_Constraints,12501,3_Constraints
8049,80491,804911,80491101,2,2,2,3,1,5,2,47000,4,2,4,1,1,5,2,0,4,1,1,3,1,6,7000,10,150000,2,6,2,1,1,1,3453d3bf,2484,23259,3_Constraints,18403,3_Constraints
8072,80721,807211,80721101,2,5,2,1,1,10,4,97000,6,3,3,1,3,5,3,0,4,1,1,3,1,5,20000,35,380000,2,9,3,1,1,1,9c828bfd,2491,15583,2_Core,15761,2_Core
8079,80791,807911,80791101,1,6,1,1,1,13,99,1,5,2,4,1,3,5,1,0,1,2,4,3,9,9,13000,35,550000,1,0,9,1,1,1,51e7ee76,2494,17105,3_Constraints,14626,3_Constraints
8139,81391,813911,81391101,1,6,1,3,1,10,99,0,2,1,1,2,3,5,3,0,1,2,5,3,9,9,0,24,0,1,0,9,1,1,1,f41ce762,2517,20094,2_Core,13875,1_Perfect
8141,81411,814111,81411101,2,6,2,3,1,13,99,0,3,2,2,2,3,5,1,1,4,1,4,3,9,9,2000,24,140000,1,0,9,1,1,1,6c2e609b,2518,20947,3_Constraints,16639,3_Constraints
8151,81511,815111,81511101,2,5,2,1,1,13,9,15000,2,2,4,1,3,5,2,0,1,3,4,3,1,2,0,48,0,3,0,2,1,1,1,87a0760d,2521,27072,3_Constraints,10387,3_Constraints
8161,81611,816111,81611101,1,7,1,1,1,4,99,0,7,3,4,1,3,5,2,0,1,2,4,3,9,9,120348,24,600000,1,0,9,1,1,1,c7207931,2525,22487,3_Constraints,14007,3_Constraints
8194,81941,819411,81941101,2,4,2,1,1,13,4,45000,4,3,4,1,1,5,2,0,4,1,1,3,1,4,7000,35,420000,1,5,2,1,1,1,e6bd84cf,2536,20330,3_Constraints,13694,2_Core
8201,82011,820111,82011101,2,6,1,1,1,13,99,0,2,2,2,2,2,5,3,1,1,2,4,3,9,9,0,35,290000,1,0,9,1,1,1,524a79e7,2537,17105,3_Constraints,26234,3_Constraints
8230,82301,823011,82301101,1,4,1,1,1,4,1,110000,7,2,2,3,1,5,3,1,4,1,1,3,1,4,23000,46,390000,2,5,2,1,1,1,b1efd5f1,2546,23756,3_Constraints,16006,3_Constraints
8317,83171,831711,83171101,2,2,1,1,1,3,5,74000,5,2,3,3,1,5,4,0,4,1,1,3,1,4,13000,35,310000,1,5,2,1,1,1,7cf09ab5,2571,20507,3_Constraints,27217,3_Constraints
