SIM_HH_ID,Day_Type,Hour,HHSIZE,DTYPE,BEDRM,CONDO,ROOM,REPAIR,PR,Occupancy_Schedule,Metabolic_Rate
621,Weekday,9,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,10,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,11,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,12,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,13,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,14,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,15,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,16,2,Attached,3,0,4,1,Eastern Canada,0.000,0.000
621,Weekday,17,2,Attached,3,0,4,1,Eastern Canada,0.375,52.500
621,Weekday,18,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekday,19,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekday,20,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekday,21,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekday,22,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekday,23,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,0,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekend,1,2,Attached,3,0,4,1,Eastern Canada,0.500,70.000
621,Weekend,2,2,Attached,3,0,4,1,Eastern Canada,0.500,70.000
621,Weekend,3,2,Attached,3,0,4,1,Eastern Canada,0.500,70.000
621,Weekend,4,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,5,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,6,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,7,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,8,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,9,2,Attached,3,0,4,1,Eastern Canada,1.000,70.000
621,Weekend,10,2,Attached,3,0,4,1,Eastern Canada,0.500,70.000
621,Weekend,11,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,12,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,13,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,14,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,15,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,16,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,17,2,Attached,3,0,4,1,Eastern Canada,0.500,125.000
621,Weekend,18,2,Attached,3,0,4,1,Eastern Canada,0.750,115.000
621,Weekend,19,2,Attached,3,0,4,1,Eastern Canada,1.000,90.000
621,Weekend,20,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekend,21,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekend,22,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
621,Weekend,23,2,Attached,3,0,4,1,Eastern Canada,1.000,85.000
622,Weekday,0,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekday,1,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekday,2,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekday,3,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekday,4,2,Attached,2,1,2,1,Quebec,1.000,70.000
622,Weekday,5,2,Attached,2,1,2,1,Quebec,1.000,70.000
622,Weekday,6,2,Attached,2,1,2,1,Quebec,0.875,95.000
622,Weekday,7,2,Attached,2,1,2,1,Quebec,0.625,148.800
622,Weekday,8,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,9,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,10,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,11,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,12,2,Attached,2,1,2,1,Quebec,0.875,125.000
622,Weekday,13,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,14,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,15,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,16,2,Attached,2,1,2,1,Quebec,0.500,125.000
622,Weekday,17,2,Attached,2,1,2,1,Quebec,1.000,87.500
622,Weekday,18,2,Attached,2,1,2,1,Quebec,0.875,138.800
622,Weekday,19,2,Attached,2,1,2,1,Quebec,0.875,106.200
622,Weekday,20,2,Attached,2,1,2,1,Quebec,0.500,85.000
622,Weekday,21,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekday,22,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekday,23,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,0,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,1,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,2,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,3,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,4,2,Attached,2,1,2,1,Quebec,1.000,70.000
622,Weekend,5,2,Attached,2,1,2,1,Quebec,1.000,70.000
622,Weekend,6,2,Attached,2,1,2,1,Quebec,1.000,70.000
622,Weekend,7,2,Attached,2,1,2,1,Quebec,1.000,70.000
622,Weekend,8,2,Attached,2,1,2,1,Quebec,0.500,85.000
622,Weekend,9,2,Attached,2,1,2,1,Quebec,0.500,85.000
622,Weekend,10,2,Attached,2,1,2,1,Quebec,0.500,175.000
622,Weekend,11,2,Attached,2,1,2,1,Quebec,0.500,175.000
622,Weekend,12,2,Attached,2,1,2,1,Quebec,0.750,137.500
622,Weekend,13,2,Attached,2,1,2,1,Quebec,0.625,157.500
622,Weekend,14,2,Attached,2,1,2,1,Quebec,0.500,111.200
622,Weekend,15,2,Attached,2,1,2,1,Quebec,0.750,87.500
622,Weekend,16,2,Attached,2,1,2,1,Quebec,1.000,85.000
622,Weekend,17,2,Attached,2,1,2,1,Quebec,1.000,85.000
622,Weekend,18,2,Attached,2,1,2,1,Quebec,1.000,85.000
622,Weekend,19,2,Attached,2,1,2,1,Quebec,0.750,127.500
622,Weekend,20,2,Attached,2,1,2,1,Quebec,0.500,85.000
622,Weekend,21,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,22,2,Attached,2,1,2,1,Quebec,0.500,70.000
622,Weekend,23,2,Attached,2,1,2,1,Quebec,0.500,70.000
624,Weekday,0,4,SingleD,3,0,3,1,Quebec,1.000,70.000
624,Weekday,1,4,SingleD,3,0,3,1,Quebec,1.000,70.000
624,Weekday,2,4,SingleD,3,0,3,1,Quebec,1.000,70.000
624,Weekday,3,4,SingleD,3,0,3,1,Quebec,1.000,70.000
624,Weekday,4,4,SingleD,3,0,3,1,Quebec,1.000,70.000
624,Weekday,5,4,SingleD,3,0,3,1,Quebec,1.000,70.000
624,Weekday,6,4,SingleD,3,0,3,1,Quebec,0.938,161.200
624,Weekday,7,4,SingleD,3,0,3,1,Quebec,0.078,47.500
624,Weekday,8,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,9,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,10,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,11,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,12,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,13,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,14,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,15,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekday,16,4,SingleD,3,0,3,1,Quebec,0.750,175.000
624,Weekday,17,4,SingleD,3,0,3,1,Quebec,0.812,176.900
624,Weekday,18,4,SingleD,3,0,3,1,Quebec,1.000,147.500
624,Weekday,19,4,SingleD,3,0,3,1,Quebec,0.875,156.200
624,Weekday,20,4,SingleD,3,0,3,1,Quebec,1.000,106.200
624,Weekday,21,4,SingleD,3,0,3,1,Quebec,1.000,81.200
624,Weekday,22,4,SingleD,3,0,3,1,Quebec,1.000,77.500
624,Weekday,23,4,SingleD,3,0,3,1,Quebec,1.000,73.800
624,Weekend,0,4,SingleD,3,0,3,1,Quebec,0.250,70.000
624,Weekend,1,4,SingleD,3,0,3,1,Quebec,0.250,70.000
624,Weekend,2,4,SingleD,3,0,3,1,Quebec,0.250,70.000
624,Weekend,3,4,SingleD,3,0,3,1,Quebec,0.250,70.000
624,Weekend,4,4,SingleD,3,0,3,1,Quebec,0.750,70.000
624,Weekend,5,4,SingleD,3,0,3,1,Quebec,0.625,83.100
624,Weekend,6,4,SingleD,3,0,3,1,Quebec,0.250,120.200
624,Weekend,7,4,SingleD,3,0,3,1,Quebec,0.750,147.500
624,Weekend,8,4,SingleD,3,0,3,1,Quebec,0.500,175.000
624,Weekend,9,4,SingleD,3,0,3,1,Quebec,0.500,175.000
624,Weekend,10,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,11,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,12,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,13,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,14,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,15,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,16,4,SingleD,3,0,3,1,Quebec,0.000,0.000
624,Weekend,17,4,SingleD,3,0,3,1,Quebec,1.000,175.000
624,Weekend,18,4,SingleD,3,0,3,1,Quebec,0.625,175.000
624,Weekend,19,4,SingleD,3,0,3,1,Quebec,0.500,116.200
624,Weekend,20,4,SingleD,3,0,3,1,Quebec,0.500,85.000
624,Weekend,21,4,SingleD,3,0,3,1,Quebec,0.500,85.000
624,Weekend,22,4,SingleD,3,0,3,1,Quebec,0.500,85.000
624,Weekend,23,4,SingleD,3,0,3,1,Quebec,0.250,95.000
626,Weekday,0,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,1,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,2,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,3,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,4,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,5,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,6,2,Attached,2,1,4,1,Prairies,0.500,70.000
626,Weekday,7,2,Attached,2,1,4,1,Prairies,0.250,85.000
626,Weekday,8,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,9,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,10,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,11,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,12,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,13,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,14,2,Attached,2,1,4,1,Prairies,0.250,52.500
626,Weekday,15,2,Attached,2,1,4,1,Prairies,0.250,52.500
626,Weekday,16,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,17,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekday,18,2,Attached,2,1,4,1,Prairies,0.250,87.500
626,Weekday,19,2,Attached,2,1,4,1,Prairies,0.500,105.000
626,Weekday,20,2,Attached,2,1,4,1,Prairies,0.500,175.000
626,Weekday,21,2,Attached,2,1,4,1,Prairies,0.500,85.000
626,Weekday,22,2,Attached,2,1,4,1,Prairies,0.500,85.000
626,Weekday,23,2,Attached,2,1,4,1,Prairies,0.500,120.000
626,Weekend,0,2,Attached,2,1,4,1,Prairies,1.000,70.000
626,Weekend,1,2,Attached,2,1,4,1,Prairies,1.000,70.000
626,Weekend,2,2,Attached,2,1,4,1,Prairies,1.000,70.000
626,Weekend,3,2,Attached,2,1,4,1,Prairies,1.000,70.000
626,Weekend,4,2,Attached,2,1,4,1,Prairies,1.000,70.000
626,Weekend,5,2,Attached,2,1,4,1,Prairies,1.000,70.000
626,Weekend,6,2,Attached,2,1,4,1,Prairies,1.000,78.800
626,Weekend,7,2,Attached,2,1,4,1,Prairies,0.045,8.800
626,Weekend,8,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekend,9,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekend,10,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekend,11,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekend,12,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekend,13,2,Attached,2,1,4,1,Prairies,0.000,0.000
626,Weekend,14,2,Attached,2,1,4,1,Prairies,0.295,35.400
626,Weekend,15,2,Attached,2,1,4,1,Prairies,1.000,122.500
626,Weekend,16,2,Attached,2,1,4,1,Prairies,1.000,175.000
626,Weekend,17,2,Attached,2,1,4,1,Prairies,1.000,175.000
626,Weekend,18,2,Attached,2,1,4,1,Prairies,1.000,97.100
626,Weekend,19,2,Attached,2,1,4,1,Prairies,1.000,90.000
626,Weekend,20,2,Attached,2,1,4,1,Prairies,1.000,90.000
626,Weekend,21,2,Attached,2,1,4,1,Prairies,1.000,90.000
626,Weekend,22,2,Attached,2,1,4,1,Prairies,1.000,81.700
626,Weekend,23,2,Attached,2,1,4,1,Prairies,1.000,70.000
627,Weekday,0,2,SingleD,2,0,2,3,British Columbia,0.500,70.000
627,Weekday,1,2,SingleD,2,0,2,3,British Columbia,0.500,70.000
627,Weekday,2,2,SingleD,2,0,2,3,British Columbia,0.500,70.000
627,Weekday,3,2,SingleD,2,0,2,3,British Columbia,0.500,70.000
627,Weekday,4,2,SingleD,2,0,2,3,British Columbia,0.500,70.000
627,Weekday,5,2,SingleD,2,0,2,3,British Columbia,0.500,70.000
627,Weekday,6,2,SingleD,2,0,2,3,British Columbia,0.500,110.000
627,Weekday,7,2,SingleD,2,0,2,3,British Columbia,0.649,128.800
627,Weekday,8,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,9,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,10,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,11,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,12,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,13,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,14,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,15,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,16,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,17,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,18,2,SingleD,2,0,2,3,British Columbia,0.295,43.800
627,Weekday,19,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekday,20,2,SingleD,2,0,2,3,British Columbia,0.656,63.800
627,Weekday,21,2,SingleD,2,0,2,3,British Columbia,1.000,85.000
627,Weekday,22,2,SingleD,2,0,2,3,British Columbia,1.000,85.000
627,Weekday,23,2,SingleD,2,0,2,3,British Columbia,0.625,73.800
627,Weekend,0,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,1,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,2,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,3,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,4,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,5,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,6,2,SingleD,2,0,2,3,British Columbia,0.500,105.000
627,Weekend,7,2,SingleD,2,0,2,3,British Columbia,0.250,52.500
627,Weekend,8,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,9,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,10,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,11,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,12,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,13,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,14,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,15,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,16,2,SingleD,2,0,2,3,British Columbia,0.000,0.000
627,Weekend,17,2,SingleD,2,0,2,3,British Columbia,0.375,87.500
627,Weekend,18,2,SingleD,2,0,2,3,British Columbia,0.750,132.500
627,Weekend,19,2,SingleD,2,0,2,3,British Columbia,0.500,153.800
627,Weekend,20,2,SingleD,2,0,2,3,British Columbia,0.500,175.000
627,Weekend,21,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,22,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
627,Weekend,23,2,SingleD,2,0,2,3,British Columbia,1.000,70.000
628,Weekday,0,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,1,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,2,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,3,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,4,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,5,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,6,2,SingleD,3,0,4,1,Ontario,1.000,120.000
628,Weekday,7,2,SingleD,3,0,4,1,Ontario,1.000,95.000
628,Weekday,8,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekday,9,2,SingleD,3,0,4,1,Ontario,1.000,120.000
628,Weekday,10,2,SingleD,3,0,4,1,Ontario,1.000,175.000
628,Weekday,11,2,SingleD,3,0,4,1,Ontario,1.000,190.000
628,Weekday,12,2,SingleD,3,0,4,1,Ontario,1.000,190.000
628,Weekday,13,2,SingleD,3,0,4,1,Ontario,1.000,175.000
628,Weekday,14,2,SingleD,3,0,4,1,Ontario,1.000,175.000
628,Weekday,15,2,SingleD,3,0,4,1,Ontario,1.000,175.000
628,Weekday,16,2,SingleD,3,0,4,1,Ontario,1.000,175.000
628,Weekday,17,2,SingleD,3,0,4,1,Ontario,1.000,122.500
628,Weekday,18,2,SingleD,3,0,4,1,Ontario,1.000,113.800
628,Weekday,19,2,SingleD,3,0,4,1,Ontario,1.000,117.500
628,Weekday,20,2,SingleD,3,0,4,1,Ontario,0.500,130.000
628,Weekday,21,2,SingleD,3,0,4,1,Ontario,0.500,148.800
628,Weekday,22,2,SingleD,3,0,4,1,Ontario,0.500,126.700
628,Weekday,23,2,SingleD,3,0,4,1,Ontario,1.000,96.200
628,Weekend,0,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekend,1,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekend,2,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekend,3,2,SingleD,3,0,4,1,Ontario,1.000,70.000
628,Weekend,4,2,SingleD,3,0,4,1,Ontario,1.000,81.900
628,Weekend,5,2,SingleD,3,0,4,1,Ontario,1.000,126.500
628,Weekend,6,2,SingleD,3,0,4,1,Ontario,1.000,130.000
628,Weekend,7,2,SingleD,3,0,4,1,Ontario,1.000,147.500
628,Weekend,8,2,SingleD,3,0,4,1,Ontario,1.000,161.200
628,Weekend,9,2,SingleD,3,0,4,1,Ontario,1.000,172.500
628,Weekend,10,2,SingleD,3,0,4,1,Ontario,0.792,162.500
628,Weekend,11,2,SingleD,3,0,4,1,Ontario,0.500,190.000
628,Weekend,12,2,SingleD,3,0,4,1,Ontario,0.500,175.800
628,Weekend,13,2,SingleD,3,0,4,1,Ontario,0.417,87.500
628,Weekend,14,2,SingleD,3,0,4,1,Ontario,0.000,0.000
628,Weekend,15,2,SingleD,3,0,4,1,Ontario,0.000,0.000
628,Weekend,16,2,SingleD,3,0,4,1,Ontario,0.292,62.500
628,Weekend,17,2,SingleD,3,0,4,1,Ontario,0.500,110.000
628,Weekend,18,2,SingleD,3,0,4,1,Ontario,0.500,116.200
628,Weekend,19,2,SingleD,3,0,4,1,Ontario,1.000,96.700
628,Weekend,20,2,SingleD,3,0,4,1,Ontario,1.000,95.000
628,Weekend,21,2,SingleD,3,0,4,1,Ontario,1.000,95.000
628,Weekend,22,2,SingleD,3,0,4,1,Ontario,1.000,80.200
628,Weekend,23,2,SingleD,3,0,4,1,Ontario,1.000,70.000
629,Weekday,0,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,1,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,2,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,3,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,4,2,HighRise,2,1,1,1,Ontario,0.500,70.000
629,Weekday,5,2,HighRise,2,1,1,1,Ontario,0.500,70.000
629,Weekday,6,2,HighRise,2,1,1,1,Ontario,0.500,70.000
629,Weekday,7,2,HighRise,2,1,1,1,Ontario,0.500,170.000
629,Weekday,8,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,9,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,10,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,11,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,12,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,13,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,14,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,15,2,HighRise,2,1,1,1,Ontario,0.500,125.000
629,Weekday,16,2,HighRise,2,1,1,1,Ontario,0.000,0.000
629,Weekday,17,2,HighRise,2,1,1,1,Ontario,0.000,0.000
629,Weekday,18,2,HighRise,2,1,1,1,Ontario,0.500,105.000
629,Weekday,19,2,HighRise,2,1,1,1,Ontario,0.500,105.000
629,Weekday,20,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,21,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,22,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekday,23,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekend,0,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekend,1,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekend,2,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekend,3,2,HighRise,2,1,1,1,Ontario,1.000,70.000
629,Weekend,4,2,HighRise,2,1,1,1,Ontario,0.000,0.000
629,Weekend,5,2,HighRise,2,1,1,1,Ontario,0.000,0.000
629,Weekend,6,2,HighRise,2,1,1,1,Ontario,0.000,0.000
629,Weekend,7,2,HighRise,2,1,1,1,Ontario,0.000,0.000
629,Weekend,8,2,HighRise,2,1,1,1,Ontario,1.000,105.000
629,Weekend,9,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,10,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,11,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,12,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,13,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,14,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,15,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,16,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,17,2,HighRise,2,1,1,1,Ontario,1.000,175.000
629,Weekend,18,2,HighRise,2,1,1,1,Ontario,1.000,105.000
629,Weekend,19,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,20,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,21,2,HighRise,2,1,1,1,Ontario,0.500,175.000
629,Weekend,22,2,HighRise,2,1,1,1,Ontario,1.000,170.000
629,Weekend,23,2,HighRise,2,1,1,1,Ontario,1.000,70.000
631,Weekday,0,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekday,1,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekday,2,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekday,3,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekday,4,4,SingleD,2,0,4,1,Ontario,0.750,70.000
631,Weekday,5,4,SingleD,2,0,4,1,Ontario,0.750,70.000
631,Weekday,6,4,SingleD,2,0,4,1,Ontario,0.750,70.000
631,Weekday,7,4,SingleD,2,0,4,1,Ontario,0.750,70.000
631,Weekday,8,4,SingleD,2,0,4,1,Ontario,0.750,70.000
631,Weekday,9,4,SingleD,2,0,4,1,Ontario,0.750,70.000
631,Weekday,10,4,SingleD,2,0,4,1,Ontario,0.250,35.000
631,Weekday,11,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,12,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,13,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,14,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,15,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,16,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,17,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,18,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekday,19,4,SingleD,2,0,4,1,Ontario,0.188,87.500
631,Weekday,20,4,SingleD,2,0,4,1,Ontario,0.500,132.500
631,Weekday,21,4,SingleD,2,0,4,1,Ontario,0.500,90.000
631,Weekday,22,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekday,23,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekend,0,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekend,1,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekend,2,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekend,3,4,SingleD,2,0,4,1,Ontario,0.250,70.000
631,Weekend,4,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,5,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,6,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,7,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,8,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,9,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,10,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,11,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,12,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,13,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,14,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,15,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,16,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,17,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,18,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,19,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,20,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,21,4,SingleD,2,0,4,1,Ontario,0.000,0.000
631,Weekend,22,4,SingleD,2,0,4,1,Ontario,0.146,57.500
631,Weekend,23,4,SingleD,2,0,4,1,Ontario,0.250,76.200
