HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
109968,1099681,10996811,1099681101,2,4,1,3,0,13,10,39000,50000,3,6,1,1,3,7,0,4,1,1,1,2,2,4000,24,260000,1,6,2,02011de6,2,119518,1495,4_FailSafe,10824,3_Constraints
59174,591741,5917411,591741102,1,2,1,1,0,5,2,67000,68000,1,2,2,2,1,4,0,1,3,1,2,1,1,12000,35,99999999,1,5,9,af4e30b5,2,119518,1495,4_FailSafe,7913,4_FailSafe
110219,1102191,11021911,1102191101,2,3,1,1,0,13,5,1000,19000,3,5,3,2,2,5,0,1,2,1,1,1,4,99999999,59,610000,1,1,2,43ffadfc,5,119690,12979,5_Random,11595,4_FailSafe
50664,506641,5066411,506641102,2,3,2,1,0,5,10,81000,81000,4,9,1,1,5,7,0,1,2,1,2,1,4,17000,46,300000,2,5,2,7c2a0650,2,119690,1495,3_Constraints,7913,4_FailSafe
137391,1373911,13739111,1373911102,1,7,1,1,0,13,99,99999999,36000,3,5,3,2,1,4,0,1,2,4,2,9,9,3000,35,760000,1,0,9,f16026f3,2,119690,9061,3_Constraints,7913,4_FailSafe
92597,925971,9259711,925971103,1,2,2,1,1,88,88,27000,35000,4,6,1,1,5,6,0,2,1,3,2,1,9,3000,48,500000,1,0,9,1c2ee27a,4,119690,7407,4_FailSafe,1900,5_Random
45708,457081,4570811,457081102,2,5,1,3,0,5,99,99999999,99999999,3,5,1,2,2,5,0,4,1,4,2,9,9,99999999,24,661494,2,0,9,d576a442,3,119690,3098,4_FailSafe,4153,3_Constraints
110637,1106371,11063711,1106371101,1,4,2,1,0,8,8,120000,120000,2,4,2,1,1,9,1,4,1,1,1,1,7,19000,48,99999999,1,8,2,1bb702ed,2,119971,6889,3_Constraints,7913,4_FailSafe
110885,1108851,11088511,1108851101,2,6,2,1,0,11,99,99999999,87000,4,9,1,2,1,8,0,3,1,5,1,9,9,7000,59,900000,1,0,9,e888b1d2,2,120127,12425,3_Constraints,5599,3_Constraints
111034,1110341,11103411,1110341102,1,7,1,1,0,13,99,99999999,31000,4,11,1,3,3,8,0,1,2,4,1,9,9,1000,35,850000,1,0,9,cb6d835c,2,120229,9061,3_Constraints,7913,4_FailSafe
111237,1112371,11123711,1112371101,1,3,2,3,0,8,3,100000,100000,4,10,1,1,2,2,0,1,2,1,1,1,1,28000,24,1227409,1,5,9,4443f954,3,120376,3098,4_FailSafe,4153,4_FailSafe
111504,1115041,11150411,1115041101,1,3,1,3,0,5,2,42000,58000,5,8,1,2,2,10,0,4,1,1,1,1,6,5000,24,320000,1,4,2,d1b1cb9d,4,120561,7407,2_Core,1900,5_Random
120033,1200331,12003311,1200331102,2,2,2,1,0,13,2,22000,26000,2,5,2,1,5,4,1,4,1,1,2,1,4,2000,35,230000,2,5,6,28f3aab9,2,120561,1495,4_FailSafe,9179,3_Constraints
136775,1367751,13677511,1367751102,2,3,2,1,0,13,8,52000,54000,3,7,3,2,2,5,0,4,1,1,2,1,4,5000,35,660000,2,5,2,77a898fb,4,120561,7407,4_FailSafe,1900,5_Random
111919,1119191,11191911,1119191101,1,3,1,3,0,5,8,67000,72000,5,10,1,2,2,10,0,4,1,1,1,1,1,16000,24,1227409,1,5,9,e985f9f1,4,120846,7407,2_Core,1900,5_Random
62866,628661,6286611,628661102,1,3,1,3,0,13,7,41000,68000,4,11,1,1,2,4,0,4,1,3,2,1,9,4000,24,510000,3,0,9,0a15b637,5,120846,12979,5_Random,11595,4_FailSafe
40020,400201,4002011,400201102,2,2,1,1,0,3,88,-2000,16000,8,8,1,2,2,7,0,4,1,1,2,1,8,99999999,59,99999999,1,6,2,696130a8,5,120846,12979,5_Random,11595,4_FailSafe
112338,1123381,11233811,1123381101,2,6,1,2,0,13,99,99999999,33000,3,7,2,2,1,2,0,4,1,5,1,9,9,5000,24,661494,1,0,9,d396f8e0,2,121137,4656,3_Constraints,7913,4_FailSafe
113561,1135611,11356111,1135611101,1,3,2,1,0,11,8,56000,65000,3,6,1,1,1,8,0,2,1,1,1,1,2,13000,48,500000,1,9,2,48fb9717,2,121957,1495,3_Constraints,7913,4_FailSafe
113679,1136791,11367911,1136791101,2,4,1,3,0,8,99,99999999,1000,4,8,1,2,2,4,0,4,1,4,1,9,9,99999999,35,260000,2,0,9,8c7aad22,3,122034,3098,4_FailSafe,4153,4_FailSafe
101525,1015251,10152511,1015251102,2,6,2,1,0,8,88,12000,100000,3,8,1,2,1,4,0,4,1,1,2,3,2,21000,10,390000,2,6,2,6a862aa2,2,122034,12425,3_Constraints,5599,3_Constraints
94675,946751,9467511,946751102,2,6,2,1,0,3,99,1,46000,3,4,1,2,1,1,0,3,1,4,2,9,9,3000,35,1506886,1,0,9,f0600b2f,2,122034,12425,3_Constraints,5599,3_Constraints
113786,1137861,11378612,1137861201,1,6,2,1,0,8,88,39000,42000,2,3,2,2,1,5,0,1,3,1,1,1,4,4000,59,99999999,1,5,6,7c6c0de2,3,122105,3098,4_FailSafe,4242,3_Constraints
37892,378921,3789212,378921202,2,3,1,1,8,3,99,99999999,16000,5,9,2,2,2,6,0,2,1,4,2,9,9,99999999,59,790000,2,0,9,31e02bc8,4,122105,8727,3_Constraints,1900,5_Random
8152,81521,815211,81521104,2,1,1,1,1,13,88,18000,17000,4,9,1,1,4,7,0,4,1,1,2,1,4,1000,35,1000000,1,3,1,5c37388e,5,122105,12979,5_Random,11595,3_Constraints
113791,1137911,11379111,1137911101,2,6,1,1,0,13,99,99999999,18000,4,7,1,2,1,7,0,4,1,4,1,9,9,1,35,1506886,1,0,9,2baead5c,2,122110,4656,3_Constraints,7913,4_FailSafe
52511,525112,5251122,525112202,1,1,2,1,0,8,8,66000,67000,5,7,3,1,5,4,0,2,1,1,2,1,2,10000,35,850000,2,5,2,a87e356b,3,122110,3098,4_FailSafe,4153,4_FailSafe
113803,1138031,11380311,1138031101,2,4,2,3,0,8,88,67000,72000,4,10,1,2,2,11,0,2,1,2,1,1,2,13000,35,1000000,2,0,2,152151b8,4,122117,4235,3_Constraints,1900,5_Random
102182,1021821,10218211,1021821102,1,2,2,1,0,13,7,99999999,2000,1,3,2,1,5,4,0,4,1,3,2,1,9,99999999,24,99999999,2,0,9,f35d7c06,2,122117,1495,4_FailSafe,9179,3_Constraints
8651,86511,865111,86511102,2,2,2,1,8,88,88,23000,33000,2,7,1,1,5,4,0,4,1,2,2,1,9,2000,59,560000,3,0,9,0f1c574e,4,122117,7407,4_FailSafe,1900,5_Random
113995,1139951,11399511,1139951101,2,4,2,1,0,8,8,90000,110000,4,10,1,2,2,5,0,4,1,1,1,1,4,21000,46,99999999,1,5,2,c3d0877a,5,122254,12979,5_Random,11595,4_FailSafe
114616,1146161,11461611,1146161101,1,3,2,1,0,8,8,99999999,49000,4,10,1,2,2,5,0,2,1,1,1,2,2,3000,59,3507931,1,4,2,be2eeae5,3,122687,3098,4_FailSafe,4153,4_FailSafe
11053,110531,1105311,110531102,1,5,1,1,0,13,2,75000,90000,3,5,3,2,1,9,1,1,2,1,2,1,4,18000,35,810000,1,5,2,98fb61bd,2,122687,7358,3_Constraints,7913,3_Constraints
114769,1147691,11476911,1147691101,2,7,1,1,0,13,99,99999999,30000,3,5,1,3,3,3,0,4,1,4,1,9,9,2000,35,610000,2,0,9,dcc09ad3,2,122784,9061,3_Constraints,7913,4_FailSafe
114999,1149991,11499911,1149991101,2,6,2,1,0,5,99,99999999,17000,3,8,1,2,1,3,0,3,1,4,1,9,9,1,59,510000,1,0,9,5f1586a8,2,122951,12425,3_Constraints,5599,3_Constraints
110474,1104741,11047411,1104741102,1,6,1,1,0,11,99,99999999,26000,3,6,2,2,1,3,0,1,2,4,2,9,9,1000,35,910000,2,0,9,4e62e594,2,122951,4656,3_Constraints,7913,4_FailSafe
115046,1150461,11504611,1150461101,1,5,1,1,0,4,5,180000,180000,4,11,1,2,1,8,0,2,1,1,1,1,1,50000,35,1260000,1,5,9,6ff214dc,2,122983,7358,3_Constraints,7913,3_Constraints
65651,656511,6565111,656511102,2,5,2,1,0,8,2,67000,67000,3,7,1,2,2,2,0,4,1,1,2,1,5,13000,10,260000,1,5,3,0dcbcadc,3,122983,3098,3_Constraints,4153,4_FailSafe
115112,1151121,11511211,1151121101,2,5,2,3,0,8,3,35000,52000,3,9,1,1,1,6,0,4,1,3,1,1,9,7000,24,320000,1,0,9,ea9f9d17,2,123026,5056,3_Constraints,7913,4_FailSafe
126988,1269881,12698811,1269881102,1,2,1,1,0,1,5,6000,7000,3,4,2,2,2,11,0,2,1,1,2,1,4,99999999,59,850000,1,5,7,c3151e05,3,123026,3098,4_FailSafe,4153,4_FailSafe
115145,1151451,11514511,1151451101,1,3,2,1,0,13,7,3000,21000,2,5,2,1,1,1,0,2,1,2,1,1,9,1,24,99999999,2,0,9,31f46d10,2,123049,1495,3_Constraints,7913,4_FailSafe
20755,207551,2075511,207551103,2,1,1,1,0,1,88,34000,43000,4,8,1,1,4,9,0,4,1,1,2,1,1,4000,35,1506886,1,4,9,e92cb18a,4,123049,7407,4_FailSafe,1900,5_Random
115298,1152981,11529811,1152981101,2,6,2,1,0,1,99,2000,120000,3,7,1,2,1,5,0,3,1,4,1,9,9,12000,35,960000,2,0,9,068c8a14,2,123158,12425,3_Constraints,5599,3_Constraints
62905,629052,6290522,629052202,2,1,1,1,0,88,7,42000,46000,3,10,1,1,1,7,0,4,1,2,2,1,4,6000,35,99999999,2,0,2,be66246f,3,123158,3098,4_FailSafe,4153,4_FailSafe
115847,1158471,11584711,1158471101,2,2,2,1,0,13,8,220000,220000,4,8,1,1,1,7,0,4,1,1,1,1,2,65000,48,550000,1,10,2,c73a38ec,2,123550,1495,4_FailSafe,9179,3_Constraints
115949,1159492,11594922,1159492201,2,1,2,3,0,8,88,17000,30000,3,7,1,1,1,3,0,4,1,4,1,1,9,3000,48,330000,3,0,9,ee28e309,3,123619,3098,4_FailSafe,4153,4_FailSafe
105117,1051171,10511711,1051171102,1,6,1,1,0,4,5,3000,33000,2,5,1,2,1,4,0,1,2,1,2,2,5,1000,59,600000,2,3,2,620cbdf0,2,123619,4656,3_Constraints,7913,4_FailSafe
116709,1167092,11670922,1167092201,2,2,2,1,0,88,8,57000,62000,2,5,2,1,1,5,1,4,1,1,1,1,4,10000,35,330000,1,5,5,d1dcf295,3,124149,3098,4_FailSafe,4153,4_FailSafe
104603,1046031,10460311,1046031103,2,1,2,1,1,13,7,1000,2000,4,7,1,1,4,5,0,4,1,1,2,1,5,99999999,59,860000,1,1,2,2b32c095,3,124149,3098,4_FailSafe,4153,4_FailSafe
47728,477281,4772811,477281102,2,5,2,1,0,13,7,200000,200000,5,8,1,2,2,9,0,4,1,1,2,1,4,58000,59,1000000,1,5,2,0641ba2e,3,124200,3098,3_Constraints,4153,4_FailSafe
83817,838171,8381711,838171102,1,1,2,3,1,13,7,26000,27000,3,6,3,1,5,5,0,2,1,1,2,1,6,3000,24,250000,1,2,2,cfa5f2e8,3,124200,3098,4_FailSafe,4153,4_FailSafe
129856,1298561,12985611,1298561102,2,3,1,1,0,11,2,65000,69000,3,6,1,2,2,5,0,4,1,1,2,1,4,10000,59,510000,2,5,2,2692a9c9,4,124200,8727,3_Constraints,1900,5_Random
117860,1178601,11786011,1178601101,2,4,2,1,0,8,8,56000,65000,3,6,1,2,2,9,0,4,1,1,1,1,5,11000,35,650000,1,5,2,6bd731bc,4,124908,4235,3_Constraints,1900,5_Random
68040,680401,6804011,680401104,1,1,1,1,8,13,99,99999999,99999999,3,5,2,1,4,2,0,2,1,5,2,9,9,99999999,24,99999999,1,0,9,16bb0443,5,124908,12979,5_Random,11595,3_Constraints
141665,1416651,14166511,1416651102,2,3,1,1,0,4,5,27000,37000,5,10,2,2,2,6,0,4,1,1,2,1,4,3000,59,1808309,1,3,2,eb51f11b,4,124908,8727,3_Constraints,1900,5_Random
118292,1182921,11829211,1182921101,2,7,2,1,0,8,99,99999999,22000,2,4,1,2,1,5,0,1,2,4,1,9,9,99999999,59,700000,1,0,9,e99e8e88,2,125193,8975,2_Core,7913,4_FailSafe
118349,1183491,11834911,1183491101,1,3,2,1,0,13,8,160000,160000,4,8,1,2,2,6,0,4,1,1,1,1,4,38000,48,450000,1,6,2,5a6f276e,4,125230,7407,4_FailSafe,1900,5_Random
17642,176421,1764211,176421102,1,2,2,3,0,2,7,18000,28000,2,4,2,1,1,5,0,1,3,1,2,1,4,3000,24,99999999,1,5,6,4c0b472d,2,125230,1495,4_FailSafe,9179,3_Constraints
135217,1352171,13521711,1352171102,1,2,1,1,0,88,4,120000,110000,5,8,1,1,1,4,0,4,1,1,2,1,5,24000,48,510000,1,8,2,5bfdae5d,2,125230,1495,4_FailSafe,7913,4_FailSafe
118484,1184841,11848411,1184841101,1,5,2,1,8,8,3,160000,160000,3,5,2,2,2,6,1,1,2,1,1,1,4,49000,24,420000,1,7,2,b4c4f414,4,125319,7407,4_FailSafe,1900,5_Random
736,7361,73611,7361102,1,4,1,1,0,13,8,10000,29000,1,4,2,1,1,3,0,4,1,1,2,1,6,4000,35,99999999,1,3,2,8de8b03f,2,125319,1495,4_FailSafe,10824,3_Constraints
88119,881191,8811911,881191103,1,2,1,1,1,10,4,68000,69000,5,8,1,1,4,5,0,2,1,1,2,1,4,8000,48,370000,1,4,2,e60b82b5,3,125319,3098,4_FailSafe,4153,4_FailSafe
118537,1185371,11853711,1185371101,2,7,1,1,0,13,99,-1,38000,4,6,1,2,2,6,0,4,1,3,1,9,9,3000,46,510000,1,0,9,009fd3db,4,125357,7407,4_FailSafe,1900,5_Random
145600,1456001,14560011,1456001103,1,1,2,1,1,13,8,32000,33000,3,8,2,1,4,9,0,4,1,3,2,1,9,3000,59,1200000,1,0,9,76bfd898,3,125357,3098,4_FailSafe,4153,4_FailSafe
24860,248601,2486011,248601102,2,2,1,3,0,5,99,99999999,13000,2,3,2,2,2,5,0,1,2,4,2,9,9,99999999,24,99999999,1,0,9,488c51d8,4,125357,9652,3_Constraints,1900,5_Random
118821,1188211,11882111,1188211101,2,6,2,3,0,8,99,99999999,22000,2,4,1,2,1,2,0,4,1,4,1,9,9,99999999,24,170000,1,0,9,3fefb539,2,125562,12425,2_Core,5599,3_Constraints
119467,1194671,11946711,1194671101,2,3,1,1,0,6,4,82000,87000,3,6,1,2,1,1,0,4,1,1,1,1,5,15000,59,350000,2,5,2,f4f25fbe,2,125996,1495,4_FailSafe,7913,4_FailSafe
141546,1415461,14154611,1415461102,1,7,2,1,0,13,99,99999999,74000,4,9,1,2,2,6,0,4,1,4,2,9,9,5000,35,1010000,1,0,9,052c4ce9,3,125996,3098,4_FailSafe,4153,4_FailSafe
120053,1200531,12005311,1200531101,2,4,2,1,0,13,8,39000,45000,2,3,2,1,3,1,0,4,1,1,1,1,2,6000,59,99999999,3,5,2,c11f17e9,2,126393,6889,3_Constraints,7913,4_FailSafe
120661,1206611,12066111,1206611101,2,1,1,1,0,13,7,28000,31000,2,5,2,1,1,7,0,1,3,1,1,1,4,5000,46,99999999,1,5,2,cba96143,2,126806,1495,4_FailSafe,7913,4_FailSafe
24632,246321,2463211,246321102,2,2,2,3,0,8,3,94000,93000,3,5,1,1,2,7,0,4,1,1,2,1,5,26000,24,220000,2,6,2,be53b49a,4,126806,7407,4_FailSafe,1900,5_Random
121287,1212871,12128711,1212871101,1,7,2,3,0,11,99,1000,34000,4,9,1,2,1,1,0,1,2,4,1,9,9,1000,24,1227409,2,0,9,70bfa900,2,127233,6320,3_Constraints,7913,4_FailSafe
121437,1214371,12143711,1214371101,2,6,1,2,0,13,99,99999999,42000,3,5,1,3,3,10,0,4,1,5,1,9,9,5000,24,210000,1,0,9,3b721930,2,127336,4656,3_Constraints,7913,4_FailSafe
30809,308091,3080911,308091102,2,2,1,1,0,13,7,21000,38000,3,7,1,1,2,2,0,4,1,2,2,1,9,3000,46,99999999,1,0,9,2ea9a07b,5,127336,12979,5_Random,11595,4_FailSafe
121464,1214641,12146411,1214641101,2,5,2,1,0,8,3,73000,78000,3,11,1,2,1,2,0,4,1,1,1,1,2,12000,35,760000,1,5,2,47824853,2,127354,5056,2_Core,7913,4_FailSafe
18435,184351,1843511,184351103,2,1,1,1,1,13,99,99999999,99999999,4,7,1,1,4,4,0,4,1,5,2,9,9,99999999,48,230000,2,0,9,a3e5df00,5,127354,12979,5_Random,11595,3_Constraints
121712,1217121,12171211,1217121101,2,5,2,3,0,2,2,99999999,15000,3,8,2,1,2,2,0,4,1,1,1,1,4,99999999,24,450000,2,7,7,bf9753d1,4,127526,7407,4_FailSafe,1900,5_Random
121758,1217581,12175811,1217581101,2,3,2,1,0,13,7,11000,32000,4,8,1,1,2,3,0,4,1,2,1,1,9,3000,35,400000,2,0,9,ceee8c61,5,127563,12979,5_Random,11595,4_FailSafe
87414,874141,8741411,874141106,1,7,1,1,0,13,88,18000,28000,4,9,2,1,4,4,0,4,1,1,2,1,8,2000,35,1000000,1,5,7,17fd8e0b,5,127563,12979,5_Random,11595,4_FailSafe
123106,1231061,12310611,1231061101,1,6,2,1,0,8,99,2000,58000,3,5,1,2,2,4,0,1,2,4,1,9,9,3000,48,330000,1,0,9,12ca5761,3,128488,3098,4_FailSafe,4242,3_Constraints
105941,1059411,10594111,1059411102,2,6,1,1,0,13,2,11000,30000,3,7,1,2,1,6,0,4,1,2,2,1,9,2000,10,80000,2,0,9,8e58d918,2,128488,4656,3_Constraints,7913,4_FailSafe
865,8651,86511,8651102,2,5,2,1,0,4,3,7000,48000,3,7,1,2,1,8,0,4,1,1,2,2,1,8000,46,767306,2,3,9,46038ebf,2,128488,5056,3_Constraints,7913,4_FailSafe
123272,1232721,12327211,1232721101,1,2,2,3,0,8,8,40000,47000,2,4,2,1,1,3,0,1,3,1,1,1,2,5000,24,99999999,1,5,2,be2a6e71,2,128606,1495,4_FailSafe,9179,3_Constraints
21898,218981,2189811,218981102,2,2,2,1,0,13,8,60000,65000,3,8,3,1,1,5,0,4,1,1,2,1,2,11000,35,99999999,1,5,2,135a60e1,2,128606,1495,4_FailSafe,9179,3_Constraints
123523,1235231,12352311,1235231101,2,4,1,1,0,4,2,4000,27000,4,11,1,3,3,3,0,4,1,1,1,1,4,99999999,35,1506886,1,3,7,bc74f31b,2,128764,1495,4_FailSafe,10824,3_Constraints
124618,1246181,12461811,1246181101,2,3,1,1,0,4,7,13000,39000,2,4,2,2,2,9,1,1,2,2,1,1,9,1000,59,220000,1,0,9,6ed1cc59,4,129508,8727,3_Constraints,1900,5_Random
104176,1041761,10417611,1041761102,1,3,1,1,0,10,6,25000,24000,2,4,2,2,1,10,1,1,3,1,2,1,1,99999999,24,300000,1,5,9,35a2c6ad,2,129508,1495,4_FailSafe,7913,4_FailSafe
125061,1250611,12506111,1250611101,2,5,2,1,0,13,9,1000,35000,3,8,1,2,1,7,0,2,1,1,1,2,1,1000,35,400000,1,5,9,4a47b6d9,2,129810,5056,2_Core,7913,4_FailSafe
125128,1251281,12512811,1251281101,1,5,1,3,0,5,2,68000,68000,3,8,3,3,3,8,0,1,2,1,1,1,1,12000,35,710000,1,5,9,679e1e45,2,129852,7358,3_Constraints,7913,3_Constraints
144967,1449671,14496711,1449671102,1,6,2,3,0,8,7,29000,39000,2,4,3,2,1,1,0,4,1,1,2,1,6,3000,24,460000,1,3,2,c55b5d1f,2,129852,12425,3_Constraints,5599,3_Constraints
125199,1251991,12519911,1251991101,2,2,1,2,0,7,3,64000,76000,4,9,3,2,2,9,0,1,2,1,1,1,8,12000,24,280000,1,4,5,24dc3e34,4,129894,9652,3_Constraints,1900,5_Random
79547,795471,7954711,795471102,2,6,2,1,0,13,7,22000,36000,1,3,1,1,1,7,0,4,1,1,2,1,2,2000,59,600000,2,5,2,b576e400,2,129894,12425,3_Constraints,5599,3_Constraints
28211,282111,2821111,282111102,2,3,1,1,0,13,99,99999999,11000,4,8,1,2,1,2,0,4,1,4,2,9,9,99999999,35,300000,1,0,9,631bab1c,2,129894,1495,4_FailSafe,7913,4_FailSafe
10577,105771,1057711,105771101,2,5,1,1,0,13,5,120000,110000,4,6,1,1,5,5,0,4,1,1,2,1,6,23000,35,860000,1,5,2,ca3ac11d,2,129894,7358,3_Constraints,7913,3_Constraints
125261,1252611,12526111,1252611101,1,3,2,2,0,8,8,45000,56000,3,4,1,2,2,4,0,1,2,1,1,1,1,9000,24,350000,2,5,9,35fd28ad,4,129935,7407,4_FailSafe,1900,5_Random
130985,1309851,13098511,1309851102,1,1,1,1,1,13,99,99999999,99999999,1,3,2,1,5,2,0,3,1,5,2,9,9,99999999,35,99999999,1,0,9,422ea455,2,129935,1495,4_FailSafe,7913,4_FailSafe
110908,1109081,11090811,1109081103,1,1,1,3,1,3,88,1000,4000,4,9,1,1,4,3,0,4,1,3,2,1,9,99999999,24,1227409,2,0,9,470bc5aa,4,129935,7407,4_FailSafe,1900,5_Random
126077,1260771,12607711,1260771101,2,5,1,2,0,1,5,3000,18000,3,6,2,3,3,5,0,1,2,4,1,1,9,99999999,35,99999999,1,0,9,b709d4c5,3,130500,3098,4_FailSafe,4153,3_Constraints
76004,760041,7600411,760041102,1,3,2,3,0,5,7,31000,54000,1,5,1,1,1,2,0,1,2,1,2,1,1,13000,35,99999999,2,7,9,3868d404,2,130500,1495,3_Constraints,7913,4_FailSafe
14033,140331,1403311,140331103,2,1,1,1,1,13,88,99999999,99999999,4,8,1,1,4,8,0,4,1,1,2,1,5,99999999,46,420000,1,2,2,ad46ba73,4,130500,7407,4_FailSafe,1900,5_Random
126078,1260781,12607811,1260781101,2,2,1,1,0,10,4,110000,120000,3,8,1,2,2,1,0,1,1,1,1,1,6,26000,35,99999999,1,5,2,408df144,4,130501,9652,3_Constraints,1900,5_Random
105121,1051211,10512111,1051211103,2,1,1,1,1,13,88,4000,5000,3,9,1,1,4,4,0,3,1,1,2,1,5,99999999,59,99999999,1,2,2,2ca211d7,5,130501,12979,5_Random,11595,3_Constraints
124654,1246541,12465411,1246541102,1,3,2,1,0,2,2,31000,39000,2,3,2,1,1,8,1,1,3,1,2,1,1,4000,48,99999999,1,5,9,8e457ecb,2,130501,1495,3_Constraints,7913,4_FailSafe
106929,1069291,10692912,1069291203,1,2,1,1,8,10,7,11000,26000,3,5,2,1,4,9,1,1,2,1,2,1,5,1000,59,700000,2,1,6,2e67198c,4,130501,9652,3_Constraints,1900,5_Random
126376,1263761,12637611,1263761101,1,1,2,1,0,13,7,26000,32000,2,4,2,1,1,9,1,4,1,1,1,1,5,4000,48,99999999,1,5,2,44e4288e,2,130692,1495,4_FailSafe,7913,4_FailSafe
71100,711001,7110011,711001104,2,1,1,2,8,13,88,3000,13000,5,8,1,1,4,2,0,4,1,1,2,1,8,99999999,24,110000,3,1,2,7af0cb86,5,130692,12979,5_Random,11595,3_Constraints
126413,1264131,12641311,1264131101,2,7,1,1,0,13,99,99999999,22000,1,3,2,1,1,1,0,4,1,4,1,9,9,99999999,10,99999999,2,0,9,8df5d7ab,2,130716,9061,3_Constraints,7913,4_FailSafe
126844,1268441,12684411,1268441101,2,4,1,1,0,10,4,58000,58000,4,11,1,2,2,2,0,4,1,1,1,1,4,7000,59,400000,1,4,2,45ef8ac0,3,131007,3098,4_FailSafe,4153,4_FailSafe
126903,1269031,12690311,1269031101,2,5,2,1,0,7,3,190000,190000,3,9,1,2,2,5,0,4,1,1,1,8,1,57000,10,450000,1,5,9,6ce93ad8,4,131044,7407,4_FailSafe,1900,5_Random
3289,32892,328922,32892202,2,3,2,1,0,13,10,43000,43000,4,8,1,1,1,4,0,4,1,1,2,1,4,6000,59,99999999,2,5,2,4a631ac9,3,131044,3098,4_FailSafe,4153,4_FailSafe
126908,1269081,12690811,1269081101,2,5,1,1,0,13,99,12000,33000,3,10,1,2,1,6,0,1,2,4,1,9,9,2000,35,520000,1,0,9,23387393,2,131048,7358,3_Constraints,7913,3_Constraints
138512,1385121,13851211,1385121102,1,3,2,1,0,3,8,58000,67000,3,6,1,2,1,11,0,1,3,1,2,1,4,8000,48,410000,1,5,2,abbf6ba5,2,131048,1495,3_Constraints,7913,4_FailSafe
127093,1270933,12709333,1270933304,1,7,2,1,8,8,8,61000,70000,5,9,1,1,1,7,0,2,1,1,1,1,8,12000,35,1210000,1,5,2,7a568759,5,131169,12979,5_Random,11595,4_FailSafe
124067,1240671,12406712,1240671204,1,7,1,1,8,88,99,99999999,10000,5,8,1,1,4,5,0,2,1,4,2,9,9,99999999,35,1260000,3,0,9,f4d23f6c,5,131169,12979,5_Random,11595,4_FailSafe
50923,509231,5092311,509231102,2,6,2,1,0,8,99,99999999,39000,4,8,1,2,1,4,0,1,2,4,2,9,9,5000,59,660000,2,0,9,9ac9667d,2,131169,12425,3_Constraints,5599,3_Constraints
13749,137491,1374911,137491102,1,2,1,1,0,10,4,110000,110000,3,6,1,1,1,11,0,4,1,1,2,1,5,11000,48,700000,1,5,2,344612dc,2,131169,1495,4_FailSafe,7913,4_FailSafe
63730,637301,6373011,637301102,1,3,1,1,1,11,99,99999999,14000,3,8,1,1,2,8,0,4,1,4,2,9,9,99999999,24,440000,1,0,9,bc78d351,4,131169,8727,3_Constraints,1900,5_Random
127207,1272071,12720711,1272071101,1,5,2,1,0,13,88,26000,30000,3,8,1,2,2,4,0,1,3,2,1,1,9,2000,35,99999999,1,0,9,ffd70b35,3,131244,3098,3_Constraints,4153,4_FailSafe
135353,1353531,13535311,1353531103,1,1,2,3,1,13,7,3000,3000,4,7,1,1,4,3,0,2,1,1,2,1,4,99999999,35,1010000,1,3,4,ed168f0d,4,131244,7407,4_FailSafe,1900,5_Random
91943,919431,9194311,919431103,2,1,2,1,0,5,2,60000,60000,4,10,1,1,4,1,0,4,1,3,2,1,9,9000,35,1506886,1,0,9,725344bc,4,131244,7407,4_FailSafe,1900,5_Random
127445,1274451,12744511,1274451101,2,2,1,1,0,2,99,99999999,32000,2,5,1,2,2,1,0,4,1,3,1,9,9,2000,59,99999999,2,0,9,3a053d2e,3,131388,3098,4_FailSafe,4153,4_FailSafe
65485,654851,6548512,654851204,1,1,1,1,8,13,99,1,16000,4,8,1,1,4,8,0,2,1,4,2,9,9,1,35,1260000,2,0,9,2fc6d1c9,5,131388,12979,5_Random,11595,3_Constraints
127574,1275741,12757411,1275741101,2,4,1,1,0,13,99,99999999,54000,5,9,1,2,2,3,0,4,1,4,1,9,9,99999999,35,99999999,2,0,9,2eae1be2,5,131467,12979,5_Random,11595,4_FailSafe
81715,817151,8171511,817151102,2,2,1,1,0,5,5,78000,80000,3,5,1,2,2,11,0,4,1,1,2,1,1,13000,48,400000,1,4,9,cdfcab6e,3,131467,3098,4_FailSafe,4153,4_FailSafe
13958,139582,1395822,139582202,1,7,2,1,0,8,88,150000,140000,5,11,1,2,2,9,0,3,1,1,2,8,5,34000,59,3507931,1,5,2,d94267db,5,131467,12979,5_Random,11595,4_FailSafe
92361,923611,9236111,923611102,1,4,1,1,0,5,99,23000,43000,1,2,2,2,1,11,1,1,3,4,2,9,9,6000,35,99999999,1,0,9,b0efbc6a,2,131467,1495,4_FailSafe,10824,3_Constraints
93723,937231,9372311,937231102,2,1,2,1,1,13,99,99999999,99999999,5,8,1,1,5,3,0,4,1,5,2,9,9,99999999,46,99999999,1,0,9,05cd2eb2,2,131467,1495,4_FailSafe,7913,4_FailSafe
