HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
58862,588621,5886211,588621102,2,2,2,1,0,13,10,38000,38000,2,5,2,1,1,4,0,4,1,1,2,1,4,6000,10,99999999,1,5,2,4c0b41a4,2,128458,12493,4_FailSafe,9361,4_FailSafe
123445,1234451,12344511,1234451101,2,4,2,1,0,8,99,1,14000,4,8,1,2,2,2,0,4,1,4,1,9,9,99999999,59,660000,1,0,9,02de8dcd,3,128711,2203,4_FailSafe,10542,4_FailSafe
52058,520581,5205811,520581102,2,3,1,3,0,8,9,92000,94000,2,9,2,2,2,1,0,4,1,1,2,1,4,19000,35,210000,2,7,2,a59b4a24,4,128711,3922,4_FailSafe,3226,4_FailSafe
143331,1433312,14333122,1433312202,1,7,1,1,8,5,88,-4000,25000,5,9,1,1,1,7,0,8,8,1,2,2,8,1000,59,99999999,1,1,9,ca84636f,5,128711,4805,4_FailSafe,9426,4_FailSafe
123461,1234611,12346111,1234611101,2,2,2,1,0,9,8,100000,110000,5,9,1,2,1,7,0,4,1,1,1,1,5,25000,46,260000,1,5,2,c4fa65dd,2,128722,12493,4_FailSafe,9361,4_FailSafe
113790,1137901,11379011,1137901103,2,2,1,2,0,13,10,4000,22000,2,5,1,1,4,2,0,4,1,2,2,1,4,99999999,24,150000,2,0,6,7cb01c3d,3,128722,2203,4_FailSafe,10542,4_FailSafe
123727,1237271,12372711,1237271101,2,4,2,1,0,13,99,43000,49000,3,5,1,2,2,1,0,1,3,5,1,9,9,9000,46,140000,1,0,9,c609381a,4,128904,3922,4_FailSafe,3226,4_FailSafe
14601,146011,1460111,146011102,2,2,2,3,0,8,5,77000,79000,2,9,1,1,1,7,0,4,1,1,2,1,4,14000,24,220000,2,5,2,c8866eee,2,128904,12493,4_FailSafe,9361,4_FailSafe
78849,788491,7884911,788491104,1,1,2,1,8,13,88,5000,22000,1,2,2,1,4,3,0,2,1,2,2,1,9,2000,59,500000,2,0,9,796c14fd,4,128904,3922,4_FailSafe,3226,4_FailSafe
123894,1238941,12389411,1238941102,2,7,1,2,0,13,99,99999999,22000,2,5,2,3,3,3,1,4,1,5,1,9,9,99999999,24,99999999,1,0,9,c93a4c43,2,129003,8319,3_Constraints,9361,3_Constraints
5955,59551,595511,59551102,2,6,1,3,0,13,99,99999999,44000,2,8,1,2,1,3,0,4,1,4,2,9,9,3000,35,290000,1,0,9,e8c85f33,2,129003,3436,2_Core,6499,3_Constraints
123919,1239191,12391911,1239191101,2,2,1,1,1,4,5,21000,25000,3,5,1,1,1,10,0,4,1,1,1,1,5,99999999,46,99999999,1,4,2,b32c065d,2,129017,10609,3_Constraints,9361,4_FailSafe
77981,779811,7798111,779811103,1,1,2,1,0,5,88,57000,58000,4,10,1,1,5,10,0,2,1,1,2,1,1,99999999,59,3507931,2,4,9,fa95ef4a,3,129017,2203,4_FailSafe,5131,3_Constraints
124068,1240681,12406811,1240681101,2,5,1,1,0,13,2,82000,84000,2,6,1,2,1,4,0,4,1,2,1,1,6,14000,35,330000,1,0,2,0e033199,2,129124,5914,3_Constraints,4512,3_Constraints
124311,1243111,12431111,1243111101,2,5,2,1,0,13,9,110000,110000,3,7,1,1,1,5,0,4,1,3,1,1,9,23000,59,310000,2,0,9,25a71ce7,2,129289,6217,3_Constraints,10812,3_Constraints
94957,949571,9495711,949571102,2,4,1,1,0,11,99,-9000,-6000,3,6,1,2,1,5,0,2,1,4,2,9,9,3000,48,955768,1,0,9,e4681216,2,129289,7441,3_Constraints,3093,3_Constraints
124580,1245801,12458011,1245801101,2,6,2,1,0,8,99,99999999,55000,4,9,3,2,1,4,0,4,1,4,1,9,9,6000,35,220000,1,0,9,a059916f,2,129479,9117,3_Constraints,3520,3_Constraints
124647,1246471,12464711,1246471101,1,5,1,1,0,8,7,21000,28000,1,3,2,2,1,5,0,1,2,1,1,1,6,2000,35,99999999,1,7,2,8a26e495,2,129529,5914,3_Constraints,4512,2_Core
40073,400731,4007311,400731102,2,5,2,1,0,8,88,5000,28000,4,11,1,2,2,9,0,4,1,1,2,3,4,4000,10,566503,1,5,2,109aa323,4,129529,3922,4_FailSafe,3226,4_FailSafe
124667,1246671,12466713,1246671306,1,2,2,1,8,5,88,17000,39000,5,11,1,2,2,6,0,1,2,3,1,1,9,3000,35,1200000,1,0,9,ad5f4900,5,129544,4805,4_FailSafe,9426,4_FailSafe
88362,883621,8836211,883621102,2,2,2,1,1,8,8,77000,84000,2,5,1,2,2,1,0,4,1,2,2,1,6,17000,48,160000,1,0,2,fa79971d,3,129544,2203,4_FailSafe,10542,4_FailSafe
54259,542591,5425911,542591104,1,1,2,1,1,13,7,10000,25000,3,7,3,1,4,4,0,4,1,1,2,1,4,2000,59,760000,1,3,2,a61e1e88,4,129544,3922,4_FailSafe,3226,4_FailSafe
138166,1381661,13816611,1381661104,2,2,2,1,8,13,8,4000,18000,4,7,1,1,4,2,0,4,1,4,2,1,9,1000,46,210000,2,0,9,26938e58,4,129544,3922,4_FailSafe,3226,4_FailSafe
124828,1248281,12482811,1248281101,2,2,1,2,0,13,7,87000,87000,2,4,1,1,1,9,0,4,1,2,1,1,4,23000,24,99999999,1,0,2,4d031b05,2,129653,10609,3_Constraints,9361,4_FailSafe
125038,1250381,12503811,1250381101,1,2,2,1,0,8,7,56000,55000,2,3,2,2,2,6,1,1,2,1,1,1,5,8000,59,460000,1,7,2,6fa878a5,3,129795,2203,4_FailSafe,10542,4_FailSafe
118659,1186591,11865911,1186591102,2,5,2,1,0,13,8,60000,61000,2,6,1,2,1,5,0,4,1,1,2,1,2,10000,35,800000,1,5,2,aa21bb5d,2,129795,6217,3_Constraints,10812,3_Constraints
125453,1254531,12545311,1254531101,1,2,1,3,0,2,6,55000,55000,4,7,1,1,2,4,0,4,1,2,1,1,1,10000,24,470000,2,0,9,2f074105,3,130073,2203,4_FailSafe,10542,4_FailSafe
103065,1030651,10306512,1030651205,2,2,1,1,0,13,88,16000,28000,4,6,1,1,4,10,0,8,3,1,2,8,8,1000,35,99999999,1,3,6,7b1d03ee,5,130073,4805,4_FailSafe,9426,4_FailSafe
125490,1254901,12549011,1254901101,1,5,1,1,0,13,7,17000,38000,3,7,3,2,3,8,0,4,1,1,1,1,4,5000,35,1010000,1,5,2,888dd1ba,2,130097,5914,3_Constraints,4512,2_Core
12094,120941,1209411,120941105,1,2,2,1,8,88,88,15000,17000,4,7,1,1,4,5,0,2,1,3,2,1,9,99999999,35,580000,1,0,9,de23249f,5,130097,4805,4_FailSafe,9426,4_FailSafe
125603,1256031,12560311,1256031101,2,7,2,1,0,8,88,29000,33000,4,8,1,2,2,6,0,1,2,1,1,1,1,4000,10,120000,2,5,9,0f364697,4,130166,3922,4_FailSafe,3226,4_FailSafe
24657,246571,2465711,246571102,2,2,2,2,0,13,99,99999999,99999999,3,6,1,1,4,6,0,4,1,5,2,9,9,99999999,24,170000,1,0,9,b5e164e7,3,130166,2203,4_FailSafe,10542,4_FailSafe
60195,601951,6019511,601951103,2,2,2,1,0,13,7,14000,29000,3,9,1,1,4,6,0,4,1,1,2,1,4,1000,59,850000,2,3,1,76cb72aa,3,130166,2203,4_FailSafe,10542,4_FailSafe
125696,1256961,12569611,1256961101,2,4,1,2,1,10,4,65000,78000,2,4,2,1,3,3,0,4,1,1,1,1,4,11000,24,99999999,1,4,2,434bdbba,2,130234,7441,3_Constraints,3093,3_Constraints
132626,1326261,13262611,1326261102,2,7,1,1,0,13,99,99999999,42000,4,10,1,2,1,1,0,4,1,4,2,9,9,28000,35,99999999,1,0,9,5ffc6770,2,130234,5822,2_Core,9361,3_Constraints
125726,1257261,12572611,1257261101,1,3,1,1,0,3,2,66000,80000,3,4,3,1,2,10,0,8,3,1,1,1,1,5000,48,330000,1,6,9,0c0f4645,3,130254,2203,4_FailSafe,10542,4_FailSafe
125817,1258171,12581711,1258171101,1,3,2,1,0,4,5,70000,70000,3,5,3,2,2,9,0,4,1,1,1,1,5,11000,59,560000,1,4,2,ca1c015a,4,130322,11964,3_Constraints,3226,4_FailSafe
97266,972661,9726611,972661102,1,5,1,3,0,13,5,23000,30000,2,6,1,2,1,6,0,4,1,1,2,2,1,4000,24,330000,1,7,9,a4bf6152,2,130322,11815,2_Core,4512,3_Constraints
126032,1260321,12603211,1260321101,2,5,2,1,0,13,8,42000,50000,3,5,1,2,1,8,0,4,1,2,1,1,2,8000,10,160000,1,0,2,5d1d232d,2,130465,6217,3_Constraints,10812,3_Constraints
126047,1260471,12604711,1260471101,1,3,1,1,0,13,6,99999999,34000,2,3,2,2,2,2,1,1,3,1,1,2,1,11000,59,500000,1,1,9,0b9657f9,4,130476,3922,4_FailSafe,3226,4_FailSafe
148989,1489891,14898911,1489891102,2,1,2,3,1,13,7,32000,31000,3,7,3,1,5,6,0,4,1,3,2,1,9,3000,24,390000,1,0,9,bb13184f,2,130476,12493,4_FailSafe,9361,4_FailSafe
60984,609841,6098412,609841204,1,7,2,3,0,4,3,46000,47000,3,8,1,1,5,5,0,4,1,1,2,1,2,8000,24,1227409,2,5,2,a5c8cf95,4,130476,3922,4_FailSafe,3226,4_FailSafe
126163,1261631,12616311,1261631101,2,3,2,1,0,13,9,99999999,99999999,5,11,1,2,2,3,0,4,1,1,1,1,4,99999999,59,600000,3,7,2,73b45f9e,4,130551,11964,3_Constraints,3226,4_FailSafe
36413,364131,3641312,364131202,2,3,1,1,8,5,2,89000,93000,3,5,3,2,2,7,0,8,8,1,2,1,1,14000,35,560000,1,5,9,0c56dd73,4,130551,3922,4_FailSafe,3226,4_FailSafe
108551,1085511,10855111,1085511102,1,6,1,1,0,13,99,1,62000,4,8,1,2,1,5,0,1,2,4,2,9,9,9000,35,1200000,1,0,9,27938d50,2,130551,12729,1_Perfect,6499,3_Constraints
126182,1261821,12618211,1261821101,2,7,2,2,0,13,99,99999999,20000,1,3,1,2,1,11,0,4,1,4,1,9,9,1000,24,310000,1,0,9,427df014,2,130565,4423,3_Constraints,5790,3_Constraints
126370,1263701,12637011,1263701101,2,2,1,1,0,3,5,110000,130000,3,6,3,3,3,5,0,4,1,1,1,1,1,19000,35,310000,2,5,9,86fbd89f,3,130688,2203,4_FailSafe,10542,4_FailSafe
111748,1117481,11174811,1117481103,1,1,2,3,1,13,8,9000,13000,4,9,1,1,4,7,0,4,1,4,2,2,9,99999999,24,500000,1,0,9,a06d93fc,4,130688,3922,4_FailSafe,3226,4_FailSafe
126392,1263921,12639211,1263921101,1,4,1,1,8,2,88,150000,150000,4,5,2,2,2,2,0,2,1,1,1,1,5,33000,59,1800000,2,5,2,9eb7ed6c,4,130704,8464,3_Constraints,1279,3_Constraints
20481,204811,2048111,204811102,1,3,2,1,0,13,8,130000,140000,4,7,1,1,1,8,0,2,1,1,2,1,5,32000,48,490000,1,5,2,57775f93,2,130704,1495,3_Constraints,9361,4_FailSafe
99606,996061,9960612,996061203,2,2,1,1,1,10,4,58000,59000,3,7,1,1,5,4,0,4,1,1,2,1,5,8000,48,300000,3,3,2,4bedf3d2,3,130704,2203,4_FailSafe,10542,4_FailSafe
126778,1267781,12677811,1267781101,2,5,2,1,0,9,3,93000,100000,4,7,1,2,1,5,1,4,1,1,1,1,4,22000,46,400000,1,10,2,2e482cb0,2,130960,6217,3_Constraints,10812,3_Constraints
127051,1270511,12705111,1270511101,2,3,2,1,0,13,8,54000,56000,3,8,1,2,2,3,0,4,1,2,1,1,4,4000,46,260000,2,0,2,6a0b079f,3,131144,2203,4_FailSafe,10542,4_FailSafe
98062,980621,9806211,980621102,2,4,1,3,0,1,6,1000,16000,0,1,1,2,1,2,0,4,1,3,2,2,9,99999999,59,99999999,1,0,9,8ad946ad,2,131144,7441,3_Constraints,3093,3_Constraints
127201,1272011,12720112,1272011201,2,2,1,1,0,8,88,43000,57000,5,11,1,1,2,4,0,8,8,1,1,1,2,5000,59,660000,1,5,2,dd491c07,5,131240,4805,4_FailSafe,9426,4_FailSafe
21992,219921,2199211,219921104,1,1,1,1,1,13,99,99999999,15000,2,5,2,1,4,5,1,2,1,4,2,9,9,99999999,59,700000,1,0,9,3d1f4a9a,4,131240,11302,3_Constraints,3226,4_FailSafe
50684,506841,5068411,506841102,1,5,1,1,0,13,88,22000,29000,2,4,2,2,2,2,0,1,2,1,2,1,4,4000,24,510000,1,5,7,48e41ba0,4,131300,12576,3_Constraints,3226,4_FailSafe
127929,1279291,12792911,1279291101,2,3,1,1,0,3,5,56000,60000,3,6,1,2,1,9,0,3,1,1,1,1,1,9000,35,870000,1,7,9,7feb5219,2,131724,8853,3_Constraints,9361,4_FailSafe
110389,1103891,11038911,1103891102,1,1,1,3,1,13,99,7000,7000,5,11,1,1,4,2,0,2,1,5,2,9,9,99999999,24,1227409,1,0,9,91b51cf6,3,131724,2203,4_FailSafe,12529,3_Constraints
127965,1279651,12796511,1279651101,1,6,2,1,0,5,5,99999999,150000,2,7,1,2,1,2,0,2,1,1,1,1,1,31000,35,900000,1,5,9,5fd8437b,2,131747,9117,3_Constraints,3520,3_Constraints
114490,1144901,11449011,1144901103,2,1,2,1,1,13,5,1,1000,4,10,1,1,4,3,0,4,1,1,2,1,8,99999999,35,400000,2,1,9,6dafa976,5,131747,4805,4_FailSafe,9426,4_FailSafe
128099,1280991,12809911,1280991101,2,2,1,1,0,88,7,4000,11000,3,8,1,2,2,7,0,4,1,1,1,1,4,99999999,10,250000,1,3,2,79d80be5,4,131835,3922,4_FailSafe,3226,3_Constraints
103819,1038191,10381911,1038191102,2,4,1,3,0,2,7,44000,55000,3,6,1,1,2,11,0,4,1,1,2,1,4,8000,24,420000,1,5,2,be970aad,4,131835,8464,3_Constraints,1279,3_Constraints
79210,792101,7921011,792101104,1,2,2,1,0,88,88,73000,73000,3,9,1,1,4,3,0,2,1,1,2,1,1,13000,35,760000,1,5,9,0edad76d,5,131835,4805,4_FailSafe,9426,4_FailSafe
28516,285161,2851611,285161103,1,2,2,1,0,88,99,99999999,1000,3,6,3,1,4,7,1,1,2,4,2,9,9,99999999,35,510000,1,0,9,65cf7ee1,5,131835,4805,4_FailSafe,9426,4_FailSafe
128148,1281481,12814812,1281481201,1,7,2,1,0,13,88,13000,32000,4,7,2,2,2,11,0,1,2,1,1,8,2,3000,59,3507931,1,10,2,0d95e04e,5,131870,4805,4_FailSafe,9426,4_FailSafe
66142,661421,6614211,661421104,2,1,2,1,0,13,88,19000,25000,3,6,1,1,4,6,0,4,1,1,2,1,5,1000,35,510000,2,5,2,35b21321,4,131870,3922,4_FailSafe,3226,4_FailSafe
107734,1077341,10773411,1077341103,1,1,1,1,8,10,99,99999999,20000,5,11,1,1,4,1,0,4,1,5,2,9,9,1000,35,2684905,1,0,9,cb8b0021,5,131870,4805,4_FailSafe,9426,4_FailSafe
59479,594791,5947911,594791102,2,6,1,1,0,13,99,99999999,22000,3,8,1,1,1,1,0,4,1,4,2,9,9,1000,35,240000,2,0,9,86cf08ad,2,131870,3436,3_Constraints,6499,3_Constraints
128191,1281911,12819111,1281911101,2,4,1,1,0,5,2,99999999,4000,3,5,1,1,3,5,0,4,1,4,1,2,9,99999999,35,99999999,1,0,9,6da87091,2,131900,7441,3_Constraints,3093,3_Constraints
149381,1493811,14938111,1493811102,2,2,2,1,0,13,8,120000,120000,4,9,1,1,2,10,0,4,1,1,2,1,6,24000,48,330000,1,6,2,5b55ddd8,3,131900,2203,4_FailSafe,10542,4_FailSafe
128438,1284381,12843811,1284381101,1,5,2,3,0,5,7,85000,200000,4,8,1,2,2,1,0,3,1,4,1,1,9,67000,35,1510000,1,0,9,2e9fd947,4,132064,3922,4_FailSafe,3226,4_FailSafe
123872,1238721,12387211,1238721103,1,1,1,3,1,6,99,99999999,5000,3,5,2,1,4,2,0,4,1,4,2,9,9,99999999,24,99999999,2,0,9,ee75f4aa,5,132064,4805,4_FailSafe,9426,4_FailSafe
41548,415481,4154811,415481102,1,4,2,1,0,4,3,160000,160000,4,8,1,2,2,9,0,3,1,1,2,1,5,40000,35,1510000,1,5,2,5e19ae8f,4,132064,3922,4_FailSafe,3226,4_FailSafe
17099,170991,1709911,170991103,2,1,2,1,1,13,99,99999999,99999999,4,8,1,1,4,9,0,4,1,3,2,9,9,99999999,10,566503,1,0,9,9797ba23,3,132064,2203,4_FailSafe,5131,3_Constraints
128930,1289301,12893012,1289301203,2,7,1,1,8,5,2,25000,40000,4,5,3,1,3,6,0,1,2,1,1,1,4,1,35,99999999,1,3,2,b2eb311b,5,132399,4805,4_FailSafe,9426,4_FailSafe
42213,422131,4221311,422131103,2,1,1,3,1,13,7,6000,30000,5,9,1,1,5,11,0,2,1,1,2,1,4,3000,35,1506886,1,2,2,6764aa72,3,132399,2203,4_FailSafe,12529,2_Core
118667,1186671,11866711,1186671102,2,2,2,3,0,2,6,34000,35000,1,7,2,1,1,1,0,4,1,1,2,1,4,4000,24,99999999,1,4,2,4ad1bdad,2,132399,12493,4_FailSafe,9361,4_FailSafe
51710,517101,5171011,517101103,2,1,2,1,0,8,88,1000,3000,3,5,1,1,4,7,0,3,1,1,2,1,4,99999999,46,330000,1,1,2,c78b6ad7,3,132399,2203,4_FailSafe,5131,3_Constraints
119414,1194141,11941411,1194141103,2,2,2,3,0,5,8,46000,46000,4,8,1,1,4,2,0,2,1,1,2,1,7,6000,24,300000,1,5,6,b8e178ce,3,132399,2203,4_FailSafe,10542,4_FailSafe
128935,1289351,12893511,1289351101,2,6,2,2,0,5,99,99999999,40000,4,7,1,2,1,1,0,4,1,4,1,9,9,4000,24,150000,1,0,9,65b22ced,2,132403,9117,3_Constraints,3520,3_Constraints
129052,1290521,12905211,1290521101,2,2,1,3,0,5,2,55000,57000,3,8,2,2,1,10,0,4,1,1,1,1,1,7000,59,900000,1,4,9,cc8640be,2,132489,10609,3_Constraints,9361,4_FailSafe
129201,1292011,12920111,1292011101,2,2,1,1,0,11,2,28000,42000,3,4,1,2,2,9,0,4,1,2,1,1,1,5000,35,99999999,2,0,9,0b2372d0,4,132595,3922,4_FailSafe,3226,3_Constraints
147834,1478341,14783411,1478341102,1,2,1,3,0,13,7,16000,28000,2,5,2,1,2,2,0,4,1,2,2,1,4,2000,24,99999999,2,0,7,e74a70f9,3,132595,2203,4_FailSafe,10542,4_FailSafe
129222,1292221,12922211,1292221101,2,2,1,1,0,13,7,99999999,30000,3,7,3,1,3,5,0,4,1,1,1,1,4,99999999,10,99999999,3,5,2,f947f726,3,132605,2203,4_FailSafe,10542,4_FailSafe
132030,1320301,13203011,1320301103,1,1,2,3,1,6,2,4000,15000,5,10,1,1,4,8,0,2,1,1,2,1,4,99999999,24,450000,2,2,2,f0a91d74,4,132605,3922,4_FailSafe,3226,4_FailSafe
129273,1292731,12927311,1292731101,1,3,2,1,1,11,8,5000,50000,3,4,3,2,2,2,0,1,3,2,1,2,2,99999999,35,99999999,1,0,5,54f358e4,5,132642,4805,4_FailSafe,9426,4_FailSafe
65429,654291,6542912,654291202,2,5,1,3,0,13,99,99999999,4000,3,6,1,2,1,5,0,4,1,4,2,9,9,99999999,24,100000,1,0,9,3b55a572,3,132642,11053,3_Constraints,11309,3_Constraints
133330,1333301,13333011,1333301104,2,1,1,2,1,88,7,15000,17000,3,6,1,1,4,6,0,1,2,1,2,1,5,1000,24,240000,1,3,5,3e86d687,4,132642,11302,3_Constraints,3226,4_FailSafe
33874,338741,3387411,338741102,2,2,1,1,1,88,88,26000,37000,3,6,3,1,5,5,0,4,1,1,2,8,2,3000,10,774007,1,5,2,5131aaa4,3,132642,2203,4_FailSafe,10542,4_FailSafe
61077,610771,6107711,610771102,1,7,1,3,0,5,2,60000,66000,4,9,1,2,2,9,0,4,1,1,2,1,5,10000,24,450000,1,5,2,34ba9260,5,132642,4805,4_FailSafe,9426,4_FailSafe
129571,1295711,12957111,1295711101,2,4,1,3,0,4,5,218074,229642,3,5,1,2,2,8,0,4,1,1,1,1,8,94877,24,661494,1,5,9,b00b799b,3,132851,8774,2_Core,12313,3_Constraints
78385,783851,7838511,783851102,2,5,1,1,0,13,7,21000,19000,2,5,2,2,1,5,0,4,1,1,2,2,1,1,59,99999999,1,5,9,55029aef,2,132851,5914,3_Constraints,4512,3_Constraints
129664,1296641,12966411,1296641101,2,7,2,1,0,13,99,99999999,63000,2,4,3,2,1,5,0,4,1,4,1,9,9,1,59,100000,1,0,9,9e5f017f,2,132907,4423,2_Core,5790,3_Constraints
129767,1297671,12976711,1297671101,2,7,2,1,0,11,88,130000,140000,4,11,1,2,2,5,0,4,1,1,1,1,6,32000,46,420000,1,5,2,63eb80da,5,132970,4805,4_FailSafe,9426,4_FailSafe
61461,614611,6146111,614611105,2,7,1,1,8,2,99,99999999,5000,4,6,1,2,2,11,0,1,2,5,2,9,9,99999999,35,710000,1,0,9,7464c969,5,132970,4805,4_FailSafe,9426,4_FailSafe
129771,1297711,12977111,1297711101,2,3,1,1,0,4,6,1000,9000,3,8,1,2,2,1,0,3,1,1,1,1,4,99999999,35,1000000,1,5,2,afa829e2,4,132973,3922,4_FailSafe,3226,4_FailSafe
33308,333081,3330811,333081102,2,7,1,1,0,13,99,99999999,18000,2,7,1,2,1,7,0,3,1,5,2,9,9,1000,35,510000,1,0,9,07255328,2,132973,8319,3_Constraints,9361,3_Constraints
28498,284981,2849811,284981102,1,7,1,1,0,1,99,99999999,18000,3,6,1,2,1,7,0,1,2,5,2,9,9,99999999,35,960000,3,0,9,3e8321e3,4,132973,3922,4_FailSafe,3226,4_FailSafe
87872,878721,8787211,878721104,1,1,1,1,1,13,88,7000,23000,3,7,1,1,4,5,0,2,1,3,2,1,9,1000,59,1260000,1,0,9,43b43fdb,4,132973,11302,3_Constraints,3226,4_FailSafe
129890,1298901,12989011,1298901101,1,7,2,1,0,13,99,99999999,23000,3,8,3,2,1,5,1,4,1,4,1,9,9,99999999,48,160000,1,0,9,a7465d51,2,133055,8672,1_Perfect,5790,3_Constraints
130095,1300951,13009511,1300951101,2,6,2,1,0,5,99,99999999,130000,3,5,2,1,1,8,1,4,1,4,1,9,9,10000,59,1200000,1,0,9,45ec27c3,2,133199,9117,3_Constraints,3520,3_Constraints
110971,1109711,11097112,1109711204,1,1,1,1,1,13,99,99999999,99999999,3,5,1,1,5,4,0,2,1,5,2,9,9,99999999,35,810000,1,0,9,67a86d2c,4,133199,11302,3_Constraints,3226,4_FailSafe
130500,1305001,13050011,1305001101,2,3,1,3,0,4,4,140000,140000,3,7,2,1,2,1,0,4,1,1,1,1,1,39000,24,661494,2,4,9,7c860603,4,133464,3922,4_FailSafe,3226,4_FailSafe
30210,302101,3021011,302101102,2,3,1,1,0,13,8,61000,61000,3,7,1,1,1,4,0,4,1,1,2,1,5,9000,35,470000,2,5,2,1ae6c6f3,2,133464,8853,3_Constraints,9361,4_FailSafe
63954,639541,6395411,639541102,2,2,1,2,1,5,2,12000,51000,3,5,2,1,2,8,0,4,1,1,2,1,4,99999999,24,99999999,2,5,2,ad5d43b7,5,133464,4805,4_FailSafe,9426,4_FailSafe
130504,1305041,13050411,1305041101,2,6,2,1,0,3,5,5000,73000,3,7,1,2,1,4,0,3,1,3,1,2,9,14000,35,450000,3,0,9,c4589475,2,133467,9117,3_Constraints,3520,3_Constraints
83429,834291,8342911,834291102,2,2,2,1,0,3,99,100000,120000,3,6,1,2,1,3,0,4,1,5,2,9,9,29000,46,300000,1,0,9,373e2a47,2,133467,12493,4_FailSafe,9361,4_FailSafe
130582,1305821,13058212,1305821201,1,7,1,1,0,10,4,99000,93000,4,5,1,2,2,9,0,1,2,1,1,1,4,16000,48,610000,1,5,2,19ed0b56,4,133522,3922,4_FailSafe,3226,4_FailSafe
58090,580901,5809011,580901102,2,5,2,3,0,6,2,130000,361024,5,10,1,2,1,5,0,4,1,4,2,1,9,181949,24,661494,1,0,9,5b3874ce,2,133522,6217,3_Constraints,10812,3_Constraints
81938,819381,8193811,819381102,1,1,2,1,1,13,99,99999999,1000,4,6,2,1,5,8,0,1,3,4,2,9,9,99999999,35,810000,2,0,9,d4c85e76,4,133522,3922,4_FailSafe,3226,4_FailSafe
134258,1342581,13425811,1342581102,1,2,2,3,1,6,5,67000,69000,1,8,2,1,1,1,0,4,1,1,2,1,1,16000,24,99999999,2,4,9,6d502d86,2,133522,12493,4_FailSafe,9361,4_FailSafe
130769,1307691,13076911,1307691101,1,7,2,1,0,13,99,99999999,30000,3,5,3,2,1,3,0,4,1,4,1,9,9,99999999,48,99999999,1,0,9,590e8f2f,2,133658,8672,1_Perfect,5790,3_Constraints
137510,1375101,13751011,1375101102,2,2,1,3,0,6,5,52000,53000,2,4,2,1,1,11,0,3,1,1,2,1,4,9000,35,99999999,2,5,2,7f54c4f0,2,133658,10609,3_Constraints,9361,4_FailSafe
130797,1307971,13079711,1307971101,2,7,2,1,0,3,2,31000,86000,4,10,1,2,1,5,0,4,1,1,1,1,4,9000,46,450000,2,3,2,9bd878e2,2,133679,4423,3_Constraints,5790,3_Constraints
87359,873591,8735911,873591102,2,2,2,2,0,13,99,99999999,17000,3,5,2,1,5,5,0,4,1,5,2,9,9,99999999,24,99999999,1,0,9,11706973,2,133679,12493,4_FailSafe,9361,4_FailSafe
130903,1309031,13090311,1309031101,2,5,1,3,0,5,99,83000,89000,4,7,1,2,1,1,0,4,1,4,1,9,9,21000,24,400000,2,0,9,2c94d9c6,2,133754,5809,2_Core,4512,3_Constraints
12913,129131,1291311,129131102,1,3,2,1,0,13,8,99999999,18000,2,3,2,2,5,9,0,2,1,1,2,1,2,99999999,35,99999999,1,7,2,fe2b09c5,3,133754,2203,4_FailSafe,10542,4_FailSafe
130933,1309331,13093311,1309331101,2,2,2,1,0,7,3,38000,40000,2,3,2,1,1,11,0,1,3,1,1,1,4,4000,59,99999999,1,6,2,17b30740,2,133774,12493,4_FailSafe,9361,4_FailSafe
131190,1311901,13119011,1311901101,2,2,2,1,0,8,8,71000,71000,3,7,1,2,1,3,0,4,1,1,1,1,6,13000,35,470000,2,5,2,60cf2338,2,133955,12493,4_FailSafe,9361,4_FailSafe
70502,705021,7050211,705021102,2,6,1,1,0,13,99,99999999,25000,3,5,1,2,1,6,0,4,1,4,2,9,9,1,46,320000,1,0,9,d444fcbc,2,133955,3436,3_Constraints,6499,3_Constraints
131244,1312441,13124411,1312441101,1,5,2,1,0,5,7,-4000,-1,2,4,2,2,2,4,0,1,2,3,1,3,9,99999999,35,1300000,1,0,9,c3ccc5b7,3,133991,8055,3_Constraints,10542,4_FailSafe
13417,134171,1341711,134171102,1,5,1,3,0,13,99,99999999,1,3,5,1,1,1,4,0,4,1,4,2,9,9,99999999,24,110000,2,0,9,0e2c3bfd,2,133991,5914,3_Constraints,4512,3_Constraints
131274,1312741,13127411,1312741103,1,4,1,1,0,13,88,28000,42000,3,5,2,3,3,4,0,1,3,1,1,1,4,5000,48,340000,1,7,2,d3f3dbf9,3,134013,8774,3_Constraints,12313,3_Constraints
71297,712971,7129711,712971102,2,7,2,3,0,4,99,1,100000,4,8,1,2,1,3,0,3,1,4,2,9,9,12000,35,710000,2,0,9,e678170d,2,134013,4423,3_Constraints,5790,2_Core
131293,1312931,13129311,1312931101,1,4,1,1,0,3,2,69000,71000,4,7,1,2,2,4,0,1,2,1,1,1,6,12000,35,900000,1,5,2,7c53bd89,4,134026,8464,3_Constraints,1279,3_Constraints
