occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY
14133,2,3,2,6,3,35,1,1,52,2,2,37.0,1,2,2,2,2,2,2,2,2,6,1,2,3545.6754,1
14134,4,4,1,1,4,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,3,342.1588,1
14135,5,1,2,6,2,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,4710.3856,1
14136,1,5,2,1,2,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,3,3,468.3046,1
14137,1,4,1,1,3,35,1,1,52,7,2,45.0,1,2,2,2,2,2,2,2,2,2,1,3,2866.1805,1
14138,7,3,2,1,4,59,1,1,52,4,1,52.0,2,2,2,1,2,2,2,2,2,4,1,2,7021.9854,1
14139,2,4,1,6,1,24,1,1,52,3,2,30.0,1,2,2,2,2,2,2,2,2,3,2,1,2332.9071,2
14140,7,6,2,6,1,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,3,217.1506,2
14141,12,6,1,5,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,4,1152.2668,1
14142,12,6,2,1,2,24,1,5,12,2,6,40.0,6,6,6,6,6,6,6,6,6,7,3,1,1526.7699,1
14143,7,7,2,1,1,59,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,537.0137,1
14144,11,4,1,6,1,35,1,1,52,10,2,44.0,1,2,2,2,2,2,2,2,2,3,1,3,1332.362,3
14145,10,6,2,1,2,35,1,5,33,5,6,35.0,6,6,6,6,6,6,6,6,6,4,1,4,2223.9424,1
14146,11,1,2,6,2,10,2,6,52,4,2,40.0,6,6,6,6,6,6,6,6,6,4,1,2,563.5912,1
14147,11,2,2,1,1,35,1,6,18,1,2,30.0,6,6,6,6,6,6,6,6,6,7,1,2,1220.9518,3
14148,5,5,1,1,2,10,1,1,52,1,2,60.0,1,2,2,1,2,2,2,2,2,6,1,7,272.6888,1
14149,9,4,2,1,3,35,1,1,52,4,2,38.0,1,1,2,2,2,2,2,2,2,6,1,5,3299.9992,1
14150,2,5,2,1,2,35,1,5,52,2,6,37.5,6,6,6,6,6,6,6,6,6,4,3,5,1708.712,1
14151,10,4,2,1,4,24,1,1,10,5,2,36.0,1,1,2,2,2,2,2,2,2,6,2,4,2113.1756,1
14152,2,6,2,2,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,3,1459.6894,1
14153,2,5,1,1,2,59,1,1,52,3,2,35.0,1,2,2,2,2,2,2,2,2,6,1,4,3080.596,1
14154,7,7,2,3,1,10,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,190.2105,2
14155,5,6,2,3,1,24,1,5,52,6,6,1.8,6,6,6,6,6,6,6,6,6,4,2,1,876.4564,2
14156,2,4,1,1,4,35,1,1,52,3,2,60.0,1,2,2,2,2,2,2,2,2,1,1,7,3770.449,1
14157,2,5,2,1,2,35,1,1,52,4,2,15.0,1,2,2,2,2,2,2,2,2,4,1,3,865.2008,2
14158,3,2,2,1,3,35,1,4,24,2,6,50.0,6,6,6,6,6,6,6,6,6,6,1,3,2654.7253,1
14159,5,2,2,6,1,24,1,6,44,5,6,35.0,6,6,6,6,6,6,6,6,6,6,3,3,1779.0962,1
14160,2,7,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,951.8378,3
14161,2,4,1,2,1,24,1,1,52,7,2,35.0,2,2,1,1,2,2,2,2,2,6,3,3,841.8126,2
14162,3,5,2,1,2,24,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,3,1,1607.0507,1
14163,2,4,2,1,4,35,1,1,52,4,2,37.5,1,2,2,2,2,2,2,2,2,4,1,5,8606.1588,3
14164,3,6,1,6,1,59,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,2,1,6,671.7133,1
14165,6,4,2,1,2,24,1,2,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,2,7,1393.257,3
14166,6,4,2,1,3,24,1,1,52,5,1,25.0,1,2,2,2,2,2,2,2,2,6,2,4,2882.853,1
14167,6,3,1,1,2,24,1,1,52,3,2,49.0,1,2,2,2,2,2,2,2,2,4,3,3,1397.4086,1
14168,2,4,1,2,3,35,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,2,3,1,4907.2468,1
14169,9,5,2,1,2,24,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,1532.6739,1
14170,11,2,2,1,2,59,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,2,1,2,2853.7774,3
14171,5,7,1,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,3,2,1761.4836,2
14172,7,6,2,3,1,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,2,119.4033,1
14173,2,6,2,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,1,345.927,1
14174,10,5,2,5,2,13,2,1,52,2,2,20.0,2,2,2,2,2,2,2,1,2,4,1,3,499.4231,1
14175,6,7,1,1,2,24,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,1612.3446,1
14176,12,6,2,3,1,24,2,5,12,7,6,20.0,6,6,6,6,6,6,6,6,6,2,2,2,705.5441,1
14177,6,2,2,1,4,59,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,3742.4794,1
14178,10,3,1,2,6,24,1,1,52,1,2,43.0,1,2,2,2,2,2,2,2,2,6,3,5,2451.7438,2
14179,7,4,1,1,4,24,1,1,52,1,2,50.0,1,2,2,2,2,2,2,2,2,4,3,7,3574.8957,1
14180,5,6,1,2,2,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,298.0398,3
14181,2,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,3,2,1120.1108,1
14182,6,4,1,6,2,46,1,6,52,8,6,40.0,6,6,6,6,6,6,6,6,6,2,1,2,923.1031,1
14183,8,5,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,1573.9041,1
14184,2,1,2,6,3,35,1,1,9,5,2,42.5,1,2,2,2,2,2,2,2,2,4,1,1,5022.8835,1
14185,12,6,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,3,2171.4376,2
14186,10,5,2,1,2,48,2,1,52,2,2,32.0,1,2,2,2,2,2,2,2,2,3,1,3,620.8547,1
14187,6,5,2,2,2,46,1,1,52,2,2,46.0,1,2,2,2,2,2,2,2,2,3,1,5,644.6808,1
14188,2,6,2,1,2,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,240.337,2
14189,12,7,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,1351.5388,1
14190,7,4,1,1,2,13,2,1,24,9,2,45.0,1,2,2,2,2,2,2,2,2,2,1,2,1555.5885,1
14191,5,4,1,1,4,35,1,1,52,7,2,44.0,1,2,2,2,2,2,2,2,2,2,1,3,3965.4826,1
14192,12,3,2,5,3,35,1,3,96,96,6,99.6,2,2,2,2,2,2,2,1,2,2,1,3,1233.0207,1
14193,4,5,1,1,4,35,1,1,52,3,2,40.0,1,2,2,2,2,2,2,2,2,5,1,5,4903.2131,1
14194,2,4,1,1,2,48,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,3,1,6,1431.7194,1
14195,4,7,2,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,2,759.3507,1
14196,2,4,2,6,1,35,1,1,52,7,2,60.0,1,2,2,2,2,2,2,2,2,6,1,7,963.9155,1
14197,2,5,2,1,2,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,629.0499,1
14198,1,1,2,6,4,12,1,3,96,96,6,99.6,2,1,2,2,2,2,2,2,2,1,1,1,2310.5129,1
14199,6,1,2,6,4,35,1,1,16,5,2,40.0,2,1,2,2,2,2,2,2,2,5,1,1,4250.1141,2
14200,5,3,1,2,4,24,1,1,52,3,2,55.0,1,2,2,2,2,2,2,2,2,7,3,7,2692.996,1
14201,8,3,1,1,5,24,1,1,52,5,2,37.5,2,2,2,2,1,2,2,2,2,7,3,5,2135.0259,1
14202,5,4,2,1,3,12,1,1,52,2,2,38.0,2,2,2,2,2,2,2,1,2,4,1,3,173.9489,1
14203,11,4,1,1,6,59,1,1,99,8,2,40.0,1,2,2,2,2,2,2,2,2,2,1,5,22707.1987,1
14204,12,4,2,2,4,24,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,3,1,3577.274,1
14205,8,5,2,1,2,35,1,1,52,5,2,40.0,2,2,1,2,2,2,2,2,2,6,1,6,1367.3174,1
14206,6,3,2,6,1,12,1,1,52,2,2,37.5,1,2,2,2,2,2,2,2,2,4,1,2,344.0587,2
14207,5,5,2,5,1,46,1,1,52,7,2,36.0,1,2,2,2,2,2,2,2,2,2,1,2,489.1037,1
14208,6,2,2,6,1,47,1,1,46,2,1,53.0,1,2,2,2,2,2,2,2,2,6,1,3,606.1512,1
14209,12,5,1,1,3,24,1,1,26,2,2,20.0,1,1,2,2,2,2,2,2,2,4,3,3,3069.9343,1
14210,4,6,1,1,2,48,2,1,52,10,2,99.7,2,2,2,2,2,2,2,2,1,1,1,2,1227.0908,1
14211,9,6,1,1,2,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,5,3407.3049,3
14212,10,4,1,6,4,24,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,1,3,3,7652.0432,1
14213,4,6,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,2,1,1384.1029,1
14214,11,5,2,1,2,10,1,4,14,9,6,60.0,6,6,6,6,6,6,6,6,6,4,1,4,450.5296,1
14215,8,5,2,1,2,35,1,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,4,1,5,1259.1681,1
14216,4,2,1,2,2,47,1,1,52,3,2,40.0,1,2,2,1,1,2,2,2,2,6,3,3,852.558,1
14217,2,2,2,2,1,35,1,1,52,7,2,30.0,1,2,2,2,2,2,2,2,2,2,1,2,373.233,2
14218,6,7,1,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,2,791.5983,1
14219,7,6,1,6,1,12,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,2,245.2885,1
14220,8,5,2,1,2,46,1,1,52,7,2,28.0,6,6,6,6,6,6,6,6,6,2,1,1,1020.2728,1
14221,8,4,2,6,2,59,2,1,26,8,2,40.0,1,2,2,2,2,2,2,2,2,3,1,3,1873.1053,1
14222,6,6,1,1,2,35,2,1,52,1,2,99.7,2,2,2,1,2,2,2,1,2,2,1,3,1291.2041,3
14223,12,4,2,5,1,11,3,6,30,10,6,55.0,6,6,6,6,6,6,6,6,6,5,3,3,173.343,2
14224,4,5,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,1003.909,3
14225,2,7,1,1,2,10,2,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,636.099,2
14226,12,4,1,6,2,10,2,2,97,8,6,40.0,6,6,6,6,6,6,6,6,6,2,1,2,283.4251,3
14227,4,2,1,6,2,24,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,3,2,1,2354.7847,1
14228,11,5,1,5,1,10,2,1,32,8,2,50.0,1,2,2,2,2,2,2,2,2,1,1,2,104.7469,2
14229,10,7,2,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,3,1354.2167,1
14230,9,5,1,4,1,12,1,1,52,5,2,55.0,1,2,2,2,2,2,2,2,2,97,1,5,161.5477,1
14231,11,4,1,1,4,47,1,1,52,8,1,49.5,1,2,2,2,2,2,2,2,2,2,1,1,1952.6856,1
14232,9,7,1,4,1,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,6,864.1612,1
14233,2,5,1,1,2,59,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,4,958.858,3
14234,8,3,2,6,1,13,1,1,52,2,2,37.5,6,6,6,6,6,6,6,6,6,6,3,4,235.8559,3
14235,1,3,1,1,2,35,1,1,45,2,2,50.0,2,2,2,1,2,2,2,2,2,6,1,3,1818.5504,1
14236,7,5,2,5,2,12,1,4,16,7,6,12.0,6,6,6,6,6,6,6,6,6,4,1,1,286.6634,3
14237,3,3,1,2,3,13,1,1,52,1,2,50.0,1,2,2,2,2,2,2,2,2,3,3,2,381.5464,1
14238,4,4,1,6,1,12,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,479.7715,1
14239,11,3,2,1,4,48,1,1,26,2,2,30.0,1,2,2,2,2,2,2,2,2,2,1,1,5751.8394,3
14240,6,6,2,5,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,3,489.1368,1
14241,9,4,2,1,4,35,1,1,52,2,2,35.0,2,1,2,2,2,2,2,2,2,4,1,3,744.6638,1
14242,4,4,2,1,2,48,2,1,52,7,2,35.0,1,2,2,2,2,2,2,2,2,4,1,2,470.414,3
14243,1,4,1,5,1,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,308.5453,3
14244,6,4,1,1,4,35,1,1,52,3,2,40.0,1,2,2,2,2,2,2,2,2,6,1,6,1365.9588,1
14245,9,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,3,891.3941,1
14246,4,5,2,1,2,12,2,4,12,2,6,15.0,6,6,6,6,6,6,6,6,6,2,3,2,473.7319,1
14247,5,1,1,6,3,35,1,1,48,10,2,48.0,1,2,2,2,2,2,2,2,2,3,1,1,4874.0723,1
14248,6,5,1,1,3,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,5,3066.4594,1
14249,5,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,2,1297.2066,2
14250,9,7,1,1,2,59,1,1,52,1,2,25.0,1,2,2,2,2,2,2,2,2,97,1,6,1421.3445,1
14251,6,4,1,1,2,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,1,2,144.124,1
14252,5,6,1,1,2,24,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,2,2,2174.4108,1
14253,11,7,2,3,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,2325.6936,3
14254,3,1,1,6,4,24,1,3,40,7,6,11.0,1,2,2,2,2,2,2,2,2,1,3,1,2993.7409,1
14255,12,5,2,1,2,13,2,1,52,4,2,30.0,1,2,2,2,2,2,2,2,2,6,1,5,850.9018,1
14256,8,5,2,1,2,47,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,1,1163.6525,1
14257,1,2,2,2,3,13,1,6,52,1,1,50.0,6,6,6,6,6,6,6,6,6,4,1,2,1004.8842,1
14258,11,5,2,2,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,2,1,1709.3088,1
14259,10,5,2,5,1,13,1,1,52,5,2,30.0,1,2,2,2,2,2,2,2,2,4,1,2,228.6525,1
14260,9,5,2,3,1,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,304.2743,1
14261,1,2,2,1,2,48,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,6,1,4,5644.9326,1
14262,7,5,2,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,3,3,1071.6721,1
14263,1,6,2,1,2,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,2,579.0564,1
14264,9,3,1,2,2,24,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,3,3,3,1822.2019,1
14265,7,7,2,1,2,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,2,639.688,1
14266,2,3,2,6,2,35,1,1,52,1,2,43.0,2,1,2,2,2,2,2,2,2,2,1,3,1671.187,1
14267,1,6,1,1,4,12,1,1,48,4,2,40.0,1,2,2,2,2,2,2,2,2,7,1,7,1958.5939,2
14268,1,2,1,1,3,35,1,1,52,8,2,70.0,1,2,2,2,2,2,2,2,2,3,1,3,1391.5054,3
14269,4,3,2,1,4,35,1,1,52,4,2,23.0,1,2,2,2,2,2,2,2,2,6,1,4,1141.231,1
14270,12,6,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,1746.8063,1
14271,8,3,2,1,6,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,1,2,4847.4901,1
14272,2,6,1,6,1,12,1,1,52,2,2,30.0,1,2,2,2,2,2,2,2,2,6,1,7,89.3968,1
14273,7,6,2,3,1,10,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,165.576,1
14274,12,7,1,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,5,797.3047,3
14275,2,5,2,4,1,48,1,1,52,7,2,40.0,2,2,2,1,2,2,2,2,2,1,1,2,64.0554,3
14276,1,1,2,6,6,11,3,3,96,96,6,99.6,2,2,1,2,2,2,2,2,2,1,1,1,657.399,1
14277,4,5,2,4,1,48,1,1,52,2,2,31.0,1,2,2,2,2,2,2,2,2,5,1,5,447.5741,1
14278,9,2,1,6,1,35,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,7,1,4,1982.3964,2
14279,12,5,1,1,3,12,1,1,52,3,2,30.0,1,2,2,2,2,2,2,2,2,6,1,3,735.3336,1
14280,3,7,1,3,1,11,3,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,221.8338,1
14281,4,3,1,4,3,24,1,1,52,5,2,40.0,6,6,6,6,6,6,6,6,6,4,2,5,856.1294,1
14282,4,1,2,6,3,13,1,3,96,96,6,99.6,1,1,2,2,2,2,2,2,2,1,1,1,980.7351,1
14283,5,7,2,3,1,46,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,500.1577,3
14284,6,3,2,1,4,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,1863.3726,1
14285,1,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,7,946.0556,1
14286,5,5,2,1,2,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,754.8237,1
14287,6,5,2,1,2,12,2,5,46,2,6,32.5,6,6,6,6,6,6,6,6,6,4,1,2,596.1164,2
14288,6,5,1,1,2,59,1,5,45,9,6,6.0,6,6,6,6,6,6,6,6,6,3,1,2,1558.0331,3
14289,2,2,1,1,3,47,1,1,52,5,2,42.0,1,2,2,2,2,2,2,2,2,4,1,6,1179.3002,1
14290,5,6,1,1,2,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,2,610.3317,2
14291,1,7,1,1,2,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,865.8116,1
14292,1,6,2,2,2,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,1154.9537,1
14293,2,5,1,1,4,46,1,1,52,10,2,40.0,1,2,2,2,2,2,2,2,2,4,1,4,1032.9162,1
14294,8,5,2,6,1,10,1,1,52,5,2,60.0,1,2,2,2,2,2,2,2,2,7,1,6,166.7874,1
14295,11,3,2,1,4,59,1,1,52,5,2,55.0,1,2,2,2,2,2,2,2,2,7,3,4,909.4683,1
14296,11,2,2,6,1,35,1,1,52,6,2,40.0,2,2,2,1,2,2,2,2,2,6,3,4,1518.0951,3
14297,11,4,1,6,1,12,1,1,36,7,2,44.0,2,2,2,1,2,2,2,2,2,1,1,2,1040.8333,1
14298,7,2,2,1,2,24,1,6,52,4,6,21.7,6,6,6,6,6,6,6,6,6,3,3,1,3636.787,1
14299,10,2,1,6,3,24,1,1,52,7,2,35.0,2,2,1,2,2,2,2,2,2,2,3,1,2636.5186,3
14300,10,4,2,6,1,35,1,1,52,5,2,37.5,2,2,1,2,2,2,2,2,2,4,3,4,1660.7746,1
14301,4,7,1,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,1063.5338,3
14302,3,3,2,1,3,59,1,1,28,4,2,30.0,1,2,2,2,2,2,2,2,2,7,3,5,1610.249,2
14303,6,6,1,1,2,35,1,5,52,8,6,16.0,6,6,6,6,6,6,6,6,6,3,1,3,1193.7723,1
14304,2,6,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,3,1246.6828,1
14305,8,5,1,6,1,46,1,1,52,7,2,40.0,2,2,1,2,2,2,2,2,2,4,1,2,712.0218,3
14306,1,4,1,1,3,10,1,1,52,3,2,55.0,1,2,2,2,2,2,2,2,2,4,1,5,178.9874,3
14307,11,6,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,712.5738,1
14308,10,4,1,1,3,48,1,1,40,4,1,60.0,1,2,1,2,2,2,2,2,2,7,1,4,2875.7736,1
14309,6,7,1,1,2,46,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,617.1757,1
14310,8,5,2,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,1290.2176,1
14311,4,6,2,1,2,24,1,1,52,7,2,20.0,1,1,2,2,2,2,2,2,2,3,3,2,1661.6833,1
14312,1,2,2,1,3,48,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,1471.9578,1
14313,5,1,2,6,4,24,1,3,1,7,6,5.0,2,2,1,2,2,2,2,2,2,1,3,1,5212.5695,1
14314,3,4,2,1,3,12,1,1,52,7,2,35.0,1,2,2,2,2,2,2,2,2,3,1,3,386.0154,2
14315,11,4,2,1,4,59,1,1,48,2,2,32.5,1,2,2,2,2,2,2,2,2,4,1,2,2463.2697,3
14316,4,7,2,1,1,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,5,427.1808,3
14317,1,5,2,6,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,7,384.8656,1
14318,8,1,1,6,4,12,1,6,9,7,6,10.0,6,6,6,6,6,6,6,6,6,1,1,1,1486.5332,1
14319,1,1,1,6,1,48,1,1,52,1,2,50.0,1,2,2,2,2,2,2,2,2,6,1,2,777.6992,1
14320,6,4,2,4,2,35,1,4,10,7,6,12.0,6,6,6,6,6,6,6,6,6,4,3,1,747.3187,1
14321,5,7,2,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,3,738.4429,1
14322,8,5,2,1,2,47,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,2,3,5,706.3875,1
14323,9,7,1,1,2,24,1,1,52,7,2,55.0,1,2,2,2,2,2,2,2,2,1,3,6,1332.9996,3
14324,8,4,2,1,2,35,2,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,2406.5115,2
14325,5,3,2,1,4,35,1,1,52,5,2,45.0,1,2,2,2,2,2,2,2,2,7,1,5,1887.0527,2
14326,6,6,1,5,1,10,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,364.8652,3
14327,6,5,1,5,1,11,3,1,30,8,2,60.0,1,2,2,2,2,2,2,2,2,3,1,3,106.3154,1
14328,1,4,1,1,3,24,1,1,52,3,2,50.0,1,2,2,2,2,2,2,2,2,4,3,3,4528.061,1
14329,1,4,2,5,3,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,1,2,6,1,3,1542.0776,1
14330,4,1,1,6,5,35,1,1,43,9,2,40.0,1,2,2,2,2,2,2,2,2,2,1,1,10647.8573,2
14331,4,4,1,1,5,24,1,1,52,5,2,34.5,1,2,2,2,2,2,2,2,2,5,3,6,2182.6749,1
14332,10,5,1,1,2,47,1,2,20,1,6,12.0,6,6,6,6,6,6,6,6,6,4,3,7,632.4718,3
14333,1,5,1,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,3,1848.0854,3
14334,8,2,1,2,3,24,1,1,52,2,2,37.5,1,2,2,2,2,2,2,2,2,6,3,4,1027.1677,1
14335,9,3,1,5,3,59,1,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,2,1,3,1508.346,1
14336,8,3,1,1,3,47,2,1,52,7,2,50.0,1,2,2,2,2,2,2,2,2,3,1,4,847.4137,1
14337,12,3,2,1,5,48,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,3550.2221,1
14338,2,2,2,6,4,59,1,6,52,4,6,60.0,6,6,6,6,6,6,6,6,6,4,1,3,9911.9836,1
14339,1,7,2,3,1,12,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,3,489.542,3
14340,7,4,2,1,3,48,2,4,34,8,6,21.0,6,6,6,6,6,6,6,6,6,4,1,2,1798.2974,1
14341,7,2,2,1,4,12,1,1,52,3,2,36.2,1,2,2,2,2,2,2,2,2,4,1,4,880.9321,1
14342,3,2,1,6,2,47,2,1,52,9,1,75.0,1,2,2,2,2,2,2,2,2,2,1,3,719.8027,1
14343,6,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,6,1614.8577,1
14344,2,6,2,2,2,24,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,1222.3863,1
14345,7,2,2,6,3,48,2,4,52,4,6,16.0,6,6,6,6,6,6,6,6,6,4,1,2,300.1854,1
14346,6,7,2,4,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,1055.6525,3
14347,7,7,1,4,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,996.2871,1
14348,5,4,2,1,5,59,1,1,52,7,1,56.0,1,2,2,2,2,2,2,2,2,3,1,3,1947.0129,1
14349,1,3,2,2,2,24,1,1,50,5,1,32.5,1,2,2,2,2,2,2,2,2,7,3,4,1151.7038,1
14350,6,6,2,1,2,24,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,1393.9786,1
14351,6,5,2,6,1,24,1,1,52,7,2,26.0,2,2,2,1,2,2,2,2,2,4,2,1,1029.5869,2
14352,3,5,1,1,2,47,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,1,1,5,600.6954,1
14353,8,6,1,5,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,4,1437.36,1
14354,6,2,2,2,2,10,1,1,52,2,2,55.0,1,2,2,2,2,2,2,2,2,6,1,3,340.3245,1
14355,2,6,2,3,1,35,1,4,52,6,6,15.0,6,6,6,6,6,6,6,6,6,4,1,3,723.9363,1
14356,4,6,1,6,1,35,1,1,52,7,2,37.5,1,2,2,2,2,2,2,2,2,7,1,7,513.5258,1
14357,7,4,2,1,3,35,1,1,52,7,2,99.9,9,9,9,9,9,9,9,9,9,99,9,5,1918.2098,2
14358,2,5,1,1,4,24,2,1,48,1,2,50.0,1,2,2,2,2,2,2,2,2,6,3,2,5369.4308,1
14359,4,6,1,1,3,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,6049.8935,1
14360,4,5,2,1,2,47,1,1,52,4,2,37.5,1,2,2,2,2,2,2,2,2,6,1,6,1486.8807,2
