HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2011,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
61975,619751,6197512,61975124,2,2,1,3,1,4,5,16000,6,3,7,1,2,4,5,0,4,1,2,2,1,5,0,10,70000,2,0,2,4,4,3,551f4507,67144,11602,3_Constraints,10417,4_FailSafe
128632,1286321,12863211,128632113,1,2,2,3,2,13,99,24000,6,2,6,3,2,4,10,0,3,1,1,2,8,2,1,48,350000,1,5,2,4,4,4,09a225d3,67144,2631,3_Constraints,11336,4_FailSafe
44793,447931,4479312,44793123,2,2,2,1,1,13,7,1,2,2,4,6,1,2,5,0,4,1,2,1,1,4,0,35,9999999,2,0,4,5,5,3,9e1f8548,67162,7561,4_FailSafe,2165,4_FailSafe
126321,1263212,12632122,126321223,2,1,2,3,2,13,10,8000,4,2,5,5,1,1,5,0,4,1,1,2,1,6,0,24,9999999,1,9,2,3,2,2,7e52ae3a,67162,5261,3_Constraints,13449,4_FailSafe
71449,714491,7144911,71449112,1,3,1,1,1,10,4,32000,7,4,8,1,1,2,9,0,1,3,1,2,1,4,1000,35,1205546,1,5,2,4,4,4,845ad583,67162,11778,2_Core,9215,3_Constraints
39301,393011,3930111,39301112,2,1,2,1,2,13,7,10000,4,3,6,3,2,5,6,0,3,1,1,2,1,4,0,35,9999999,2,2,6,2,2,2,fad19a6e,67162,10720,3_Constraints,9602,4_FailSafe
44938,449381,4493811,44938111,2,5,2,1,1,13,99,1000,10,4,6,1,1,1,4,0,1,2,5,1,9,9,10000,59,150000,2,0,9,2,2,2,0d35a390,67268,7952,3_Constraints,5670,3_Constraints
45008,450081,4500812,45008124,2,1,2,1,1,8,8,25000,8,5,10,1,1,1,9,0,4,1,1,1,1,4,3000,59,500000,1,5,2,5,5,2,1a8c2064,67322,7561,3_Constraints,2165,3_Constraints
119353,1193531,11935311,119353115,1,1,1,3,2,13,99,0,1,4,6,1,2,4,10,0,1,2,5,2,9,9,0,35,550000,1,0,9,5,5,5,19d5284d,67322,15050,3_Constraints,2165,4_FailSafe
45384,453841,4538411,45384111,1,5,1,1,1,10,4,31000,7,4,7,1,1,1,5,0,4,1,1,1,1,4,3000,48,250000,1,3,6,2,2,2,ae640d52,67577,7273,3_Constraints,13593,4_FailSafe
45774,457741,4577411,45774111,2,5,2,1,1,8,3,100000,12,3,10,1,1,1,10,0,1,2,1,1,1,4,22000,35,692840,1,4,2,2,2,2,5089846e,67850,7952,2_Core,2404,3_Constraints
90360,903601,9036011,90360112,1,7,1,1,1,13,7,0,2,2,4,6,2,5,6,0,2,1,1,2,1,4,0,59,9999999,3,2,6,3,3,3,51668b69,67850,12558,4_FailSafe,13449,4_FailSafe
45969,459691,4596911,45969111,2,1,1,2,1,1,5,43000,8,4,6,1,1,1,1,0,4,1,1,1,1,5,8000,24,9999999,2,5,2,2,2,2,ba365256,67993,2597,3_Constraints,9602,4_FailSafe
44464,444641,4446411,44464113,2,4,2,3,1,8,3,78000,10,4,7,1,3,4,4,0,1,2,1,2,1,4,14000,35,692840,2,1,6,5,5,5,be0f0d8b,67993,3806,4_FailSafe,2165,4_FailSafe
46731,467311,4673111,46731111,2,5,2,3,1,2,6,-1000,6,3,7,1,1,1,8,0,4,1,1,1,5,1,1000,48,500000,2,8,9,2,2,2,3ae7c45e,68546,6106,3_Constraints,10648,3_Constraints
28010,280101,2801011,28010112,1,5,1,2,1,5,2,65000,10,3,8,2,1,1,5,0,4,1,1,2,1,4,17000,24,230000,1,4,2,2,2,2,aa5eaba2,68546,2177,3_Constraints,8596,4_FailSafe
46846,468461,4684611,46846111,1,3,2,1,1,8,3,3000,10,3,8,1,1,2,9,0,3,1,1,1,1,1,7000,48,903897,1,8,9,5,5,5,e39f4953,68626,3806,4_FailSafe,2165,4_FailSafe
132334,1323341,13233411,132334112,1,4,1,2,1,1,5,0,5,3,5,3,1,2,6,0,1,2,1,2,1,4,1,24,240000,1,4,2,4,4,4,da591057,68626,14728,3_Constraints,8291,4_FailSafe
81291,812911,8129111,81291112,2,2,1,1,1,4,99,0,2,3,5,1,1,2,1,0,3,1,4,2,9,9,0,35,170000,2,0,9,4,4,4,d247e00c,68626,11602,3_Constraints,10417,4_FailSafe
46909,469091,4690911,46909111,1,2,2,1,1,13,8,72000,10,2,6,1,1,2,3,0,4,1,1,1,1,2,13000,35,200000,2,5,2,3,3,3,91837d86,68675,5536,2_Core,3176,3_Constraints
32845,328451,3284511,32845112,1,4,1,1,1,13,7,31000,8,5,10,1,1,2,4,0,4,1,3,2,1,4,1,35,450000,2,0,2,5,5,5,fc594f2e,68675,3806,4_FailSafe,2165,4_FailSafe
75483,754831,7548311,75483112,1,4,1,1,1,6,5,19000,6,4,6,1,1,2,8,0,4,1,1,2,1,4,0,48,450000,1,7,2,4,4,4,e5b2591d,68675,14728,3_Constraints,10417,4_FailSafe
47017,470171,4701711,47017111,2,6,2,1,1,9,9,1000,4,2,6,1,1,1,9,0,4,1,1,1,5,1,0,59,9999999,1,2,9,2,2,2,2172219c,68743,9898,3_Constraints,2969,3_Constraints
75956,759561,7595611,75956112,2,5,1,1,1,11,7,0,2,2,6,1,1,1,1,0,1,3,2,2,1,1,2000,35,170000,2,0,9,2,2,2,37b1a4b4,68743,7273,3_Constraints,11506,4_FailSafe
47121,471211,4712111,47121111,2,2,1,2,1,13,5,13000,6,4,11,1,2,3,6,0,4,1,1,1,6,1,0,24,200000,1,8,9,2,2,2,6aae61c9,68815,12067,3_Constraints,13593,3_Constraints
47447,474471,4744711,47447111,2,4,2,1,1,8,3,2000,3,4,7,1,1,2,8,0,1,1,3,1,1,4,0,35,692840,2,0,7,4,4,4,751368b2,69043,9540,4_FailSafe,10417,3_Constraints
76851,768511,7685111,76851114,1,1,2,1,1,5,7,8000,4,3,5,6,2,4,9,0,1,2,1,2,1,4,0,59,250000,1,5,6,5,5,5,dff5f1d4,69043,7561,3_Constraints,2165,3_Constraints
88272,882721,8827211,88272114,1,7,1,2,2,13,99,1000,3,3,6,1,2,4,6,0,4,1,1,2,1,8,0,24,250000,2,2,8,6,7,5,67badd99,69357,15162,4_FailSafe,5090,4_FailSafe
22450,224501,2245011,22450112,2,6,2,1,1,13,99,0,8,4,11,1,1,2,6,0,4,1,4,2,9,9,6000,46,300000,1,0,9,3,3,3,f6fd7cc1,69357,9986,4_FailSafe,7129,4_FailSafe
50511,505111,5051111,50511112,1,3,2,1,1,8,2,0,3,4,11,1,2,5,5,0,3,1,1,2,1,4,0,35,600000,3,5,7,2,2,2,5f50c1d0,69357,9345,3_Constraints,11071,4_FailSafe
48055,480551,4805511,48055111,1,3,2,3,1,5,1,100000,12,4,6,1,1,2,5,0,2,1,1,1,1,5,18000,59,1978811,2,5,2,4,4,4,4b4ff4f9,69480,6289,3_Constraints,11336,3_Constraints
105981,1059811,10598111,105981112,2,5,1,1,1,10,2,24000,10,3,7,3,1,1,8,1,4,1,1,2,1,1,3000,35,692840,1,3,9,2,2,2,eb33827f,69480,2177,3_Constraints,15359,4_FailSafe
48199,481991,4819911,48199111,1,3,2,3,1,11,8,27000,7,3,5,6,1,1,3,0,4,1,1,1,1,6,3000,24,250000,1,5,2,2,2,2,50ced11c,69580,9345,3_Constraints,5670,4_FailSafe
10954,109541,1095411,10954114,1,1,2,1,2,88,99,0,1,4,8,3,2,4,4,1,3,1,1,2,1,4,0,59,400000,3,2,5,4,4,4,e62b9445,69580,14728,4_FailSafe,10417,4_FailSafe
48217,482171,4821711,48217111,2,4,2,1,1,8,10,92000,11,3,8,1,1,2,5,0,4,1,1,1,1,4,22000,35,250000,1,6,2,4,4,4,8f1e042c,69595,9058,4_FailSafe,10417,2_Core
85643,856431,8564311,85643112,1,2,2,1,1,5,2,45000,8,2,4,5,1,1,5,1,3,1,1,2,1,4,1000,35,450000,1,7,7,2,2,2,b495949f,69595,10283,3_Constraints,9602,4_FailSafe
117005,1170051,11700512,117005123,1,1,2,1,2,13,99,0,1,5,8,1,2,5,7,0,1,2,4,2,9,9,0,48,9999999,1,0,9,5,5,4,c33446bd,69595,7561,3_Constraints,2165,3_Constraints
48289,482891,4828911,48289111,2,3,2,3,1,6,3,23000,8,4,8,1,1,2,2,0,4,1,1,1,1,1,3000,24,270000,3,4,9,3,3,3,521c3daa,69647,1966,3_Constraints,3176,4_FailSafe
81931,819311,8193111,81931113,2,1,1,1,1,13,99,0,2,3,10,2,2,4,4,0,4,1,5,2,9,9,0,35,170000,2,0,9,6,6,6,f510f117,69647,14374,4_FailSafe,5090,4_FailSafe
48301,483011,4830111,48301112,1,5,1,1,1,2,99,0,2,2,3,5,1,2,7,1,1,2,4,1,9,9,0,35,390000,2,0,9,3,3,3,be657d66,69655,7323,3_Constraints,15164,4_FailSafe
56838,568381,5683811,56838112,1,1,1,1,2,13,7,6000,3,3,6,3,2,5,5,0,3,1,1,2,1,5,0,59,9999999,1,1,6,3,3,3,c480b68e,69655,9047,4_FailSafe,7129,4_FailSafe
55222,552221,5522211,55222112,1,3,1,1,1,5,2,78000,10,3,8,1,1,1,5,0,1,2,1,2,1,5,13000,35,330000,2,5,2,2,2,2,8dea6d71,69655,7952,4_FailSafe,2404,4_FailSafe
48329,483291,4832911,48329111,2,3,2,1,1,4,1,87000,11,3,7,1,1,2,3,0,4,1,1,1,1,4,21000,46,220000,2,6,2,4,4,4,6943d67f,69676,9058,3_Constraints,11336,3_Constraints
29463,294631,2946311,29463112,1,5,2,1,1,11,1,3000,3,2,5,1,1,1,10,1,1,2,1,2,1,4,0,35,650000,1,10,2,2,2,2,5660c74e,69676,13977,2_Core,10648,3_Constraints
92604,926041,9260411,92604113,1,4,1,2,1,1,5,32000,7,3,8,6,1,2,4,0,4,1,1,2,1,4,5000,24,820690,2,4,2,3,3,3,e431fcf6,69676,7323,4_FailSafe,15164,3_Constraints
48388,483881,4838811,48388111,2,2,2,1,1,8,8,110000,12,3,5,1,1,2,6,0,3,1,1,1,1,2,23000,59,230000,2,9,2,3,3,3,69a50238,69719,5536,3_Constraints,5524,3_Constraints
4539,45391,453911,4539113,1,1,2,3,2,13,7,2000,8,3,5,4,2,4,5,0,2,1,3,2,1,5,1,59,850000,3,0,2,6,6,4,cfeb1f19,69719,4887,3_Constraints,5090,4_FailSafe
48496,484961,4849611,48496111,2,5,2,2,1,13,8,19000,6,4,10,1,1,1,2,0,4,1,3,1,1,5,1000,24,200000,1,0,2,2,2,2,3512ac4a,69797,7952,3_Constraints,5670,3_Constraints
72287,722871,7228711,72287112,1,1,1,1,2,13,5,6000,3,2,3,5,2,5,10,1,1,3,4,2,1,2,0,59,9999999,1,0,7,4,4,4,d0ce6f49,69797,9540,3_Constraints,10417,4_FailSafe
48515,485151,4851512,48515122,2,4,1,1,1,5,2,0,1,3,7,1,1,1,6,0,4,1,1,1,1,4,0,35,250000,1,5,2,3,3,2,12cfa40d,69814,10394,4_FailSafe,15164,3_Constraints
19468,194681,1946811,19468113,2,1,2,1,1,13,99,0,1,3,7,1,2,4,1,0,4,1,5,2,9,9,0,35,140000,2,0,9,4,4,4,c17bd4a5,69814,15386,4_FailSafe,9215,4_FailSafe
2784,27841,278411,2784115,1,1,1,1,2,88,99,0,1,3,6,1,2,4,3,0,3,1,5,2,9,9,0,35,550000,2,0,9,5,5,5,0cc2928e,69814,15050,3_Constraints,2165,4_FailSafe
48697,486971,4869711,48697111,1,5,2,1,1,13,99,0,3,2,4,5,1,2,6,0,1,2,5,1,9,9,0,24,9999999,1,0,9,4,4,4,46286eb5,69945,14728,4_FailSafe,11336,4_FailSafe
102688,1026881,10268811,102688115,2,1,2,1,2,13,99,0,1,5,11,1,2,4,1,0,4,1,5,2,9,9,0,35,220000,1,0,9,6,7,7,73ea807b,69945,4887,3_Constraints,5090,4_FailSafe
132499,1324991,13249911,132499113,2,1,2,1,1,13,7,4000,2,3,5,1,2,4,5,0,4,1,2,2,1,4,0,48,250000,1,0,2,6,6,6,b57b4c2e,69945,4887,3_Constraints,5090,4_FailSafe
98714,987141,9871411,98714113,2,1,1,1,2,13,2,8000,3,4,11,1,2,4,6,0,4,1,3,2,1,1,0,48,400000,2,0,9,5,5,5,08d63f6d,69945,15050,3_Constraints,2165,4_FailSafe
48797,487971,4879711,48797111,2,3,2,1,1,13,7,11000,4,3,5,1,1,2,4,0,4,1,1,1,1,4,1000,35,220000,1,5,2,4,4,4,a7725a9a,70011,6289,3_Constraints,11336,2_Core
85562,855621,8556211,85562112,1,5,1,1,1,1,99,0,8,4,7,1,1,1,6,0,4,1,4,2,9,9,3000,35,750000,1,0,9,2,2,2,6178075e,70011,7273,3_Constraints,2780,4_FailSafe
21383,213831,2138311,21383112,1,2,1,1,2,10,5,44000,8,1,2,5,2,5,4,0,1,2,1,2,1,4,1000,35,9999999,1,4,6,2,2,2,80eb2317,70011,12067,3_Constraints,13593,3_Constraints
89844,898441,8984411,89844112,2,6,2,1,1,13,99,0,5,5,9,1,1,2,6,0,4,1,4,2,9,9,0,10,574615,1,0,9,3,3,3,194d6869,70011,7323,4_FailSafe,5524,4_FailSafe
48983,489831,4898311,48983111,2,4,2,3,1,2,2,65000,10,4,7,1,1,2,3,0,4,1,1,1,1,4,11000,46,300000,2,4,2,5,5,5,1251dfed,70151,8392,4_FailSafe,2165,4_FailSafe
48825,488251,4882511,48825112,2,1,2,2,1,8,8,31000,7,2,4,6,1,1,10,1,4,1,1,2,1,4,5000,24,9999999,1,6,2,2,2,2,c24629bf,70151,10720,3_Constraints,2731,4_FailSafe
106783,1067831,10678312,106783126,2,7,2,3,2,88,99,8888888,12,4,6,1,2,4,8,0,4,1,5,2,9,9,888888,24,9999999,3,0,9,6,6,5,da1cf856,70151,4887,4_FailSafe,5090,4_FailSafe
49190,491901,4919011,49190111,2,2,1,3,1,13,4,14000,6,3,7,6,1,2,3,0,4,1,3,1,1,4,0,24,9999999,2,0,5,4,4,4,292fab44,70297,11602,3_Constraints,9215,4_FailSafe
128732,1287321,12873211,128732112,2,7,1,3,1,88,99,36000,8,4,11,1,1,2,6,0,4,1,1,2,8,8,1000,24,200000,3,3,8,6,6,6,e8570d19,70297,15162,4_FailSafe,5090,4_FailSafe
49208,492081,4920811,49208111,1,5,2,1,1,8,8,45000,8,4,7,4,1,2,7,0,1,2,1,1,1,6,3000,35,350000,1,5,2,5,5,5,15c3c5a0,70311,7561,4_FailSafe,2165,4_FailSafe
29584,295841,2958411,29584112,2,1,1,1,2,10,7,12000,4,3,7,1,2,4,6,0,4,1,1,2,1,4,0,35,300000,1,3,2,3,3,3,5f7228cb,70311,1966,4_FailSafe,5524,4_FailSafe
51249,512491,5124911,51249113,1,1,1,3,2,13,7,10000,8,5,8,1,2,4,9,0,2,1,1,2,1,4,1000,59,1978811,1,8,2,3,3,3,6ba2144d,70311,5536,4_FailSafe,5524,4_FailSafe
75564,755641,7556411,75564112,1,3,1,3,1,1,5,150000,12,4,10,1,1,2,2,0,3,1,2,2,1,4,46000,35,650000,1,0,6,4,4,4,026efd7b,70311,2968,3_Constraints,9215,3_Constraints
89439,894391,8943911,89439112,2,1,1,1,2,13,99,0,3,4,7,1,2,5,4,0,4,1,4,2,9,9,0,35,230000,2,0,9,3,3,3,0c635ddc,70311,3112,4_FailSafe,3176,4_FailSafe
49221,492211,4922112,49221122,2,5,2,1,1,8,8,45000,8,2,5,1,1,1,3,0,4,1,1,1,1,2,7000,35,400000,1,5,2,3,3,2,6c7335b6,70319,9986,3_Constraints,328,4_FailSafe
18313,183131,1831311,18313114,1,1,1,1,2,1,1,12000,4,4,10,1,2,4,6,0,3,8,3,2,1,2,0,35,500000,2,0,6,4,4,4,45390d36,70319,9540,3_Constraints,9215,4_FailSafe
88523,885231,8852311,88523112,1,3,2,1,1,8,8,43000,8,5,6,1,2,5,6,0,1,2,1,2,1,6,7000,35,1205546,1,5,2,2,2,2,fef48eee,70319,9345,3_Constraints,5256,4_FailSafe
103364,1033641,10336411,103364113,2,1,2,1,2,13,6,11000,4,5,10,1,2,4,10,0,1,3,4,2,1,5,1,46,250000,1,0,2,6,7,7,354ccf1d,70375,4887,3_Constraints,5090,4_FailSafe
26761,267611,2676111,26761112,1,4,1,3,1,5,99,21000,6,3,11,1,1,2,5,0,4,1,1,2,1,6,2000,24,820690,1,3,2,4,4,4,2ccec428,70375,14728,3_Constraints,9215,4_FailSafe
49408,494081,4940811,49408111,2,3,2,1,1,7,2,69000,10,3,11,1,1,1,9,0,3,1,1,1,1,5,12000,35,300000,1,4,2,2,2,2,39b32570,70456,9345,3_Constraints,5256,4_FailSafe
94853,948531,9485311,94853112,2,6,1,2,1,13,99,0,4,2,4,4,1,1,2,1,4,1,4,2,9,9,0,24,130000,2,0,9,2,2,2,63f6023d,70456,4727,3_Constraints,11071,3_Constraints
49818,498181,4981811,49818111,1,5,2,1,2,4,5,29000,7,1,4,5,1,2,4,0,1,2,2,1,1,4,5000,35,9999999,1,0,2,3,3,3,8fec0f6d,70739,3112,3_Constraints,5524,4_FailSafe
25686,256861,2568611,25686112,1,2,1,1,2,3,2,54000,10,4,9,1,1,2,10,0,1,2,1,2,1,4,11000,48,460000,1,5,2,3,3,3,c276e845,70739,10167,4_FailSafe,13449,4_FailSafe
49988,499881,4998811,49988111,1,6,1,1,1,9,99,0,6,3,9,1,1,1,4,0,2,1,4,1,9,9,1,35,450000,1,0,9,2,2,2,dbbf8adf,70854,172,3_Constraints,2731,3_Constraints
102776,1027761,10277611,102776114,1,2,1,1,1,88,5,9000,4,5,10,6,2,4,4,0,2,1,3,2,1,4,0,35,350000,1,0,6,5,5,5,16b6c321,70854,7561,4_FailSafe,2165,4_FailSafe
50314,503141,5031411,50314111,2,3,2,1,1,8,8,58000,9,3,9,1,1,2,1,0,2,1,1,1,1,6,8000,35,180000,3,7,2,5,5,5,8ea9ebf0,71091,3806,4_FailSafe,2165,4_FailSafe
76792,767921,7679211,76792114,1,1,1,1,2,13,5,3000,2,4,10,2,2,4,7,0,2,1,4,2,1,8,0,35,380000,1,0,8,6,6,4,681aa2fb,71091,14374,4_FailSafe,5090,4_FailSafe
50406,504061,5040611,50406111,2,4,2,1,1,13,1,160000,12,4,9,1,1,2,7,0,4,1,1,1,1,6,34000,35,692840,2,7,2,4,4,4,26c4400c,71150,11778,4_FailSafe,10417,2_Core
79248,792481,7924811,79248112,1,2,1,1,1,5,99,0,1,5,10,1,1,2,10,0,2,1,4,2,9,9,0,59,670000,1,0,9,4,4,4,9d0311b6,71150,11602,3_Constraints,10417,4_FailSafe
33778,337781,3377811,33778112,2,6,1,3,1,5,99,0,8,3,6,1,1,1,7,0,4,1,4,2,9,9,14000,35,300000,1,0,9,2,2,2,a0963fb8,71150,172,3_Constraints,11071,3_Constraints
48976,489761,4897611,48976114,2,1,2,1,2,13,8,24000,6,3,5,3,2,4,8,0,1,2,1,2,1,6,1000,35,340000,1,5,2,4,4,4,682b5003,71150,15386,4_FailSafe,10417,4_FailSafe
50453,504532,5045322,50453222,1,3,1,1,1,2,7,14000,7,2,5,1,2,3,3,0,4,1,1,1,1,2,1,35,210000,1,6,2,3,2,2,f9a4df7d,71183,10394,3_Constraints,3176,4_FailSafe
95362,953621,9536211,95362112,2,4,1,2,1,13,2,49000,8,2,4,6,1,1,7,0,4,1,1,2,1,4,10000,24,9999999,1,4,2,2,2,2,c8edc95f,71183,12570,3_Constraints,7994,3_Constraints
82464,824641,8246411,82464113,2,1,2,1,2,13,99,0,1,4,11,1,2,4,8,0,4,1,5,2,9,9,0,35,380000,1,0,9,4,4,4,7f762b93,71183,11602,4_FailSafe,11336,4_FailSafe
50765,507651,5076511,50765112,1,5,1,1,1,13,10,0,1,3,5,1,1,2,8,0,1,2,1,1,1,6,0,24,350000,1,6,2,3,3,3,cb2eabae,71404,6119,3_Constraints,15164,4_FailSafe
30580,305801,3058012,30580125,1,1,1,3,1,2,2,10000,4,4,11,1,2,5,4,0,4,1,1,2,1,8,0,35,350000,2,5,8,5,5,3,c4052085,71404,15050,3_Constraints,2165,4_FailSafe
50952,509521,5095211,50952111,2,3,2,1,1,8,8,77000,11,5,11,1,1,2,10,0,3,1,1,1,1,4,12000,48,9999999,1,5,2,6,6,6,edca68af,71541,15162,3_Constraints,5090,4_FailSafe
74852,748521,7485211,74852113,2,2,2,1,1,13,7,4000,3,3,6,1,2,4,1,0,4,1,1,2,1,7,0,10,80000,1,3,2,3,3,3,c30d2273,71541,5536,3_Constraints,3176,3_Constraints
46572,465721,4657211,46572112,1,2,1,3,1,13,6,25000,7,3,7,1,1,2,7,0,4,1,4,2,1,6,0,24,180000,1,0,2,4,4,4,fb221c09,71541,11602,3_Constraints,11336,4_FailSafe
33869,338691,3386911,33869112,1,3,1,1,1,4,2,52000,9,3,6,2,2,5,9,0,2,1,1,2,1,6,9000,35,350000,1,6,6,2,2,2,423282c4,71541,4624,4_FailSafe,13593,4_FailSafe
3321,33211,332111,3321112,2,2,1,2,1,10,4,27000,6,2,4,4,1,2,3,0,4,1,1,2,1,4,2000,24,9999999,3,5,7,3,3,3,418fb56d,71541,10167,4_FailSafe,5524,4_FailSafe
51093,510931,5109311,51093111,2,3,1,2,1,13,7,13000,6,2,5,6,2,3,1,1,4,1,1,1,5,1,0,24,9999999,2,3,9,3,3,3,899e585e,71641,13076,3_Constraints,13449,4_FailSafe
54725,547251,5472512,54725123,2,1,2,1,2,13,99,0,1,4,7,1,2,5,9,0,3,1,5,2,9,9,0,35,390000,1,0,9,4,4,3,ede69812,71641,9540,4_FailSafe,11336,4_FailSafe
112850,1128501,11285011,112850112,2,3,2,1,1,4,5,120000,12,4,9,1,1,2,10,0,4,1,1,2,1,5,30000,35,360000,1,6,2,3,3,3,dc8f30b2,71641,12558,3_Constraints,15164,4_FailSafe
51102,511021,5110211,51102111,2,5,2,1,1,13,7,150000,12,2,5,3,1,1,9,0,2,1,1,1,1,6,47000,35,400000,1,5,2,2,2,2,62d13775,71646,7952,2_Core,9602,3_Constraints
2478,24781,247811,2478113,1,1,1,1,2,13,2,5000,3,4,9,1,2,4,4,0,4,1,1,2,1,4,0,48,350000,1,1,5,3,3,3,a05410ee,71646,3112,4_FailSafe,15164,4_FailSafe
51160,511601,5116011,51160111,2,7,2,3,1,13,99,0,8,5,8,1,1,1,3,0,2,1,4,1,9,9,5000,46,200000,2,0,9,2,2,2,7bfc08c9,71693,9491,3_Constraints,13593,4_FailSafe
117647,1176471,11764711,117647113,2,5,1,1,1,13,7,18000,5,4,7,1,1,2,8,0,1,2,1,2,1,2,1000,59,300000,2,4,2,5,5,3,58eb6943,71693,15050,4_FailSafe,2165,4_FailSafe
51302,513021,5130211,51302111,1,5,2,1,1,13,99,0,4,3,7,3,1,2,8,1,1,2,3,1,9,9,1000,35,400000,2,0,9,3,3,3,3e20299d,71798,9986,3_Constraints,15164,4_FailSafe
51741,517411,5174111,51741111,2,3,1,1,1,13,1,27000,6,4,9,1,1,2,7,0,1,2,1,1,1,5,1000,35,220000,1,5,2,3,3,3,77392d76,72125,13076,3_Constraints,13449,4_FailSafe
87223,872231,8722311,87223112,1,2,1,1,1,13,99,0,3,1,4,5,1,2,6,0,1,3,4,2,9,9,0,35,9999999,2,0,9,4,4,4,58e3a730,72125,11602,3_Constraints,9215,4_FailSafe
35099,350991,3509911,35099112,2,5,1,1,2,10,4,93000,11,4,8,1,1,1,2,0,4,1,1,2,1,5,23000,48,380000,1,5,2,2,2,2,08a7f8a1,72125,7273,3_Constraints,9602,4_FailSafe
51783,517831,5178311,51783111,2,6,1,1,1,13,7,1,6,4,7,6,1,1,3,1,4,1,1,1,1,4,2000,10,9999999,1,3,5,2,2,2,34b56665,72156,172,3_Constraints,8596,3_Constraints
119627,1196271,11962711,119627112,2,4,2,1,1,13,8,53000,9,4,6,3,1,2,5,0,4,1,1,2,1,2,3000,59,9999999,1,4,5,6,6,6,ce759e4e,72156,15162,4_FailSafe,5090,4_FailSafe
51911,519111,5191111,51911111,2,5,2,3,1,7,99,0,7,4,10,1,1,2,6,0,4,1,4,1,9,9,6000,35,380000,2,0,9,3,3,3,1a0f5c4b,72246,9986,3_Constraints,3176,4_FailSafe
53176,531761,5317611,53176111,1,4,2,1,1,5,1,110000,12,5,11,1,1,2,6,0,2,1,1,1,1,6,25000,35,570000,1,5,2,5,5,5,b6e65c1a,73173,7561,4_FailSafe,2165,4_FailSafe
3650,36501,365011,3650112,1,1,1,1,2,6,7,6000,4,4,11,1,2,5,6,0,4,1,1,2,1,6,0,35,370000,3,5,6,2,2,2,bb511b81,73173,2597,3_Constraints,11506,4_FailSafe
53418,534181,5341811,53418111,2,5,1,3,1,13,7,21000,8,3,9,1,1,1,5,0,4,1,1,1,1,6,1000,24,130000,1,2,2,2,2,2,095bf225,73343,7273,3_Constraints,8596,4_FailSafe
53557,535571,5355711,53557111,2,6,2,1,1,4,2,378234,12,3,9,1,1,1,2,0,4,1,3,1,1,4,165655,35,692840,1,0,2,2,2,2,ad2935cf,73437,14556,3_Constraints,2969,3_Constraints
53745,537451,5374511,53745111,2,3,1,3,1,10,3,60000,10,4,7,1,1,2,10,0,4,1,1,1,1,6,12000,35,350000,1,5,5,4,4,4,c3cc31ab,73567,11778,2_Core,9215,3_Constraints
65237,652371,6523711,65237112,1,5,1,3,1,4,5,33000,7,2,4,6,1,1,8,1,1,2,1,2,1,4,5000,24,230000,1,5,2,2,2,2,2a14b268,73567,2177,3_Constraints,9602,4_FailSafe
121943,1219431,12194311,121943113,2,1,1,1,2,1,5,5000,3,3,7,1,2,4,5,0,4,1,1,2,1,6,0,35,180000,1,3,2,4,4,4,62ba58d7,73567,9540,3_Constraints,9215,4_FailSafe
53870,538701,5387011,53870111,2,6,2,2,1,5,99,1,9,2,6,1,1,1,6,0,4,1,4,1,9,9,6000,24,459390,1,0,9,2,2,2,b26152a6,73664,9898,3_Constraints,11506,3_Constraints
60263,602631,6026311,60263112,2,4,1,1,1,13,2,45000,8,4,9,1,1,2,3,0,4,1,1,2,1,4,6000,48,320000,2,5,2,4,4,4,bcd4a379,73664,14728,3_Constraints,8291,4_FailSafe
53952,539521,5395211,53952111,1,2,1,1,1,5,2,46000,10,4,11,1,1,2,10,0,4,1,4,1,1,4,9000,48,1141021,1,0,5,4,4,4,d00150de,73725,11602,3_Constraints,11336,4_FailSafe
48655,486551,4865511,48655111,1,2,2,1,2,13,8,19000,6,1,2,6,2,5,8,1,1,2,1,2,1,4,1,59,400000,1,3,5,2,2,2,346012b9,73725,10283,3_Constraints,13593,4_FailSafe
101631,1016311,10163111,101631111,2,1,2,1,2,8,99,0,3,3,8,3,2,4,8,0,1,3,4,2,9,9,0,10,9999999,1,0,9,3,3,3,61bca7ef,73725,5261,3_Constraints,15164,4_FailSafe
129235,1292351,12923511,129235112,2,3,1,1,1,5,5,39000,8,4,11,1,1,2,8,0,4,1,1,2,1,5,2000,35,190000,1,4,2,4,4,4,f00b4062,73725,11778,2_Core,9215,3_Constraints
54112,541121,5411211,54112111,1,3,2,1,1,8,4,52000,9,2,4,5,1,2,4,0,1,2,1,1,1,4,7000,35,9999999,1,5,6,3,3,3,a6f4ac46,73848,2421,3_Constraints,15164,4_FailSafe
36542,365421,3654211,36542113,2,1,2,1,2,13,3,12000,5,5,8,1,2,4,1,0,4,1,1,2,1,6,0,35,9999999,2,4,2,5,5,5,97b1eb69,73848,7561,2_Core,2165,3_Constraints
