occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
25132,2,4,1,2,2,12,1,1,52,8,2,8.0,1,2,2,2,2,2,2,2,2,3,1.0,3,1099.1328,1,67.5,3,SELF,2015,2015,0,1,STANDARD_BS
25133,1,3,2,1,2,59,1,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,2,1.0,3,2609.1754,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25134,10,5,2,6,1,10,2,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,276.1963,1,99.6,5,SELF,2015,2015,0,1,STANDARD_BS
25135,1,4,2,6,1,35,1,1,52,3,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,5,1201.3565,1,35.0,5,SELF,2015,2015,0,1,STANDARD_BS
25136,12,6,2,5,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,3,3.0,1,1005.8242,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25137,3,2,1,1,1,35,2,1,52,7,1,4.0,2,2,2,1,2,2,2,2,2,6,1.0,2,928.0141,3,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25138,1,4,1,5,1,47,1,1,48,7,1,8.0,1,2,2,2,2,2,2,2,2,6,1.0,5,774.1107,1,75.0,7,SELF,2015,2015,0,1,STANDARD_BS
25139,2,5,1,1,2,10,2,1,52,7,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,2,724.7064,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25140,4,6,1,1,2,12,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,613.8562,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25141,3,6,2,1,2,46,1,1,52,1,1,6.0,1,2,2,2,2,2,2,2,2,5,1.0,5,1080.2137,1,50.0,6,SELF,2015,2015,0,1,STANDARD_BS
25142,9,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,2043.5103,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25143,7,4,1,6,1,35,1,1,48,10,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,3,2043.6253,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25144,9,7,2,3,1,48,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,1875.1742,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25145,10,5,1,4,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,2,816.0084,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25146,7,5,1,1,3,35,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,2,4254.4053,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25147,2,2,2,6,3,59,2,1,52,5,1,2.0,1,2,2,2,2,2,2,2,2,4,1.0,2,1917.2712,3,30.0,2,SELF,2015,2015,0,1,STANDARD_BS
25148,5,2,2,1,2,13,2,1,52,5,1,6.0,1,2,2,2,2,2,2,2,2,6,1.0,2,812.8294,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
25149,1,5,1,1,2,59,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,7,1.0,5,732.633,1,40.0,5,SELF,2015,2015,0,1,STANDARD_BS
25150,6,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,3,656.7085,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25151,4,2,1,2,2,10,1,1,,6,1,,6,6,6,6,6,6,6,6,6,6,1.0,3,238.5672,1,99.7,3,SELF,2015,2015,0,1,STANDARD_BS
25152,12,6,2,3,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,1191.4156,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25153,10,3,1,1,2,59,1,,,,,,6,6,6,6,6,6,6,6,6,99,,3,3197.8781,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25154,2,5,1,5,1,35,1,1,52,2,1,3.0,2,2,2,2,1,2,2,2,2,4,1.0,3,1256.919,1,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
25155,12,5,1,5,1,46,2,1,52,3,1,6.0,1,2,2,2,2,2,2,2,2,3,1.0,2,236.5252,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
25156,10,3,2,1,5,35,1,1,52,1,1,6.0,2,2,2,1,2,2,2,2,2,7,3.0,5,1684.7311,3,50.0,7,SELF,2015,2015,0,1,STANDARD_BS
25157,2,5,1,5,2,35,1,1,52,5,1,6.0,1,2,2,2,2,2,2,2,2,7,3.0,5,2091.1836,1,50.0,5,SELF,2015,2015,0,1,STANDARD_BS
25158,12,4,1,6,1,24,2,1,52,5,1,2.0,1,2,2,2,2,2,2,2,2,6,3.0,4,1234.5123,1,32.0,4,SELF,2015,2015,0,1,STANDARD_BS
25159,4,5,1,6,1,35,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,2,1180.7551,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25160,10,3,1,1,4,35,1,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,6,3.0,5,1619.5969,1,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
25161,7,5,2,1,2,35,1,1,52,7,1,1.0,1,2,2,2,2,2,2,2,2,2,1.0,1,1665.8768,2,12.0,1,SELF,2015,2015,0,1,STANDARD_BS
25162,7,2,1,1,3,35,1,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,6,3.0,3,3948.1939,2,43.0,3,SELF,2015,2015,0,1,STANDARD_BS
25163,8,4,1,6,1,35,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,2,1.0,3,774.9051,3,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25164,10,5,2,1,2,35,1,1,52,5,1,2.0,1,2,1,2,2,2,2,2,2,6,1.0,1,1354.4592,1,30.0,1,SELF,2015,2015,0,1,STANDARD_BS
25165,4,5,1,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,1553.8472,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25166,12,6,2,5,1,12,2,1,52,7,1,4.0,1,2,2,2,2,2,2,1,2,99,1.0,1,295.5479,1,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
25167,3,6,2,5,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,922.0743,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25168,8,2,2,1,3,48,1,1,52,6,1,8.0,2,1,2,2,2,2,2,2,2,6,1.0,1,5301.7811,1,75.0,1,SELF,2015,2015,0,1,STANDARD_BS
25169,9,3,1,2,2,35,1,1,52,5,1,8.0,1,2,2,2,2,2,2,2,2,6,1.0,5,1267.0819,1,60.0,6,SELF,2015,2015,0,1,STANDARD_BS
25170,12,3,2,1,3,35,1,3,48,5,,5.0,6,6,6,6,6,6,6,6,6,7,3.0,5,2279.5636,3,45.0,7,SELF,2015,2015,0,1,STANDARD_BS
25171,10,6,1,5,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,3,965.916,2,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25172,12,3,1,1,4,35,1,1,52,2,1,7.0,1,2,2,2,2,2,2,2,2,7,1.0,5,4354.8529,1,55.0,7,SELF,2015,2015,0,1,STANDARD_BS
25173,10,2,2,6,3,47,1,3,26,8,,4.0,6,6,6,6,6,6,6,6,6,3,1.0,3,2226.5504,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25174,12,6,2,1,2,46,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,3,1446.5811,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25175,6,2,2,6,1,59,1,1,52,5,1,3.0,2,2,1,2,2,2,2,2,2,6,1.0,2,1669.9823,1,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
25176,10,6,2,6,1,35,1,1,52,2,1,1.0,1,2,2,2,2,2,2,2,2,6,1.0,3,765.278,1,24.0,3,SELF,2015,2015,0,1,STANDARD_BS
25177,6,3,1,1,3,48,1,1,16,8,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,5,1683.3641,1,40.0,5,SELF,2015,2015,0,1,STANDARD_BS
25178,8,4,2,4,1,59,1,1,52,7,1,2.0,6,6,6,6,6,6,6,6,6,4,1.0,3,986.4333,1,34.0,3,SELF,2015,2015,0,1,STANDARD_BS
25179,3,1,1,6,3,35,1,2,,,,,2,2,1,2,2,2,2,2,2,1,3.0,1,4014.8521,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25180,5,5,2,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,4,3.0,3,1715.9581,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25181,1,3,2,2,4,59,1,1,52,10,1,3.0,1,2,2,2,2,2,2,2,2,6,1.0,2,954.3563,1,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
25182,2,4,1,1,2,48,1,3,26,8,,4.0,6,6,6,6,6,6,6,6,6,4,1.0,5,726.2694,1,40.0,5,SELF,2015,2015,0,1,STANDARD_BS
25183,2,3,1,1,4,46,1,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,5,925.7238,1,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
25184,1,3,1,1,5,48,2,1,52,5,1,4.0,1,2,2,2,2,2,2,2,2,7,1.0,5,999.9406,1,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
25185,4,6,2,5,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,4,902.3399,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
25186,2,7,1,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1468.5554,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25187,4,6,1,1,2,48,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,2,1488.0364,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25188,6,5,2,6,2,59,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,2216.7357,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25189,8,2,2,1,2,59,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,5,1.0,5,455.5022,1,40.0,7,SELF,2015,2015,0,1,STANDARD_BS
25190,12,4,1,6,1,10,2,3,,,,,6,6,6,6,6,6,6,6,6,97,1.0,1,340.4725,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25191,1,2,1,1,5,13,1,1,52,9,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,5,595.2607,1,42.5,6,SELF,2015,2015,0,1,STANDARD_BS
25192,10,5,1,3,3,12,1,1,52,3,1,5.0,1,2,2,2,2,2,2,2,2,7,1.0,5,955.3024,2,45.0,7,SELF,2015,2015,0,1,STANDARD_BS
25193,6,6,2,1,2,13,1,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,1,636.136,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25194,8,4,1,6,2,10,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,736.5105,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25195,6,5,1,1,2,11,3,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,102.8003,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25196,1,6,2,1,2,11,3,,,,,,6,6,6,6,6,6,6,6,6,99,,1,96.1355,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25197,4,1,1,6,4,46,1,1,24,2,1,1.0,2,2,2,1,2,2,2,2,2,4,3.0,1,3756.3506,1,26.0,1,SELF,2015,2015,0,1,STANDARD_BS
25198,4,6,2,5,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,3,664.5096,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25199,11,1,1,6,1,35,2,1,52,5,1,4.0,2,2,2,1,2,2,2,2,2,2,1.0,1,660.7843,1,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
25200,10,1,1,6,5,48,1,2,4,7,,1.0,2,1,2,2,2,2,2,2,2,1,1.0,1,8961.2978,3,22.0,1,SELF,2015,2015,0,1,STANDARD_BS
25201,1,5,1,1,2,35,1,,,,,,6,6,6,6,6,6,6,6,6,99,,5,1336.5136,1,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
25202,2,4,2,2,2,13,1,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,1,595.0568,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25203,2,2,1,1,3,12,1,3,52,3,,4.0,6,6,6,6,6,6,6,6,6,4,1.0,2,766.2039,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25204,5,5,2,1,2,10,2,1,52,5,1,4.0,1,2,2,2,2,2,2,2,2,1,1.0,2,409.6266,3,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25205,10,2,1,2,2,48,1,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,5,4847.2422,1,40.0,5,SELF,2015,2015,0,1,STANDARD_BS
25206,6,4,2,5,1,24,1,3,16,10,,4.0,6,6,6,6,6,6,6,6,6,2,2.0,2,730.7697,2,42.0,2,SELF,2015,2015,0,1,STANDARD_BS
25207,4,3,2,6,1,59,1,3,52,10,,6.0,6,6,6,6,6,6,6,6,6,6,1.0,4,1942.4678,1,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
25208,8,3,2,1,4,13,1,1,52,1,1,5.0,1,2,2,2,2,2,2,2,2,6,3.0,3,329.5036,1,45.0,3,SELF,2015,2015,0,1,STANDARD_BS
25209,5,3,2,2,3,47,2,1,52,1,1,1.0,2,2,2,1,2,2,2,2,2,2,1.0,1,2471.2424,3,20.0,1,SELF,2015,2015,0,1,STANDARD_BS
25210,2,2,2,6,5,46,1,2,,7,,1.0,1,2,2,2,2,2,2,2,2,2,1.0,2,5305.1718,1,16.0,2,SELF,2015,2015,0,1,STANDARD_BS
25211,6,5,1,4,2,24,1,1,48,1,1,6.0,1,2,2,2,2,2,2,2,2,6,3.0,5,1317.8005,1,50.0,7,SELF,2015,2015,0,1,STANDARD_BS
25212,5,4,1,1,2,48,1,1,52,9,2,8.0,1,2,2,2,2,2,2,2,2,2,1.0,5,4155.137,2,61.0,5,SELF,2015,2015,0,1,STANDARD_BS
25213,11,4,2,6,1,59,1,1,52,5,1,2.0,1,2,1,2,2,2,2,2,2,6,1.0,3,1497.3881,1,30.0,3,SELF,2015,2015,0,1,STANDARD_BS
25214,12,3,1,1,4,35,1,1,52,9,1,4.0,2,2,2,2,2,2,2,1,2,6,1.0,3,3264.6583,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25215,5,2,2,5,4,35,1,1,52,2,1,4.0,2,2,1,2,2,2,2,2,2,2,1.0,2,2461.8698,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25216,6,5,2,5,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,2,633.9716,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25217,3,4,1,1,2,47,2,1,52,8,1,3.0,1,2,2,2,2,2,2,2,2,2,1.0,4,1148.6401,3,37.0,4,SELF,2015,2015,0,1,STANDARD_BS
25218,5,2,2,6,2,35,1,1,52,6,1,4.0,2,2,2,2,2,2,2,1,2,7,3.0,2,2388.9427,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25219,3,1,1,6,4,24,1,2,,,,,2,2,1,2,2,2,2,2,2,6,3.0,1,3807.6293,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25220,8,1,1,6,1,24,1,1,52,3,1,4.0,2,2,2,1,2,2,2,1,2,4,3.0,2,1819.3911,2,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25221,7,5,1,5,1,24,1,3,14,,,1.0,6,6,6,6,6,6,6,6,6,4,3.0,4,1169.0324,1,1.0,4,SELF,2015,2015,0,1,STANDARD_BS
25222,2,2,2,1,4,10,2,3,52,4,,3.0,6,6,6,6,6,6,6,6,6,4,1.0,2,331.7877,1,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
25223,3,5,1,1,2,12,1,1,52,5,1,4.0,1,2,2,2,2,2,2,2,2,3,3.0,4,712.5979,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
25224,6,6,2,6,1,13,2,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,230.1215,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25225,2,2,1,6,1,24,2,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,6,3.0,5,1035.3706,1,40.0,5,SELF,2015,2015,0,1,STANDARD_BS
25226,12,4,2,1,5,35,2,1,52,5,1,1.0,1,2,2,2,2,2,2,2,2,7,1.0,2,8542.4619,2,9.0,2,SELF,2015,2015,0,1,STANDARD_BS
25227,4,3,2,1,2,59,1,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,4,2901.8828,1,42.0,4,SELF,2015,2015,0,1,STANDARD_BS
25228,10,6,2,6,1,24,2,3,,,,,6,6,6,6,6,6,6,6,6,6,2.0,2,599.5282,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25229,7,5,2,1,2,35,1,1,52,2,2,5.0,1,2,2,2,2,2,2,2,2,4,1.0,3,1545.6991,1,46.0,3,SELF,2015,2015,0,1,STANDARD_BS
25230,12,6,2,1,2,13,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,2,260.0009,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25231,8,6,2,1,2,47,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,464.1352,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25232,3,6,2,1,2,11,3,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,197.9345,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25233,1,3,2,2,5,24,1,3,32,2,1,3.0,6,6,6,6,6,6,6,6,6,7,2.0,3,1661.444,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
25234,1,6,1,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,3,1407.1914,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25235,3,5,1,6,1,48,1,1,45,8,1,4.0,1,2,2,2,2,2,2,2,2,1,1.0,3,1514.7626,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25236,12,4,2,5,1,59,1,1,44,5,1,3.0,1,2,2,2,2,2,2,2,2,3,1.0,2,259.3078,1,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
25237,4,6,2,3,3,35,2,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,3,2022.8916,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25238,3,3,1,1,5,59,1,1,52,8,1,4.0,1,2,1,2,2,2,2,2,2,4,1.0,4,7672.3605,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
25239,1,4,2,1,4,11,3,1,52,2,1,3.0,6,6,6,6,6,6,6,6,6,4,1.0,3,469.7363,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
25240,4,5,2,1,2,13,1,3,3,2,,3.0,6,6,6,6,6,6,6,6,6,4,1.0,2,220.3975,1,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
25241,11,6,1,1,2,35,2,1,52,7,1,1.0,1,2,2,2,2,2,2,2,2,3,1.0,2,840.1477,3,25.0,2,SELF,2015,2015,0,1,STANDARD_BS
25242,5,4,1,1,4,10,1,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,5,875.9264,1,40.0,5,SELF,2015,2015,0,1,STANDARD_BS
25243,1,4,2,5,3,35,1,1,40,5,1,3.0,1,2,2,2,2,2,2,2,2,6,1.0,3,3285.2233,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
25244,12,5,2,1,2,35,2,3,,,,,6,6,6,6,6,6,6,6,6,3,2.0,1,1502.4373,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25245,9,4,1,1,3,10,2,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,5,528.953,3,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
25246,3,5,2,1,2,35,1,1,32,4,2,1.0,6,6,6,6,6,6,6,6,6,6,3.0,5,1106.8626,1,10.0,5,SELF,2015,2015,0,1,STANDARD_BS
25247,9,6,2,5,1,35,1,3,10,5,,1.0,6,6,6,6,6,6,6,6,6,6,3.0,3,638.4089,3,14.0,3,SELF,2015,2015,0,1,STANDARD_BS
25248,8,4,2,1,1,35,1,,,,,,6,6,6,6,6,6,6,6,6,99,,3,1700.3529,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25249,9,6,1,6,1,59,1,1,52,1,1,2.0,1,2,2,2,2,2,2,2,2,7,1.0,5,701.7215,1,32.5,7,SELF,2015,2015,0,1,STANDARD_BS
25250,8,3,2,6,1,59,2,1,52,1,1,6.0,1,2,2,2,2,2,2,2,2,4,1.0,3,1220.7622,1,50.0,3,SELF,2015,2015,0,1,STANDARD_BS
25251,2,5,2,5,3,59,1,1,52,4,2,8.0,7,7,7,7,7,7,7,7,7,4,1.0,1,1464.4086,1,75.0,1,SELF,2015,2015,0,1,STANDARD_BS
25252,8,1,2,6,5,59,1,2,12,5,,1.0,2,2,2,2,2,2,2,1,2,1,1.0,1,1234.6654,1,3.0,1,SELF,2015,2015,0,1,STANDARD_BS
25253,9,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1868.1338,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25254,9,6,2,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,1,2295.2573,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25255,2,2,1,1,1,24,1,1,32,3,1,3.0,2,2,1,2,2,2,2,2,2,7,3.0,2,2437.0219,1,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
25256,2,4,2,1,2,47,2,1,46,7,1,1.0,2,2,2,1,2,2,2,2,2,6,1.0,3,438.3996,2,14.0,3,SELF,2015,2015,0,1,STANDARD_BS
25257,2,4,2,1,2,11,3,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,1,517.9828,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25258,1,6,1,6,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,5,568.548,2,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
25259,5,4,2,1,4,35,1,1,52,5,1,2.0,2,2,2,2,2,2,2,1,2,3,3.0,1,1279.1733,1,32.0,1,SELF,2015,2015,0,1,STANDARD_BS
25260,3,3,2,1,5,46,1,1,52,4,2,1.0,1,2,2,2,2,2,2,2,2,3,3.0,3,462.6161,1,24.0,3,SELF,2015,2015,0,1,STANDARD_BS
25261,8,5,2,1,2,35,1,1,52,2,1,3.0,1,2,2,2,2,2,2,2,2,2,1.0,3,2347.1055,1,39.0,3,SELF,2015,2015,0,1,STANDARD_BS
25262,4,7,2,3,1,11,3,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,2,78.8879,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25263,4,7,2,3,1,47,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,637.6307,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
25264,2,6,2,5,1,12,2,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,198.526,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25265,5,1,1,6,2,35,1,1,32,2,1,6.0,2,2,1,2,2,2,2,2,2,6,1.0,3,1878.7562,3,50.0,3,SELF,2015,2015,0,1,STANDARD_BS
25266,7,4,1,1,4,48,1,1,52,2,1,4.0,2,2,1,2,2,2,2,2,2,6,1.0,5,4340.3895,1,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
25267,6,3,1,2,2,35,1,1,52,10,1,4.0,2,2,1,1,2,2,2,2,2,4,1.0,3,1305.412,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
25268,12,5,2,2,2,13,1,1,52,4,1,1.0,1,2,2,2,2,2,2,2,2,1,3.0,1,384.2018,1,12.0,1,SELF,2015,2015,0,1,STANDARD_BS
25269,3,4,1,1,4,48,1,1,52,5,1,8.0,1,2,2,2,2,2,2,2,2,7,3.0,4,6571.5449,1,60.0,4,SELF,2015,2015,0,1,STANDARD_BS
25270,7,6,1,1,2,35,2,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,3,766.6301,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25271,8,1,2,6,3,48,1,1,52,2,1,3.0,1,2,2,2,2,2,2,2,2,6,3.0,2,9189.1032,3,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
25272,8,3,2,1,4,24,1,1,35,1,1,3.0,6,6,6,6,6,6,6,6,6,6,3.0,4,2292.539,1,37.0,4,SELF,2015,2015,0,1,STANDARD_BS
25273,7,3,1,6,1,59,1,1,52,3,1,4.0,2,2,1,2,2,2,2,2,2,6,1.0,5,3405.5077,1,43.0,6,SELF,2015,2015,0,1,STANDARD_BS
25274,12,7,1,1,2,12,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,542.4932,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
25275,8,5,1,1,3,35,1,1,32,8,1,6.0,1,2,2,2,2,2,2,2,2,2,1.0,3,4442.2454,1,50.0,3,SELF,2015,2015,0,1,STANDARD_BS
25276,1,5,2,5,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,3,1078.6507,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
25277,12,5,1,1,2,35,1,1,52,7,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,5,1476.1626,1,40.0,7,SELF,2015,2015,0,1,STANDARD_BS
25278,9,3,2,6,1,35,1,1,52,2,1,5.0,2,2,1,2,2,2,2,2,2,4,3.0,1,577.1672,3,45.0,1,SELF,2015,2015,0,1,STANDARD_BS
25279,11,7,1,1,3,13,1,1,52,,1,1.0,1,2,2,2,2,2,2,2,2,7,1.0,2,491.0737,3,20.0,2,SELF,2015,2015,0,1,STANDARD_BS
25280,12,2,2,1,4,48,2,3,22,7,,1.0,6,6,6,6,6,6,6,6,6,4,1.0,1,3972.2944,3,15.0,1,SELF,2015,2015,0,1,STANDARD_BS
25281,10,3,1,1,5,24,1,1,52,8,1,4.0,1,1,2,2,2,2,2,2,2,1,2.0,2,1318.4543,3,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25282,11,2,1,6,1,35,2,1,20,8,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,2,907.3791,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
25283,3,2,1,6,2,48,1,1,10,8,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,4,1901.3274,3,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
25284,4,2,1,6,3,35,1,1,52,7,1,6.0,1,2,2,2,2,2,2,2,2,4,1.0,2,5414.7946,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
