occID,WGHT_PER,AGEGRP,SEX,MARSTH,HHSIZE,PR,REGION,CMA,DDAY,ACT7DAYS,WKWE,LFTAG,HRSWRK,EDU10,CTW_Q140_C01,CTW_Q140_C02,CTW_Q140_C03,CTW_Q140_C04,CTW_Q140_C05,CTW_Q140_C06,CTW_Q140_C07,CTW_Q140_C08,CTW_Q140_C09,KOL,TOTINC,HRSWRK_RAW,MODE,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,SURVMNTH,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
13327,411.7847,2,2,6,2,12,1,1,1,2,3,3,,3,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13328,1442.0076,2,1,2,4,46,4,2,1,1,52,1,7.0,9,2,1,2,2,2,2,2,2,2,1.0,5.0,55.0,2,11,SELF,2010,2010,,0,0,MEAN_BS
13329,587.2427,5,1,1,3,13,1,1,1,6,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
13330,4688.0345,1,1,6,3,35,3,1,2,3,97,2,,5,2,1,1,2,2,2,2,2,2,3.0,1.0,99.7,2,2,SELF,2010,2010,,0,0,MEAN_BS
13331,314.0168,4,2,1,2,13,1,1,1,1,52,1,3.0,1,1,2,2,2,2,2,2,2,2,1.0,5.0,37.5,1,12,SELF,2010,2010,,0,0,MEAN_BS
13332,3161.4811,4,1,2,3,24,2,2,1,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,2.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13333,2910.4074,5,1,1,3,35,3,1,1,1,52,1,6.0,2,1,2,2,2,2,2,2,2,2,1.0,5.0,50.0,1,11,SELF,2010,2010,,0,0,MEAN_BS
13334,663.8909,2,2,1,5,47,4,1,2,1,52,1,6.0,3,2,2,2,2,2,2,2,1,2,1.0,2.0,50.0,4,7,SELF,2010,2010,,0,0,MEAN_BS
13335,1732.2731,2,1,5,3,48,4,1,1,1,52,1,8.0,8,1,2,2,2,2,2,2,2,2,1.0,3.0,70.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
13336,2097.3254,5,2,1,2,35,3,1,3,4,24,3,,8,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
13337,643.6648,6,1,1,2,47,4,2,1,5,97,3,,5,7,7,7,7,7,7,7,7,7,1.0,4.0,99.7,,10,SELF,2010,2010,,0,0,MEAN_BS
13338,3916.2347,5,2,1,3,35,3,1,2,4,97,3,,3,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
13339,4681.9903,2,1,2,2,24,2,1,1,1,52,1,4.0,6,1,2,2,2,2,2,2,2,2,2.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
13340,416.0031,2,1,1,3,10,1,1,3,4,52,1,4.0,3,7,7,7,7,7,7,7,7,7,1.0,3.0,40.0,,8,SELF,2010,2010,,0,0,MEAN_BS
13341,2356.1945,6,2,1,3,35,3,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
13342,1454.1851,3,2,1,5,12,1,1,1,1,52,1,7.0,3,2,2,2,2,2,2,2,1,2,1.0,2.0,55.0,4,7,SELF,2010,2010,,0,0,MEAN_BS
13343,812.6032,5,2,1,2,10,1,2,1,1,12,1,2.0,8,1,2,2,2,2,2,2,2,2,1.0,1.0,34.0,1,2,SELF,2010,2010,,0,0,MEAN_BS
13344,517.3218,5,1,5,1,46,4,2,1,1,21,1,8.0,2,1,2,2,2,2,2,2,2,2,3.0,4.0,65.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13345,1433.3601,7,1,1,2,48,4,2,1,5,52,,,1,7,7,7,7,7,7,7,7,7,1.0,5.0,99.9,,12,SELF,2010,2010,,0,0,MEAN_BS
13346,756.1094,6,2,1,2,13,1,2,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
13347,96.5553,7,2,1,1,11,1,3,1,4,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13348,771.5105,6,1,5,1,35,3,1,1,5,97,3,,1,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13349,3095.514,7,1,1,2,24,2,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
13350,1590.728,3,2,6,2,24,2,1,1,4,33,3,,9,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13351,2212.3622,2,2,1,3,35,3,1,2,1,52,1,6.0,2,2,1,2,2,2,2,2,2,2,1.0,2.0,50.0,2,7,SELF,2010,2010,,0,0,MEAN_BS
13352,886.2023,4,2,1,3,47,4,2,1,4,97,3,,5,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
13353,2520.9438,3,1,1,5,35,3,2,1,1,52,1,4.0,98,1,2,2,2,2,2,2,2,2,3.0,3.0,42.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
13354,2062.9706,7,2,1,2,24,2,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,2.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13355,2653.8065,3,2,1,3,35,3,1,2,3,97,2,,2,2,2,1,2,2,2,2,2,2,1.0,1.0,99.7,6,1,SELF,2010,2010,,0,0,MEAN_BS
13356,859.1183,7,1,3,1,59,5,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
13357,1790.3135,5,2,1,2,35,3,2,3,4,32,3,,8,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
13358,1494.0828,4,1,4,2,12,1,1,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
13359,2583.3698,2,2,6,3,59,5,1,1,2,32,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13360,318.9872,5,2,5,1,12,1,1,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
13361,1289.336,7,1,3,1,59,5,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
13362,1228.0795,3,2,1,1,24,2,1,1,4,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13363,658.2264,6,1,6,2,59,5,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13364,2481.4718,6,2,1,2,48,4,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13365,1145.7691,5,2,4,1,24,2,2,1,4,26,3,,9,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
13366,2307.6026,4,2,1,4,35,3,1,1,1,52,1,5.0,2,2,2,1,2,2,2,2,2,2,1.0,5.0,46.0,6,12,SELF,2010,2010,,0,0,MEAN_BS
13367,2801.0673,3,1,2,4,35,3,1,1,3,97,2,,2,1,2,2,2,2,2,2,2,2,1.0,3.0,99.7,1,8,SELF,2010,2010,,0,0,MEAN_BS
13368,181.7774,5,2,1,2,10,1,1,1,1,52,1,3.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,37.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13369,2343.7914,7,2,3,2,35,3,2,2,6,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
13370,772.954,7,1,3,1,35,3,1,1,5,97,3,,5,7,7,7,7,7,7,7,7,7,3.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
13371,1102.9847,5,2,6,1,24,2,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13372,367.3553,2,2,6,3,47,4,1,1,1,52,1,1.0,9,2,2,1,2,2,2,2,2,2,1.0,1.0,24.0,6,5,SELF,2010,2010,,0,0,MEAN_BS
13373,1451.1314,4,2,1,2,48,4,1,3,1,52,1,4.0,7,2,2,2,1,2,2,2,2,1,3.0,,40.0,3,98,SELF,2010,2010,,0,0,MEAN_BS
13374,607.0307,1,1,6,4,10,1,1,1,3,97,2,,9,1,2,2,2,2,2,2,2,2,1.0,1.0,99.7,1,1,SELF,2010,2010,,0,0,MEAN_BS
13375,901.0904,5,1,1,2,12,1,1,1,1,52,1,5.0,2,1,2,2,2,2,2,2,2,2,1.0,5.0,45.0,1,11,SELF,2010,2010,,0,0,MEAN_BS
13376,1251.7586,3,1,6,1,35,3,1,3,1,52,1,6.0,3,2,2,1,2,2,2,2,2,2,1.0,2.0,50.0,6,7,SELF,2010,2010,,0,0,MEAN_BS
13377,674.6911,5,2,1,2,59,5,1,1,1,52,1,6.0,1,1,2,2,2,2,2,2,2,2,1.0,4.0,50.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13378,3770.7562,3,1,1,5,59,5,1,1,1,52,1,6.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
13379,76.3671,5,1,5,1,10,1,1,2,6,97,3,,5,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
13380,4893.2206,3,1,6,3,59,5,1,1,1,52,,,8,2,2,1,1,2,2,2,2,2,1.0,,99.9,3,99,SELF,2010,2010,,0,0,MEAN_BS
13381,5974.4332,3,1,1,4,35,3,1,3,1,52,1,8.0,9,1,2,2,2,2,2,2,2,2,1.0,3.0,60.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
13382,156.0164,7,2,3,1,13,1,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13383,2250.3786,3,2,1,4,35,3,2,1,4,52,1,1.0,6,7,7,7,7,7,7,7,7,7,1.0,2.0,28.0,,6,SELF,2010,2010,,0,0,MEAN_BS
13384,3115.8775,1,1,6,1,48,4,1,1,1,52,1,4.0,8,2,2,2,2,2,2,2,2,1,1.0,5.0,40.0,6,12,SELF,2010,2010,,0,0,MEAN_BS
13385,908.8094,3,1,5,1,48,4,2,3,1,52,1,8.0,3,1,2,2,2,2,2,2,2,2,1.0,4.0,75.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13386,4062.1444,3,2,6,5,35,3,1,1,3,97,,,98,8,8,8,8,8,8,8,8,8,,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13387,323.93,5,2,3,1,13,1,2,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
13388,1069.5457,6,1,6,1,35,3,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
13389,2614.573,3,1,2,2,24,2,1,3,1,52,1,4.0,6,1,2,2,2,2,2,2,2,2,2.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13390,1725.747,5,1,1,2,35,3,1,1,1,52,1,4.0,10,1,2,2,2,2,2,2,2,2,3.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13391,2439.2848,3,2,1,2,59,5,1,1,4,97,3,,4,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
13392,4212.6404,2,1,6,2,35,3,1,1,1,52,1,5.0,6,1,2,2,2,2,2,2,2,2,1.0,2.0,45.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
13393,335.1473,7,2,3,1,12,1,1,1,4,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
13394,1311.4972,2,2,6,4,46,4,1,1,4,52,1,4.0,8,7,7,7,7,7,7,7,7,7,1.0,2.0,40.0,,6,SELF,2010,2010,,0,0,MEAN_BS
13395,162.6701,5,1,3,1,10,1,1,1,5,52,1,1.0,1,7,7,7,7,7,7,7,7,7,1.0,3.0,15.0,,9,SELF,2010,2010,,0,0,MEAN_BS
13396,986.6291,7,1,1,3,59,5,1,1,6,97,3,,10,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
13397,1566.0426,4,1,6,1,24,2,1,3,1,52,1,3.0,4,1,2,2,2,2,2,2,2,2,2.0,2.0,35.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13398,1484.6428,7,2,1,2,46,4,1,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
13399,2566.128,5,1,1,2,24,2,1,1,1,52,1,2.0,3,1,2,2,2,2,2,2,2,2,2.0,3.0,32.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
13400,3007.8259,2,1,1,2,35,3,1,1,3,52,1,1.0,3,2,2,2,1,2,2,2,2,2,1.0,1.0,4.0,3,4,SELF,2010,2010,,0,0,MEAN_BS
13401,4101.0274,5,2,1,3,35,3,1,3,5,12,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
13402,1156.5174,3,1,6,1,48,4,1,1,1,52,1,8.0,4,1,2,2,2,2,2,2,2,2,1.0,4.0,75.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13403,513.0893,3,2,6,1,46,4,1,1,1,52,1,8.0,2,1,2,2,2,2,2,2,2,2,1.0,5.0,75.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
13404,2115.4674,2,2,1,4,48,4,2,1,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,1.0,2.0,37.5,1,7,SELF,2010,2010,,0,0,MEAN_BS
13405,266.0158,7,1,1,2,11,1,3,3,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13406,1867.6461,7,1,1,2,35,3,2,3,6,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
13407,3546.8669,6,1,1,2,24,2,2,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,2.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13408,1966.3081,4,1,1,3,13,1,1,1,1,12,1,8.0,4,1,2,2,2,2,2,2,2,2,1.0,4.0,60.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13409,789.6463,2,2,4,2,59,5,1,3,1,14,1,1.0,8,2,1,2,2,2,2,2,2,2,1.0,1.0,15.0,2,4,SELF,2010,2010,,0,0,MEAN_BS
13410,520.125,2,2,1,4,47,4,1,1,1,52,1,2.0,3,2,1,1,2,2,2,2,2,2,3.0,2.0,32.0,2,7,SELF,2010,2010,,0,0,MEAN_BS
13411,1721.1993,4,2,1,2,35,3,2,1,4,97,3,,10,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
13412,892.9831,4,2,1,1,48,4,2,1,1,52,1,6.0,8,2,2,2,2,2,2,2,1,2,1.0,5.0,50.0,4,12,SELF,2010,2010,,0,0,MEAN_BS
13413,1266.6169,4,1,5,1,24,2,1,1,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,2.0,5.0,35.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
13414,1837.8063,5,2,1,2,35,3,2,3,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
13415,230.9685,5,2,1,3,11,1,3,1,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,1.0,4.0,37.5,1,10,SELF,2010,2010,,0,0,MEAN_BS
13416,295.3681,5,2,5,1,59,5,1,1,6,10,3,,1,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
13417,2067.7099,1,2,6,2,24,2,1,1,3,40,1,1.0,9,2,2,1,2,2,2,2,2,2,2.0,1.0,2.0,6,2,SELF,2010,2010,,0,0,MEAN_BS
13418,3289.5522,2,2,2,4,24,2,1,1,1,52,1,3.0,3,2,1,2,2,2,2,2,2,2,2.0,2.0,37.0,2,6,SELF,2010,2010,,0,0,MEAN_BS
13419,1904.2139,7,2,1,2,48,4,1,1,5,52,3,,8,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13420,2583.3029,5,1,1,4,35,3,1,1,1,48,1,6.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
13421,213.8418,5,2,6,1,47,4,1,1,4,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
13422,2405.6674,7,1,1,2,35,3,1,2,5,97,3,,10,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
13423,657.1375,5,2,6,2,47,4,2,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13424,3337.8349,4,2,2,2,24,2,1,2,1,52,1,5.0,3,1,2,2,2,2,2,2,2,2,2.0,2.0,45.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13425,2689.0985,3,2,1,3,35,3,1,1,1,52,1,6.0,3,2,2,2,2,2,2,2,1,2,1.0,2.0,51.0,4,6,SELF,2010,2010,,0,0,MEAN_BS
13426,289.4302,6,1,5,1,59,5,1,1,1,52,1,2.0,1,1,2,2,2,2,2,2,2,2,1.0,2.0,31.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13427,800.5141,6,2,3,1,35,3,1,3,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13428,2546.579,6,2,1,3,35,3,1,2,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
13429,3265.2415,4,1,1,3,24,2,1,1,1,52,1,4.0,8,8,8,8,8,8,8,8,8,8,,,40.0,,98,SELF,2010,2010,,0,0,MEAN_BS
13430,2097.3254,5,2,1,2,35,3,1,3,4,97,3,,2,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
13431,1753.6862,6,2,1,2,48,4,1,2,5,28,3,,1,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
13432,3290.2653,1,2,6,2,24,2,1,1,3,97,2,,3,2,2,1,2,2,2,2,2,2,1.0,1.0,99.7,6,2,SELF,2010,2010,,0,0,MEAN_BS
13433,959.3111,6,2,5,2,13,1,2,1,6,24,1,1.0,4,7,7,7,7,7,7,7,7,7,1.0,1.0,1.0,,4,SELF,2010,2010,,0,0,MEAN_BS
13434,1606.8577,2,2,6,1,48,4,1,1,1,36,1,1.0,1,7,7,7,7,7,7,7,7,7,1.0,2.0,15.0,,7,SELF,2010,2010,,0,0,MEAN_BS
13435,870.828,3,1,4,1,59,5,1,2,1,52,1,4.0,7,1,2,2,2,2,2,2,2,2,1.0,5.0,40.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
13436,2011.8597,4,1,1,5,46,4,1,2,1,52,,,98,1,2,2,2,2,2,2,2,2,3.0,2.0,99.9,1,7,SELF,2010,2010,,0,0,MEAN_BS
13437,2700.7616,2,2,6,3,48,4,1,1,3,97,2,,8,1,2,2,2,2,2,2,2,2,1.0,1.0,99.7,1,1,SELF,2010,2010,,0,0,MEAN_BS
13438,1003.8304,4,1,4,4,12,1,1,1,1,52,1,4.0,6,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
13439,3372.3212,4,1,1,3,35,3,1,1,1,52,1,6.0,8,1,2,2,2,2,2,2,2,2,1.0,5.0,50.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
13440,1167.0629,4,2,5,4,59,5,1,1,1,52,1,4.0,2,1,2,2,2,2,2,2,2,2,1.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13441,3901.2154,1,1,6,4,24,2,1,1,3,97,2,,3,1,2,2,2,2,2,2,2,2,2.0,1.0,99.7,1,4,SELF,2010,2010,,0,0,MEAN_BS
13442,3074.6662,7,2,3,1,24,2,1,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,2.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13443,1419.7654,3,2,2,2,24,2,2,1,1,52,1,3.0,4,1,2,2,1,2,2,2,2,2,2.0,3.0,37.5,1,8,SELF,2010,2010,,0,0,MEAN_BS
13444,3896.4549,1,1,6,5,24,2,1,2,3,97,2,,9,2,2,1,2,2,2,2,2,2,2.0,1.0,99.7,6,1,SELF,2010,2010,,0,0,MEAN_BS
13445,691.3134,5,2,1,2,46,4,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,3.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
13446,416.0031,2,1,1,4,10,1,1,3,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,1.0,3.0,42.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
13447,1885.7178,4,2,1,2,35,3,1,1,1,52,1,6.0,8,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
13448,4155.5903,3,1,1,3,48,4,1,3,1,52,1,6.0,1,2,2,1,2,2,2,2,2,2,3.0,3.0,50.0,6,9,SELF,2010,2010,,0,0,MEAN_BS
13449,1706.9006,2,2,1,3,48,4,2,3,4,52,1,1.0,3,7,7,7,7,7,7,7,7,7,1.0,1.0,16.0,,3,SELF,2010,2010,,0,0,MEAN_BS
13450,766.6787,2,1,6,2,13,1,1,1,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,2.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
13451,1058.4221,4,2,5,1,48,4,1,1,1,52,1,3.0,4,1,2,1,1,2,2,2,2,2,1.0,3.0,35.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
13452,1672.3447,5,1,1,2,35,3,1,1,1,52,1,4.0,8,2,1,2,2,2,2,2,2,2,3.0,,40.0,2,98,SELF,2010,2010,,0,0,MEAN_BS
13453,1301.6047,6,1,1,2,35,3,1,2,6,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
13454,875.5226,6,2,1,2,47,4,1,3,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
13455,2160.8761,3,1,1,3,48,4,1,3,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,1.0,,40.0,1,98,SELF,2010,2010,,0,0,MEAN_BS
13456,4439.4236,1,1,6,4,35,3,1,3,3,7,1,1.0,9,2,2,1,2,2,2,2,2,2,1.0,1.0,15.0,6,1,SELF,2010,2010,,0,0,MEAN_BS
13457,859.3009,7,2,3,1,35,3,2,2,4,97,3,,8,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
13458,517.6306,7,1,1,2,59,5,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
13459,3427.5572,3,2,2,2,59,5,1,1,4,52,1,1.0,2,7,7,7,7,7,7,7,7,7,1.0,5.0,20.0,,12,SELF,2010,2010,,0,0,MEAN_BS
13460,100.65,7,2,3,1,10,1,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
13461,3273.0545,7,2,1,2,35,3,1,1,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
13462,774.5284,6,2,1,2,10,1,2,3,1,52,1,2.0,8,1,2,2,1,2,2,2,2,2,1.0,2.0,30.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
13463,266.0158,7,1,1,2,11,1,3,3,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
13464,2005.399,4,2,1,3,59,5,1,1,4,48,3,,2,7,7,7,7,7,7,7,7,7,1.0,4.0,99.7,,10,SELF,2010,2010,,0,0,MEAN_BS
13465,1281.855,6,2,1,2,59,5,1,3,5,97,3,,8,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
13466,1326.5987,5,2,5,1,24,2,1,1,1,52,1,3.0,8,1,2,2,2,2,2,2,2,2,1.0,3.0,37.5,1,8,SELF,2010,2010,,0,0,MEAN_BS
13467,2834.4442,1,2,6,4,47,4,1,1,3,16,2,,5,2,2,1,2,2,2,2,2,2,1.0,1.0,99.7,6,3,SELF,2010,2010,,0,0,MEAN_BS
13468,1477.4061,4,2,2,4,46,4,1,3,1,52,1,6.0,4,1,2,2,2,2,2,2,2,2,1.0,,50.0,1,98,SELF,2010,2010,,0,0,MEAN_BS
13469,1558.2551,3,1,1,3,12,1,1,1,1,52,1,8.0,4,2,2,2,2,2,2,2,1,2,3.0,1.0,60.0,4,1,SELF,2010,2010,,0,0,MEAN_BS
13470,643.9238,6,1,1,2,47,4,1,1,1,52,1,3.0,8,1,2,2,2,2,2,2,2,2,2.0,4.0,35.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
13471,346.7414,4,2,5,1,47,4,1,1,1,52,1,3.0,3,2,1,2,2,2,2,2,2,2,1.0,3.0,35.0,2,9,SELF,2010,2010,,0,0,MEAN_BS
13472,974.861,4,2,1,3,10,1,2,1,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,1.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
13473,651.7335,7,2,1,2,12,1,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
13474,2965.0968,2,1,1,5,48,4,2,2,1,52,1,8.0,8,1,2,2,2,2,2,2,2,2,1.0,5.0,65.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
13475,783.2662,5,2,5,1,35,3,1,2,1,52,1,3.0,99,2,2,2,2,2,2,2,1,2,1.0,1.0,35.0,4,4,SELF,2010,2010,,0,0,MEAN_BS
13476,891.54,7,1,3,1,35,3,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,4.0,99.7,,10,SELF,2010,2010,,0,0,MEAN_BS
