occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WET_120,NOCS,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140I,MODE,EDC_10,KOL,TOTINC,WGHT_PER,DDAY,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
10277.0,4.0,6.0,2.0,5.0,1.0,24.0,1.0,1,2.0,7.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1066.2629,1.0,8.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10278.0,5.0,6.0,2.0,5.0,1.0,48.0,1.0,1,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1064.3925,2.0,3.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10279.0,6.0,2.0,1.0,3.0,1.0,24.0,1.0,1,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3714.821,7.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10280.0,9.0,7.0,2.0,5.0,1.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,1286.8493,6.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10281.0,12.0,4.0,2.0,1.0,2.0,35.0,1.0,1,1.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,3.0,1808.1588,2.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10282.0,6.0,3.0,2.0,5.0,2.0,24.0,1.0,1,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3069.5923,3.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10283.0,7.0,5.0,2.0,1.0,3.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,6579.9838,4.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10284.0,2.0,3.0,1.0,1.0,5.0,24.0,1.0,1,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3005.183,4.0,2.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10285.0,11.0,3.0,2.0,1.0,3.0,47.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,5.0,1550.3411,6.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10286.0,9.0,6.0,2.0,1.0,2.0,46.0,1.0,3,2.0,7.0,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,2.0,627.4911,5.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10287.0,2.0,7.0,1.0,1.0,2.0,59.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1366.1931,5.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10288.0,1.0,7.0,1.0,1.0,2.0,48.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,1828.4066,2.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10289.0,7.0,5.0,2.0,1.0,3.0,48.0,2.0,1,1.0,,,9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,1.0,1.0,4034.2772,5.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10290.0,9.0,3.0,1.0,3.0,1.0,46.0,1.0,1,1.0,10.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,978.4685,7.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10291.0,11.0,5.0,2.0,5.0,1.0,35.0,1.0,3,2.0,1.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,1162.3677,5.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10292.0,7.0,5.0,1.0,1.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,2677.4279,6.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10293.0,11.0,5.0,1.0,1.0,2.0,12.0,2.0,1,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,5.0,1218.9651,6.0,3.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10294.0,8.0,5.0,2.0,1.0,2.0,24.0,1.0,1,1.0,8.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,3.0,1528.3246,3.0,2.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10295.0,10.0,6.0,2.0,1.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,1.0,3.0,2180.1644,1.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10296.0,7.0,3.0,1.0,1.0,5.0,47.0,1.0,1,1.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,996.1238,5.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10297.0,11.0,7.0,1.0,1.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,4.0,1632.1771,6.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10298.0,10.0,4.0,2.0,1.0,3.0,47.0,2.0,1,1.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1240.9956,5.0,5.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10299.0,5.0,4.0,1.0,1.0,4.0,35.0,1.0,1,1.0,8.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,7062.9383,1.0,5.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10300.0,5.0,4.0,1.0,1.0,1.0,48.0,1.0,1,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,714.8419,3.0,6.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10301.0,8.0,6.0,2.0,6.0,1.0,10.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,67.0615,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10302.0,10.0,5.0,1.0,2.0,3.0,48.0,1.0,1,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5198.0905,6.0,1.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10303.0,1.0,3.0,1.0,1.0,3.0,35.0,1.0,1,2.0,2.0,,9.0,9.0,9.0,9.0,9.0,9.0,1.0,2.0,1.0,2.0,5067.8506,1.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10304.0,8.0,5.0,1.0,1.0,2.0,10.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,964.3887,2.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10305.0,10.0,3.0,1.0,2.0,2.0,35.0,1.0,1,1.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2639.8944,7.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10306.0,9.0,6.0,2.0,1.0,2.0,59.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,2130.007,1.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10307.0,3.0,5.0,1.0,1.0,2.0,47.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,3.0,1566.9043,4.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10308.0,11.0,3.0,1.0,1.0,4.0,35.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,5.0,4297.5985,6.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10309.0,2.0,4.0,1.0,1.0,3.0,59.0,1.0,1,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2007.8959,5.0,3.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10310.0,12.0,3.0,1.0,3.0,2.0,13.0,1.0,1,1.0,7.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1350.5895,2.0,8.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10311.0,6.0,3.0,1.0,5.0,1.0,35.0,1.0,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,3228.4064,5.0,2.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10312.0,2.0,3.0,2.0,4.0,4.0,12.0,1.0,3,2.0,7.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1701.6034,7.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10313.0,10.0,3.0,2.0,5.0,1.0,59.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,4.0,1534.535,5.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10314.0,2.0,7.0,2.0,5.0,1.0,46.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,874.3254,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10315.0,1.0,6.0,1.0,1.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1842.5272,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10316.0,12.0,4.0,1.0,4.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,1683.6148,4.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10317.0,3.0,7.0,1.0,1.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2283.0417,5.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10318.0,10.0,5.0,1.0,1.0,5.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,4.0,9493.6059,1.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10319.0,1.0,7.0,1.0,1.0,2.0,59.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,6278.7702,2.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10320.0,5.0,6.0,1.0,2.0,2.0,24.0,1.0,3,2.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,5.0,925.1885,5.0,99.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10321.0,11.0,6.0,2.0,2.0,3.0,35.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,2481.1444,4.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10322.0,12.0,3.0,2.0,1.0,3.0,24.0,1.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3089.7302,7.0,3.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10323.0,4.0,3.0,1.0,1.0,5.0,48.0,1.0,1,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1604.129,4.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10324.0,11.0,6.0,2.0,6.0,1.0,24.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1192.3068,2.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10325.0,1.0,7.0,2.0,1.0,2.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,200.5739,7.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10326.0,1.0,4.0,2.0,3.0,1.0,59.0,1.0,1,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,262.7408,1.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10327.0,8.0,5.0,2.0,1.0,2.0,24.0,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1155.1477,2.0,1.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10328.0,4.0,4.0,2.0,1.0,4.0,24.0,1.0,1,1.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,4882.4243,7.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10329.0,5.0,5.0,1.0,2.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,2.0,3417.1775,5.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10330.0,6.0,5.0,2.0,5.0,2.0,46.0,1.0,1,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,3.0,9.0,1.0,4.0,154.6336,4.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10331.0,9.0,5.0,2.0,1.0,3.0,35.0,1.0,1,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2807.6574,6.0,6.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10332.0,10.0,6.0,2.0,4.0,1.0,46.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,1480.2218,6.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10333.0,10.0,5.0,2.0,1.0,2.0,59.0,2.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,3.0,2644.4083,5.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10334.0,11.0,3.0,2.0,4.0,2.0,46.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,3.0,128.6494,1.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10335.0,4.0,4.0,1.0,3.0,1.0,24.0,1.0,1,2.0,8.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2048.3353,2.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10336.0,1.0,6.0,2.0,5.0,1.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,57.3286,2.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10337.0,2.0,5.0,2.0,1.0,2.0,13.0,1.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,627.0687,2.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10338.0,3.0,3.0,1.0,2.0,3.0,24.0,2.0,1,1.0,10.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3686.7284,2.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10339.0,5.0,6.0,2.0,5.0,1.0,35.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,2797.7607,3.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10340.0,10.0,5.0,2.0,3.0,1.0,11.0,3.0,1,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,80.9673,5.0,5.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10341.0,9.0,4.0,2.0,1.0,4.0,48.0,1.0,3,1.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,2081.566,4.0,99.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10342.0,2.0,3.0,2.0,1.0,5.0,35.0,1.0,1,1.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,9226.3675,6.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10343.0,9.0,3.0,1.0,1.0,5.0,35.0,1.0,3,2.0,7.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,12360.5668,6.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10344.0,5.0,5.0,2.0,6.0,1.0,48.0,1.0,3,1.0,1.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,914.3455,2.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10345.0,4.0,2.0,2.0,1.0,2.0,46.0,1.0,1,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,769.9275,4.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10346.0,4.0,2.0,1.0,1.0,3.0,59.0,2.0,1,2.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,4537.0954,5.0,8.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10347.0,9.0,6.0,1.0,1.0,2.0,24.0,2.0,1,2.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1618.3552,6.0,1.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10348.0,8.0,5.0,2.0,1.0,3.0,35.0,1.0,1,1.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2582.4658,2.0,5.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10349.0,3.0,3.0,1.0,1.0,2.0,13.0,1.0,1,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1223.9153,4.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10350.0,4.0,1.0,2.0,3.0,3.0,59.0,1.0,1,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,20296.2163,6.0,1.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10351.0,7.0,6.0,2.0,2.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,1171.7668,4.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10352.0,3.0,7.0,2.0,5.0,1.0,59.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,770.3477,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10353.0,7.0,5.0,2.0,1.0,2.0,12.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,546.1422,1.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10354.0,6.0,4.0,1.0,2.0,2.0,12.0,1.0,1,1.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1194.3254,7.0,6.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10355.0,5.0,7.0,1.0,5.0,1.0,24.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,3.0,318.1018,1.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10356.0,1.0,4.0,2.0,1.0,3.0,46.0,1.0,1,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1735.9604,5.0,6.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10357.0,7.0,3.0,1.0,4.0,5.0,59.0,1.0,1,1.0,10.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,9756.5934,5.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10358.0,8.0,3.0,2.0,3.0,1.0,24.0,1.0,1,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1210.5273,4.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10359.0,7.0,5.0,2.0,5.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,1620.4375,6.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10360.0,6.0,4.0,2.0,1.0,4.0,13.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,2023.2324,7.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10361.0,10.0,6.0,1.0,1.0,3.0,35.0,1.0,1,1.0,8.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,2326.2331,2.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10362.0,9.0,5.0,1.0,2.0,2.0,13.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,494.0199,6.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10363.0,6.0,3.0,2.0,6.0,4.0,24.0,1.0,1,1.0,4.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,15557.0446,4.0,7.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10364.0,12.0,3.0,2.0,1.0,4.0,35.0,1.0,1,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,6837.3659,5.0,6.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10365.0,2.0,3.0,1.0,1.0,2.0,35.0,1.0,1,1.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5113.8015,1.0,5.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10366.0,3.0,2.0,1.0,3.0,1.0,24.0,1.0,1,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4144.8541,3.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10367.0,9.0,2.0,2.0,3.0,2.0,59.0,1.0,1,9.0,,,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,,1.0,4090.0237,3.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10368.0,5.0,6.0,2.0,6.0,1.0,24.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,4.0,1209.1782,7.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10369.0,9.0,5.0,2.0,2.0,4.0,24.0,1.0,1,1.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,4385.3213,2.0,3.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10370.0,1.0,6.0,1.0,6.0,1.0,13.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,2.0,417.5074,5.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10371.0,9.0,5.0,2.0,1.0,2.0,13.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,225.4872,5.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10372.0,9.0,3.0,1.0,2.0,3.0,24.0,1.0,1,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3121.0356,4.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10373.0,12.0,4.0,1.0,1.0,4.0,12.0,1.0,1,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2840.6737,2.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10374.0,8.0,3.0,2.0,2.0,4.0,24.0,1.0,3,1.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,4.0,2797.6343,4.0,99.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10375.0,10.0,4.0,2.0,3.0,1.0,48.0,2.0,1,1.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,407.4824,3.0,1.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10376.0,3.0,2.0,2.0,3.0,2.0,59.0,1.0,3,1.0,10.0,,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,3.0,2.0,5008.6781,3.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10377.0,12.0,4.0,1.0,1.0,4.0,48.0,1.0,1,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2982.1669,7.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10378.0,7.0,4.0,2.0,3.0,3.0,35.0,1.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5891.0022,6.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10379.0,7.0,2.0,1.0,3.0,2.0,35.0,1.0,1,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,4.0,6001.2367,1.0,3.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10380.0,8.0,6.0,1.0,5.0,1.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,1.0,1460.212,7.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
10381.0,11.0,6.0,2.0,3.0,1.0,47.0,1.0,1,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,715.953,3.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
10382.0,6.0,3.0,2.0,2.0,5.0,24.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,5.0,2142.2484,4.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10383.0,9.0,4.0,2.0,5.0,1.0,24.0,2.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1277.3155,3.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
10384.0,9.0,7.0,1.0,1.0,2.0,35.0,1.0,3,1.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,1617.8895,7.0,99.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
10385.0,12.0,2.0,2.0,3.0,1.0,48.0,1.0,1,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2784.341,6.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
10386.0,12.0,2.0,1.0,3.0,2.0,10.0,1.0,2,1.0,7.0,,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1332.9223,6.0,99.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
